Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,11.91,720.16,3037.18
0.1700,24.90,344.42,2849.32
0.1800,18.26,469.67,2724.07
0.1900,16.11,532.29,2849.32
0.2000,15.21,563.60,6043.05
0.2100,16.11,532.29,6074.36
0.2200,16.11,532.29,5823.87
0.2300,18.26,469.67,4227.01
0.2400,18.26,469.67,4414.87
0.2500,19.56,438.36,4508.81
0.2600,21.07,407.05,4164.38
0.2900,34.23,250.49,7827.79
0.3000,27.39,313.11,3225.05
0.3100,24.90,344.42,3318.98
0.3200,21.07,407.05,3193.74
0.3300,27.39,313.11,5260.27
0.3400,39.12,219.18,3757.34
0.3600,54.77,156.56,14434.44
0.3700,21.07,407.05,5510.76
0.3800,18.26,469.67,2317.03
0.3900,19.56,438.36,2317.03
0.4000,22.82,375.73,5949.12
0.4300,45.64,187.87,8610.57
0.4400,34.23,250.49,14152.64
0.6200,18.26,469.67,6637.96
0.6300,17.12,500.98,6575.34
0.6400,16.11,532.29,6293.54
0.6500,16.11,532.29,5416.83
0.6600,16.11,532.29,5197.65
0.6700,17.12,500.98,5479.45
0.6800,21.07,407.05,4383.56
0.6900,54.77,156.56,4320.94
0.7300,30.43,281.80,3131.12
0.7400,34.23,250.49,3131.12
0.7500,34.23,250.49,3099.80
0.7600,30.43,281.80,8516.63
0.7700,24.90,344.42,2692.76
0.7800,24.90,344.42,3005.87
0.7900,24.90,344.42,2786.69
0.8000,24.90,344.42,8579.26
0.8100,24.90,344.42,2849.32
0.8200,27.39,313.11,8579.26
0.8300,30.43,281.80,5698.63
0.8400,34.23,250.49,2818.00
0.8500,39.12,219.18,2880.63
0.8800,45.64,187.87,2786.69
0.8900,39.12,219.18,2692.76
0.9200,22.82,375.73,14246.58
0.9300,17.12,500.98,14309.20
0.9400,14.41,594.91,8454.01
0.9500,13.69,626.22,8485.32
0.9600,14.41,594.91,8485.32
0.9700,16.11,532.29,5510.76
0.9800,18.26,469.67,5667.32
0.9900,17.12,500.98,5542.07
1.0000,18.26,469.67,5604.70
1.0100,18.26,469.67,5729.94
1.0200,19.56,438.36,5636.01
1.0300,19.56,438.36,5448.14
1.0400,21.07,407.05,8360.08
1.0500,22.82,375.73,14277.89
1.0700,19.56,438.36,14403.13
1.0800,18.26,469.67,11365.95
1.0900,19.56,438.36,5729.94
1.1000,22.82,375.73,5573.39
1.1100,34.23,250.49,11459.88
1.1200,45.64,187.87,11365.95
1.1700,91.29,93.93,14465.75
1.1800,54.77,156.56,14465.75
1.1900,45.64,187.87,14434.44
1.2000,39.12,219.18,14434.44
1.2100,45.64,187.87,5792.56
1.2700,39.12,219.18,11459.88
1.2800,30.43,281.80,5667.32
1.2900,27.39,313.11,2473.58
1.3000,27.39,313.11,2536.20
1.3100,24.90,344.42,2598.83
1.3200,24.90,344.42,2630.14
1.3300,24.90,344.42,5729.94
1.3400,24.90,344.42,5510.76
1.3500,27.39,313.11,5135.03
1.3600,54.77,156.56,5197.65
1.4300,22.82,375.73,5135.03
1.4400,19.56,438.36,5510.76
1.4500,19.56,438.36,5354.21
1.4600,19.56,438.36,8391.39
1.4700,19.56,438.36,11491.19
1.4800,21.07,407.05,8391.39
1.4900,24.90,344.42,5197.65
1.5000,30.43,281.80,5542.07
1.5100,27.39,313.11,5542.07
1.5200,39.12,219.18,5573.39
1.5300,45.64,187.87,5573.39
1.5400,30.43,281.80,5510.76
1.5500,19.56,438.36,5385.52
1.5600,14.41,594.91,5510.76
1.5700,17.12,500.98,5698.63
1.5800,21.07,407.05,5573.39
1.5900,21.07,407.05,5322.90
1.6000,18.26,469.67,14434.44
1.6100,17.12,500.98,11491.19
1.6200,18.26,469.67,11459.88
1.6300,18.26,469.67,11209.39
1.6400,19.56,438.36,14183.95
1.6500,21.07,407.05,14277.89
1.6600,22.82,375.73,11365.95
1.6700,22.82,375.73,11459.88
1.6800,24.90,344.42,14465.75
1.7100,22.82,375.73,14403.13
1.7200,21.07,407.05,11365.95
1.7300,21.07,407.05,8422.70
1.7400,21.07,407.05,8297.46
1.7500,21.07,407.05,8485.32
1.7600,21.07,407.05,8391.39
1.7700,22.82,375.73,8485.32
1.7800,22.82,375.73,8579.26
1.7900,24.90,344.42,8516.63
1.8000,30.43,281.80,8391.39
1.8100,34.23,250.49,8579.26
1.8200,34.23,250.49,5385.52
1.9000,68.47,125.24,6262.23
1.9100,11.91,720.16,6199.61
1.9200,13.04,657.53,5479.45
1.9300,14.41,594.91,5448.14
1.9400,18.26,469.67,6136.99
1.9500,17.12,500.98,8328.77
1.9600,17.12,500.98,14371.82
1.9700,18.26,469.67,14183.95
2.0200,45.64,187.87,14403.13
2.0300,39.12,219.18,14465.75
2.0400,30.43,281.80,14434.44
2.0500,27.39,313.11,14403.13
2.0600,30.43,281.80,14371.82
2.1100,34.23,250.49,5322.90
2.1400,15.21,563.60,5604.70
2.1500,9.13,939.33,5542.07
2.1600,9.13,939.33,5479.45
2.1700,9.44,908.02,5448.14
2.1800,8.30,1033.27,5291.59
2.1900,7.40,1158.51,5354.21
2.2700,14.41,594.91,5510.76
2.2800,13.69,626.22,5542.07
2.2900,17.12,500.98,5510.76
2.3000,17.12,500.98,14403.13
2.3300,12.45,688.85,11334.64
2.3400,11.91,720.16,14371.82
2.3600,12.45,688.85,12806.26
2.3700,13.04,657.53,12931.51
2.3800,13.04,657.53,12806.26
2.3900,13.69,626.22,12837.57
2.4300,18.26,469.67,14371.82
2.4400,17.12,500.98,4602.74
2.4500,17.12,500.98,4790.61
2.4600,17.12,500.98,4821.92
2.4700,19.56,438.36,5009.78
2.4800,22.82,375.73,8516.63
2.4900,30.43,281.80,8516.63
2.6800,11.91,720.16,5041.10
2.6900,14.41,594.91,4821.92
2.7000,24.90,344.42,4884.54
2.7100,21.07,407.05,4884.54
2.7200,21.07,407.05,4759.30
2.7300,21.07,407.05,4446.18
2.7400,21.07,407.05,8422.70
2.7500,22.82,375.73,8454.01
2.7600,24.90,344.42,5103.72
2.7700,30.43,281.80,8422.70
2.7800,27.39,313.11,8547.95
2.7900,24.90,344.42,8454.01
2.8000,27.39,313.11,14058.71
2.8300,21.07,407.05,3663.41
2.8400,19.56,438.36,4070.45
2.8500,19.56,438.36,2066.54
2.8600,24.90,344.42,5322.90
2.8900,24.90,344.42,14277.89
2.9300,17.12,500.98,14403.13
2.9400,27.39,313.11,14309.20
2.9500,34.23,250.49,11365.95
2.9600,30.43,281.80,8234.83
2.9700,24.90,344.42,4696.67
2.9800,21.07,407.05,14434.44
2.9900,19.56,438.36,11428.57
3.0000,34.23,250.49,14371.82
3.0600,13.04,657.53,11146.77
3.0700,12.45,688.85,11272.02
3.0800,13.04,657.53,5604.70
3.0900,17.12,500.98,5667.32
3.1000,17.12,500.98,5479.45
3.1100,15.21,563.60,5416.83
3.1200,24.90,344.42,14340.51
3.1300,39.12,219.18,14309.20
3.1400,34.23,250.49,14434.44
3.1500,30.43,281.80,14403.13
3.2300,27.39,313.11,8297.46
3.2400,54.77,156.56,14403.13
3.3700,17.12,500.98,14434.44
3.3800,34.23,250.49,14246.58
3.3900,39.12,219.18,14246.58
3.4000,39.12,219.18,14215.26
3.4100,45.64,187.87,11428.57
3.4200,39.12,219.18,14465.75
3.4300,39.12,219.18,14465.75
3.4400,34.23,250.49,14434.44
3.4500,27.39,313.11,14434.44
3.4600,27.39,313.11,14309.20
3.4700,27.39,313.11,14309.20
3.4800,30.43,281.80,14434.44
3.4900,91.29,93.93,14403.13
3.6400,34.23,250.49,3099.80
3.6500,39.12,219.18,11397.26
3.6600,45.64,187.87,14434.44
3.6800,68.47,125.24,11491.19
