Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,9.44,908.02,1941.29
0.0100,8.83,970.65,3851.27
0.2000,8.05,1064.58,7859.10
0.7400,17.12,500.98,2786.69
0.7500,15.21,563.60,2598.83
0.7600,13.69,626.22,2911.94
0.7700,13.69,626.22,8579.26
0.7800,14.41,594.91,14465.75
0.8000,15.21,563.60,14277.89
0.8100,15.21,563.60,2849.32
0.8200,16.11,532.29,2880.63
0.8300,18.26,469.67,2974.56
0.8400,19.56,438.36,3005.87
0.8500,21.07,407.05,2974.56
0.8600,21.07,407.05,2849.32
0.8700,19.56,438.36,2818.00
0.8800,19.56,438.36,2849.32
0.8900,19.56,438.36,2724.07
0.9000,19.56,438.36,5636.01
0.9100,24.90,344.42,5855.19
0.9200,27.39,313.11,2661.45
0.9300,19.56,438.36,2849.32
0.9400,15.21,563.60,2974.56
0.9500,13.04,657.53,3037.18
0.9600,13.69,626.22,2943.25
0.9700,10.14,845.40,2849.32
1.0100,9.13,939.33,7452.05
1.0200,11.41,751.47,11240.70
1.0300,11.41,751.47,14340.51
1.0400,11.41,751.47,14434.44
1.0500,11.41,751.47,14246.58
1.0700,10.14,845.40,14277.89
1.0800,10.14,845.40,14434.44
1.1100,10.14,845.40,12618.40
1.1300,9.78,876.71,11365.95
1.1400,9.78,876.71,11459.88
1.1500,10.14,845.40,14403.13
1.2400,10.14,845.40,14403.13
1.2500,10.53,814.09,14371.82
1.2800,10.95,782.78,14434.44
1.2900,10.95,782.78,14434.44
1.3000,11.41,751.47,14309.20
1.3300,16.11,532.29,12774.95
1.3400,16.11,532.29,12962.82
1.3500,13.04,657.53,7045.01
1.3600,13.04,657.53,7201.57
1.3700,13.69,626.22,7264.19
1.3800,12.45,688.85,7358.12
1.3900,11.41,751.47,7326.81
1.4000,9.44,908.02,7264.19
1.4100,9.78,876.71,2849.32
1.4200,12.45,688.85,7138.94
1.4300,12.45,688.85,12774.95
1.4800,11.41,751.47,14183.95
1.4900,12.45,688.85,5416.83
