Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,16.11,532.29,3381.60
0.0100,14.41,594.91,3412.92
0.1400,68.47,125.24,3444.23
0.1500,45.64,187.87,3287.67
0.2900,8.30,1033.27,2943.25
0.3000,8.05,1064.58,5604.70
0.4000,8.05,1064.58,3663.41
0.4100,9.13,939.33,3694.72
0.4200,9.78,876.71,3600.78
0.4300,10.53,814.09,3788.65
0.6400,34.23,250.49,2724.07
0.7600,24.90,344.42,4790.61
0.8900,15.21,563.60,5636.01
0.9000,34.23,250.49,5667.32
0.9100,19.56,438.36,2473.58
0.9200,17.12,500.98,2630.14
0.9300,14.41,594.91,2567.51
0.9400,17.12,500.98,6136.99
0.9500,13.69,626.22,6074.36
0.9600,11.41,751.47,3005.87
0.9700,11.41,751.47,3569.47
1.0800,9.78,876.71,3632.09
1.0900,8.30,1033.27,3538.16
1.1000,8.83,970.65,3381.60
1.1200,21.07,407.05,3193.74
1.1300,21.07,407.05,5322.90
1.1400,22.82,375.73,5322.90
1.1500,24.90,344.42,5479.45
1.1600,27.39,313.11,5416.83
1.1700,30.43,281.80,8610.57
1.1800,45.64,187.87,11428.57
1.2000,27.39,313.11,11459.88
1.2100,27.39,313.11,11240.70
1.2200,30.43,281.80,14277.89
1.2300,30.43,281.80,11522.50
1.2400,27.39,313.11,8485.32
1.2500,27.39,313.11,11522.50
1.2600,30.43,281.80,11272.02
1.2700,39.12,219.18,11428.57
1.2900,21.07,407.05,6168.30
1.3000,21.07,407.05,6043.05
1.3100,12.45,688.85,5980.43
1.3200,34.23,250.49,5667.32
1.3400,21.07,407.05,11240.70
1.3500,21.07,407.05,5354.21
1.3600,21.07,407.05,14434.44
1.3700,19.56,438.36,11459.88
1.3800,19.56,438.36,11459.88
1.3900,21.07,407.05,14309.20
1.4100,18.26,469.67,6230.92
1.4200,18.26,469.67,5761.25
1.4300,18.26,469.67,5917.81
1.4400,18.26,469.67,5855.19
1.4500,22.82,375.73,14246.58
1.4600,22.82,375.73,14340.51
1.4700,45.64,187.87,2317.03
1.4800,68.47,125.24,2379.65
1.4900,45.64,187.87,2317.03
1.5300,27.39,313.11,2317.03
1.5400,22.82,375.73,2348.34
1.5500,24.90,344.42,2410.96
1.5600,27.39,313.11,2379.65
1.5700,27.39,313.11,2317.03
1.5800,27.39,313.11,2285.71
1.5900,27.39,313.11,2285.71
1.6000,27.39,313.11,2285.71
1.6100,27.39,313.11,2285.71
1.6200,30.43,281.80,2379.65
1.6300,34.23,250.49,2379.65
1.6400,30.43,281.80,2410.96
1.6500,30.43,281.80,2379.65
1.6600,34.23,250.49,2379.65
1.6700,34.23,250.49,2755.38
1.6800,34.23,250.49,2630.14
1.6900,24.90,344.42,2598.83
1.7000,19.56,438.36,2410.96
1.7100,18.26,469.67,2442.27
1.7200,19.56,438.36,2504.89
1.7300,21.07,407.05,2473.58
1.7400,24.90,344.42,2473.58
1.7500,34.23,250.49,2473.58
1.7700,68.47,125.24,5385.52
1.7800,34.23,250.49,8673.19
1.7900,34.23,250.49,8579.26
1.8000,39.12,219.18,8641.88
1.8100,91.29,93.93,8579.26
1.8700,13.04,657.53,2379.65
1.8800,19.56,438.36,2160.47
1.8900,19.56,438.36,2379.65
1.9000,17.12,500.98,5886.50
1.9100,16.11,532.29,5855.19
1.9200,19.56,438.36,5823.87
1.9300,19.56,438.36,5510.76
1.9900,17.12,500.98,14340.51
2.0200,21.07,407.05,12837.57
2.0300,21.07,407.05,12649.71
2.0400,19.56,438.36,14403.13
2.0500,19.56,438.36,14465.75
2.0600,21.07,407.05,14434.44
2.0700,21.07,407.05,2880.63
2.0800,21.07,407.05,2943.25
2.0900,21.07,407.05,6262.23
2.1000,24.90,344.42,2567.51
2.1700,39.12,219.18,2442.27
2.1800,24.90,344.42,2442.27
2.1900,24.90,344.42,2598.83
2.2000,24.90,344.42,5855.19
2.2100,24.90,344.42,5823.87
2.2200,22.82,375.73,5636.01
2.2300,27.39,313.11,5197.65
2.2400,54.77,156.56,4978.47
2.2500,27.39,313.11,5448.14
2.2600,21.07,407.05,5479.45
2.2700,14.41,594.91,5228.96
2.2800,18.26,469.67,14434.44
2.2900,21.07,407.05,5197.65
2.3000,24.90,344.42,5135.03
2.3100,39.12,219.18,5135.03
2.3200,39.12,219.18,5322.90
2.3300,39.12,219.18,5354.21
2.3400,45.64,187.87,2379.65
2.3500,39.12,219.18,2504.89
2.3600,45.64,187.87,2317.03
2.3800,91.29,93.93,2317.03
2.3900,39.12,219.18,2348.34
2.6000,91.29,93.93,3037.18
2.6100,24.90,344.42,3068.49
2.6200,22.82,375.73,3005.87
2.6300,21.07,407.05,12712.33
2.6500,18.26,469.67,8547.95
2.6600,18.26,469.67,8547.95
2.6700,18.26,469.67,2410.96
2.6800,18.26,469.67,2379.65
2.6900,18.26,469.67,11459.88
2.7000,19.56,438.36,11459.88
2.7100,22.82,375.73,11491.19
2.7200,22.82,375.73,5823.87
2.7300,22.82,375.73,2911.94
2.7400,27.39,313.11,2974.56
2.7700,34.23,250.49,2692.76
2.7800,17.12,500.98,2755.38
2.7900,91.29,93.93,2880.63
2.8100,68.47,125.24,2880.63
2.8200,16.11,532.29,2880.63
2.8300,18.26,469.67,2755.38
2.8500,22.82,375.73,2536.20
2.8600,21.07,407.05,2598.83
2.8700,22.82,375.73,2598.83
2.8800,22.82,375.73,2442.27
2.8900,27.39,313.11,2410.96
2.9000,22.82,375.73,2410.96
2.9100,19.56,438.36,2410.96
2.9200,22.82,375.73,2379.65
2.9300,24.90,344.42,2348.34
2.9400,27.39,313.11,2379.65
2.9500,34.23,250.49,5636.01
2.9600,39.12,219.18,5479.45
2.9700,34.23,250.49,2724.07
3.0000,68.47,125.24,2348.34
3.0300,68.47,125.24,8610.57
3.0400,91.29,93.93,11397.26
3.0500,45.64,187.87,5636.01
3.0700,68.47,125.24,2630.14
3.0800,24.90,344.42,2818.00
3.0900,22.82,375.73,2849.32
3.1000,22.82,375.73,2786.69
3.1100,24.90,344.42,6230.92
3.1200,34.23,250.49,11397.26
3.1300,45.64,187.87,11428.57
3.1400,54.77,156.56,11428.57
3.1500,68.47,125.24,11365.95
3.1600,45.64,187.87,11428.57
3.1700,34.23,250.49,8641.88
3.1800,30.43,281.80,11459.88
3.1900,13.69,626.22,2567.51
3.2000,11.91,720.16,6199.61
3.2100,11.91,720.16,2285.71
3.2200,11.91,720.16,2818.00
3.2300,10.14,845.40,2943.25
3.2400,10.53,814.09,2974.56
3.2500,10.14,845.40,2974.56
3.2600,8.83,970.65,2974.56
3.2700,8.30,1033.27,2943.25
3.2800,8.30,1033.27,2911.94
3.2900,8.56,1001.96,2786.69
3.3000,15.21,563.60,2442.27
3.3200,13.04,657.53,6105.68
3.3300,13.04,657.53,6074.36
3.3400,11.41,751.47,4790.61
3.3500,10.95,782.78,4853.23
3.3600,10.53,814.09,4727.98
3.3700,18.26,469.67,14371.82
3.3800,17.12,500.98,5072.41
3.3900,17.12,500.98,5197.65
3.4000,16.11,532.29,5604.70
3.4400,16.11,532.29,11303.33
3.4500,17.12,500.98,14371.82
3.4700,16.11,532.29,9549.90
3.5300,16.11,532.29,11209.39
3.5400,14.41,594.91,6043.05
3.5500,17.12,500.98,2003.91
3.5600,19.56,438.36,1909.98
3.5700,30.43,281.80,5823.87
3.5800,22.82,375.73,4133.07
3.6000,15.21,563.60,3851.27
3.6100,7.61,1127.20,3945.21
3.7700,39.12,219.18,2410.96
3.7800,39.12,219.18,2504.89
3.8100,34.23,250.49,2724.07
3.8200,34.23,250.49,2755.38
3.8700,39.12,219.18,2911.94
3.8800,39.12,219.18,2943.25
3.8900,30.43,281.80,3005.87
3.9000,34.23,250.49,5291.59
3.9100,39.12,219.18,2724.07
3.9400,91.29,93.93,2661.45
3.9500,68.47,125.24,5385.52
4.1800,54.77,156.56,2410.96
4.2700,91.29,93.93,2630.14
4.2800,34.23,250.49,2661.45
4.2900,30.43,281.80,2943.25
4.3000,39.12,219.18,2818.00
4.3100,54.77,156.56,8704.50
4.3200,68.47,125.24,5667.32
4.3300,54.77,156.56,2504.89
4.3400,34.23,250.49,2504.89
4.3500,30.43,281.80,5823.87
4.3600,27.39,313.11,5823.87
4.3700,27.39,313.11,8610.57
4.3800,30.43,281.80,11459.88
4.3900,34.23,250.49,8516.63
4.4000,34.23,250.49,5291.59
4.4100,34.23,250.49,5354.21
4.4200,34.23,250.49,2410.96
4.4300,39.12,219.18,5197.65
4.4400,34.23,250.49,2630.14
4.4500,34.23,250.49,2379.65
4.4600,30.43,281.80,5385.52
4.4700,24.90,344.42,5322.90
4.4800,19.56,438.36,5260.27
4.6000,18.26,469.67,2755.38
4.6100,27.39,313.11,2692.76
4.6800,39.12,219.18,11209.39
4.6900,27.39,313.11,2285.71
4.7000,30.43,281.80,2379.65
4.7300,54.77,156.56,2536.20
4.7400,34.23,250.49,2410.96
4.7500,68.47,125.24,5636.01
4.7900,54.77,156.56,14309.20
4.8000,24.90,344.42,5604.70
4.8100,22.82,375.73,11491.19
4.8200,19.56,438.36,11459.88
4.8300,21.07,407.05,11459.88
4.8400,22.82,375.73,11491.19
4.8500,24.90,344.42,8454.01
4.8600,24.90,344.42,5792.56
4.8700,27.39,313.11,5636.01
4.8800,34.23,250.49,11459.88
4.8900,39.12,219.18,8485.32
4.9000,39.12,219.18,5698.63
4.9100,34.23,250.49,5761.25
4.9200,34.23,250.49,5604.70
4.9300,34.23,250.49,11428.57
4.9400,54.77,156.56,14434.44
5.0700,9.13,939.33,3193.74
5.0800,13.04,657.53,3193.74
5.0900,15.21,563.60,3068.49
5.1400,18.26,469.67,9675.15
5.1600,21.07,407.05,5479.45
5.1700,21.07,407.05,5636.01
5.1800,21.07,407.05,2066.54
5.1900,27.39,313.11,2066.54
5.2200,54.77,156.56,14434.44
5.2300,39.12,219.18,8454.01
5.3600,7.40,1158.51,5448.14
5.3700,24.90,344.42,5448.14
5.3800,22.82,375.73,5448.14
5.3900,22.82,375.73,8610.57
5.4000,21.07,407.05,8610.57
5.4100,21.07,407.05,11491.19
5.4200,21.07,407.05,14465.75
5.4500,24.90,344.42,14246.58
5.4600,22.82,375.73,14434.44
5.4700,22.82,375.73,5636.01
5.4800,21.07,407.05,5636.01
5.4900,22.82,375.73,11334.64
5.5000,24.90,344.42,5636.01
5.5100,24.90,344.42,5886.50
5.5200,24.90,344.42,2348.34
5.5300,27.39,313.11,5792.56
5.5400,27.39,313.11,11491.19
5.5500,30.43,281.80,11428.57
5.5600,39.12,219.18,14465.75
5.5700,27.39,313.11,8422.70
5.5800,27.39,313.11,11397.26
5.5900,24.90,344.42,8516.63
5.6000,22.82,375.73,11491.19
5.6100,22.82,375.73,11522.50
5.6200,22.82,375.73,8454.01
5.6500,18.26,469.67,2567.51
5.7000,7.82,1095.89,2598.83
5.7100,8.05,1064.58,2567.51
5.7200,8.05,1064.58,2473.58
5.7300,10.14,845.40,2191.78
5.7400,14.41,594.91,5354.21
5.7500,18.26,469.67,14371.82
5.7600,19.56,438.36,14340.51
5.7800,18.26,469.67,11459.88
5.7900,18.26,469.67,8547.95
5.8000,17.12,500.98,8516.63
5.8100,14.41,594.91,11365.95
5.8200,15.21,563.60,14434.44
5.8300,16.11,532.29,14403.13
5.8400,17.12,500.98,8234.83
5.8500,18.26,469.67,5385.52
5.8600,22.82,375.73,14465.75
5.8700,27.39,313.11,11459.88
5.8800,24.90,344.42,11397.26
5.8900,30.43,281.80,3663.41
5.9000,24.90,344.42,11209.39
5.9100,18.26,469.67,8328.77
5.9200,17.12,500.98,11365.95
5.9300,17.12,500.98,11240.70
5.9400,16.11,532.29,14371.82
5.9800,15.21,563.60,7045.01
5.9900,13.69,626.22,6982.39
6.0400,16.11,532.29,14277.89
6.0700,18.26,469.67,14371.82
6.0800,16.11,532.29,11272.02
6.1000,19.56,438.36,6105.68
6.1100,22.82,375.73,11334.64
6.1200,22.82,375.73,11459.88
6.1300,18.26,469.67,5573.39
6.1400,17.12,500.98,5604.70
6.1500,17.12,500.98,9455.97
6.1600,27.39,313.11,5510.76
6.1700,91.29,93.93,3913.89
6.4600,7.82,1095.89,2692.76
6.4700,10.14,845.40,2567.51
6.4900,12.45,688.85,2348.34
6.5000,10.53,814.09,2410.96
6.5100,10.53,814.09,2442.27
6.5200,8.30,1033.27,2223.09
