Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.40,1158.51,3131.12
0.0600,45.64,187.87,6262.23
0.0700,34.23,250.49,5917.81
0.1100,30.43,281.80,5636.01
0.1200,68.47,125.24,5792.56
0.1500,30.43,281.80,5667.32
0.2200,91.29,93.93,5855.19
0.3100,39.12,219.18,4039.14
0.5700,21.07,407.05,9017.61
0.5800,19.56,438.36,9048.92
0.6300,34.23,250.49,6199.61
0.6900,22.82,375.73,2943.25
0.7000,22.82,375.73,2943.25
0.7100,22.82,375.73,3068.49
0.7200,22.82,375.73,3131.12
0.7300,22.82,375.73,6105.68
0.7400,22.82,375.73,6074.36
0.7500,22.82,375.73,5886.50
0.7600,22.82,375.73,8892.37
0.7700,24.90,344.42,8735.81
0.7800,30.43,281.80,8798.43
0.7900,30.43,281.80,2880.63
0.8000,27.39,313.11,7608.61
0.8100,27.39,313.11,5792.56
0.8200,30.43,281.80,8767.12
0.8300,27.39,313.11,8767.12
0.8400,27.39,313.11,11585.13
0.8500,27.39,313.11,14340.51
0.8600,30.43,281.80,14434.44
0.8700,34.23,250.49,5886.50
0.8800,39.12,219.18,5980.43
1.0200,24.90,344.42,6387.48
1.0300,34.23,250.49,6293.54
1.0400,22.82,375.73,6262.23
1.0500,22.82,375.73,6293.54
1.0700,39.12,219.18,8579.26
1.0800,39.12,219.18,8767.12
1.0900,39.12,219.18,5542.07
1.1000,34.23,250.49,6700.59
1.1100,34.23,250.49,6450.10
1.1400,17.12,500.98,9956.95
1.1500,21.07,407.05,9863.01
1.1600,22.82,375.73,12806.26
1.2100,39.12,219.18,5729.94
1.2200,34.23,250.49,5510.76
1.2300,30.43,281.80,5573.39
1.2400,24.90,344.42,5354.21
1.3000,91.29,93.93,5354.21
1.3700,21.07,407.05,6982.39
1.3800,19.56,438.36,6669.28
1.3900,21.07,407.05,2724.07
1.4000,19.56,438.36,2786.69
1.4100,21.07,407.05,2943.25
1.4200,21.07,407.05,2943.25
1.4300,21.07,407.05,3162.43
1.4400,22.82,375.73,3131.12
1.4500,22.82,375.73,3005.87
1.4600,24.90,344.42,2849.32
1.4700,27.39,313.11,2818.00
1.4800,30.43,281.80,2818.00
1.4900,34.23,250.49,2755.38
1.5000,39.12,219.18,6512.72
1.5500,68.47,125.24,6951.08
1.5600,68.47,125.24,6888.45
1.5700,34.23,250.49,8704.50
1.5800,22.82,375.73,8735.81
1.5900,24.90,344.42,9236.79
1.6000,45.64,187.87,9518.59
1.6100,39.12,219.18,14434.44
1.6200,39.12,219.18,5542.07
1.7400,68.47,125.24,3663.41
1.7500,27.39,313.11,3193.74
1.7600,24.90,344.42,5886.50
1.7700,27.39,313.11,14371.82
1.7800,24.90,344.42,14246.58
1.8000,19.56,438.36,12555.77
1.8100,15.21,563.60,12868.88
1.8200,13.69,626.22,6606.65
1.8300,13.69,626.22,6575.34
1.8400,13.04,657.53,6637.96
1.8500,13.04,657.53,6731.90
1.8600,13.69,626.22,6575.34
1.8700,15.21,563.60,9111.55
1.8800,15.21,563.60,9048.92
1.8900,17.12,500.98,9330.72
1.9000,18.26,469.67,6669.28
1.9100,18.26,469.67,6763.21
1.9600,10.95,782.78,5448.14
1.9700,9.78,876.71,4759.30
1.9800,10.53,814.09,4665.36
1.9900,17.12,500.98,6575.34
2.0000,16.11,532.29,6544.03
2.0100,15.21,563.60,6356.16
2.0200,17.12,500.98,12774.95
2.0500,21.07,407.05,9769.08
2.0600,30.43,281.80,10176.13
2.1600,91.29,93.93,14371.82
2.1700,30.43,281.80,14403.13
2.2100,11.41,751.47,9424.66
2.2200,10.95,782.78,9455.97
2.2300,10.95,782.78,8798.43
2.2400,9.78,876.71,8767.12
2.2800,9.13,939.33,14121.33
2.2900,9.44,908.02,8610.57
2.3000,9.78,876.71,4759.30
2.3100,10.53,814.09,4978.47
2.3200,13.69,626.22,6450.10
2.3300,17.12,500.98,6637.96
2.3400,27.39,313.11,6418.79
2.3600,21.07,407.05,5761.25
2.3700,15.21,563.60,6324.85
2.3800,15.21,563.60,1628.18
2.3900,13.69,626.22,5949.12
2.4000,13.69,626.22,5729.94
2.4100,13.69,626.22,1722.11
2.4200,14.41,594.91,5416.83
2.4300,17.12,500.98,5510.76
2.4400,22.82,375.73,5604.70
2.4500,45.64,187.87,14309.20
2.8100,7.21,1189.82,3506.85
2.8300,7.40,1158.51,3600.78
2.8900,7.40,1158.51,3663.41
2.9000,8.56,1001.96,3225.05
2.9100,9.78,876.71,3068.49
2.9200,10.53,814.09,3225.05
2.9300,10.14,845.40,3256.36
2.9400,9.78,876.71,3037.18
2.9500,7.82,1095.89,8140.90
2.9600,7.21,1189.82,8109.59
2.9800,30.43,281.80,6105.68
2.9900,10.95,782.78,6043.05
3.0000,10.53,814.09,5698.63
3.0100,9.44,908.02,5510.76
3.0300,9.78,876.71,12931.51
3.0500,68.47,125.24,14465.75
3.0600,34.23,250.49,14371.82
3.0700,30.43,281.80,9675.15
3.0800,30.43,281.80,5667.32
3.0900,30.43,281.80,5980.43
3.1000,30.43,281.80,9268.10
3.1100,30.43,281.80,6043.05
3.1300,24.90,344.42,6888.45
3.1400,11.91,720.16,7107.63
3.1500,11.91,720.16,8046.97
3.1600,11.91,720.16,7827.79
3.1700,12.45,688.85,7796.48
3.1800,13.69,626.22,9549.90
3.1900,14.41,594.91,14027.40
3.2000,16.11,532.29,14277.89
3.2100,18.26,469.67,10520.55
3.3000,54.77,156.56,6669.28
3.3200,34.23,250.49,6700.59
3.3300,24.90,344.42,6575.34
3.3400,22.82,375.73,6512.72
3.3500,22.82,375.73,6575.34
3.3600,27.39,313.11,8673.19
3.4800,45.64,187.87,14403.13
3.4900,45.64,187.87,14246.58
3.5000,54.77,156.56,5072.41
3.5600,45.64,187.87,6982.39
3.5700,68.47,125.24,3131.12
3.5900,39.12,219.18,5573.39
3.7000,16.11,532.29,9017.61
3.7100,14.41,594.91,1847.36
3.7200,14.41,594.91,1816.05
3.7300,11.91,720.16,8516.63
3.7400,11.41,751.47,8516.63
3.7500,10.95,782.78,8673.19
3.7600,11.41,751.47,8735.81
3.7700,12.45,688.85,5385.52
3.7800,16.11,532.29,1816.05
3.7900,54.77,156.56,6387.48
4.0300,24.90,344.42,1753.42
4.0400,21.07,407.05,1753.42
4.0500,21.07,407.05,1753.42
4.0600,21.07,407.05,1753.42
4.1100,45.64,187.87,1784.74
4.1200,34.23,250.49,1753.42
4.1300,34.23,250.49,5291.59
4.1400,54.77,156.56,8203.52
4.1500,39.12,219.18,11459.88
4.1600,39.12,219.18,11428.57
4.1700,54.77,156.56,11334.64
4.1800,54.77,156.56,11334.64
4.1900,34.23,250.49,11428.57
4.2000,45.64,187.87,11272.02
4.2500,39.12,219.18,9487.28
4.2600,24.90,344.42,9048.92
4.2700,18.26,469.67,5479.45
4.2800,22.82,375.73,5479.45
4.3000,16.11,532.29,3068.49
4.3100,13.04,657.53,2943.25
4.3200,11.91,720.16,5166.34
4.3300,13.04,657.53,5667.32
4.3400,9.44,908.02,6575.34
4.3500,8.83,970.65,6481.41
4.3600,16.11,532.29,6669.28
4.3700,10.95,782.78,6230.92
4.3800,11.91,720.16,6230.92
4.3900,14.41,594.91,6387.48
4.4000,15.21,563.60,7170.25
4.4100,17.12,500.98,7232.88
4.4200,27.39,313.11,7107.63
4.5900,45.64,187.87,5573.39
4.6000,24.90,344.42,5260.27
4.6100,17.12,500.98,5197.65
4.6200,17.12,500.98,4790.61
4.6300,17.12,500.98,10176.13
4.6400,18.26,469.67,10082.19
4.7000,54.77,156.56,14403.13
4.7100,45.64,187.87,14309.20
4.8000,54.77,156.56,3318.98
4.8100,68.47,125.24,3131.12
4.8300,45.64,187.87,2943.25
4.8400,45.64,187.87,2880.63
4.8500,39.12,219.18,2880.63
4.8600,39.12,219.18,2911.94
4.8700,39.12,219.18,2880.63
4.8800,39.12,219.18,11365.95
4.8900,39.12,219.18,11365.95
4.9000,34.23,250.49,11428.57
4.9100,34.23,250.49,5698.63
4.9200,24.90,344.42,6262.23
4.9500,24.90,344.42,5917.81
4.9600,17.12,500.98,6637.96
4.9700,10.53,814.09,6700.59
4.9800,10.14,845.40,6669.28
4.9900,10.53,814.09,6512.72
5.0000,10.95,782.78,6450.10
5.0100,10.95,782.78,6481.41
5.0400,27.39,313.11,6700.59
5.0500,15.21,563.60,6763.21
5.1900,14.41,594.91,8297.46
5.5100,22.82,375.73,4853.23
5.5400,30.43,281.80,5228.96
5.5500,14.41,594.91,5354.21
5.5600,13.04,657.53,5416.83
5.5700,14.41,594.91,5698.63
5.5800,18.26,469.67,5792.56
5.5900,30.43,281.80,5636.01
