Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.4300,60.86,140.90,17189.82
1.4400,60.86,140.90,17189.82
2.4200,12.17,704.50,8688.85
2.4500,7.30,1174.17,3052.84
2.4600,9.13,939.33,8594.91
2.4700,7.30,1174.17,8266.14
2.5100,8.30,1033.27,8923.68
2.5200,14.04,610.57,8782.78
2.5300,20.29,422.70,9158.51
2.6900,20.29,422.70,8500.98
2.7000,20.29,422.70,8782.78
2.7100,26.08,328.77,8688.85
2.7200,22.82,375.73,8782.78
2.7300,22.82,375.73,8547.95
2.7400,22.82,375.73,8407.05
2.7500,22.82,375.73,8219.18
2.7600,26.08,328.77,8219.18
2.7700,30.43,281.80,8407.05
2.7800,36.52,234.83,8829.75
2.7900,60.86,140.90,8782.78
2.8000,60.86,140.90,8641.88
2.8600,36.52,234.83,8407.05
2.8700,26.08,328.77,3287.67
2.8800,20.29,422.70,3146.77
2.8900,16.60,516.63,3193.74
2.9000,15.21,563.60,2958.90
2.9100,14.04,610.57,8782.78
2.9200,14.04,610.57,8688.85
2.9300,15.21,563.60,8594.91
2.9400,18.26,469.67,8172.21
2.9500,18.26,469.67,7749.51
2.9600,20.29,422.70,7796.48
2.9700,18.26,469.67,21557.73
2.9800,20.29,422.70,21604.70
2.9900,26.08,328.77,21651.66
4.0500,26.08,328.77,17189.82
4.0600,20.29,422.70,8454.01
4.0700,20.29,422.70,8735.81
4.0800,20.29,422.70,8735.81
4.0900,18.26,469.67,8782.78
4.1000,20.29,422.70,8782.78
4.1100,20.29,422.70,8735.81
4.1200,20.29,422.70,8688.85
4.1300,20.29,422.70,2911.94
4.1400,20.29,422.70,3052.84
4.1500,22.82,375.73,3005.87
4.1600,26.08,328.77,2958.90
4.1700,36.52,234.83,2911.94
4.2600,36.52,234.83,2864.97
4.2700,20.29,422.70,2911.94
4.2800,16.60,516.63,2724.07
4.2900,14.04,610.57,9205.48
4.3100,14.04,610.57,9440.31
4.3200,14.04,610.57,9769.08
4.4900,26.08,328.77,9158.51
4.5000,30.43,281.80,9581.21
4.5100,30.43,281.80,9722.11
4.5200,30.43,281.80,2583.17
