Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.6500,11.41,751.47,2974.56
0.6600,11.91,720.16,3788.65
0.6800,15.21,563.60,14277.89
0.6900,15.21,563.60,9706.46
0.7000,14.41,594.91,14434.44
0.7100,14.41,594.91,11209.39
0.7200,15.21,563.60,14434.44
0.7300,17.12,500.98,11334.64
0.7400,18.26,469.67,11397.26
0.7500,16.11,532.29,11334.64
0.7600,16.11,532.29,8422.70
0.7700,17.12,500.98,8391.39
0.7800,19.56,438.36,14309.20
0.7900,21.07,407.05,14215.26
0.8000,21.07,407.05,14403.13
0.8100,21.07,407.05,14434.44
0.8400,22.82,375.73,14309.20
0.8500,22.82,375.73,11397.26
0.8600,19.56,438.36,8485.32
0.8700,19.56,438.36,11428.57
0.8800,19.56,438.36,11334.64
0.8900,21.07,407.05,11365.95
0.9000,19.56,438.36,5573.39
0.9100,19.56,438.36,1628.18
0.9200,21.07,407.05,14434.44
0.9300,22.82,375.73,14371.82
0.9400,21.07,407.05,14340.51
0.9500,19.56,438.36,5385.52
0.9600,21.07,407.05,11303.33
0.9700,27.39,313.11,11428.57
0.9800,45.64,187.87,5322.90
0.9900,27.39,313.11,1941.29
1.0000,30.43,281.80,5354.21
1.0100,30.43,281.80,11459.88
1.0200,34.23,250.49,11178.08
1.0300,27.39,313.11,14403.13
1.0400,27.39,313.11,14403.13
1.0500,24.90,344.42,11334.64
1.0600,27.39,313.11,11491.19
1.0700,30.43,281.80,11491.19
1.0800,30.43,281.80,3412.92
1.0900,45.64,187.87,3726.03
1.1800,21.07,407.05,3882.58
1.1900,21.07,407.05,14434.44
1.2000,19.56,438.36,11365.95
1.2100,19.56,438.36,11240.70
1.2200,19.56,438.36,12837.57
1.2300,21.07,407.05,9737.77
1.2600,18.26,469.67,14309.20
1.2700,18.26,469.67,14434.44
1.2900,18.26,469.67,9612.52
1.3000,19.56,438.36,12618.40
1.3100,22.82,375.73,12837.57
1.3200,22.82,375.73,12712.33
1.3400,24.90,344.42,3318.98
1.3500,24.90,344.42,3350.29
1.3600,34.23,250.49,2849.32
1.4200,27.39,313.11,14183.95
1.4300,27.39,313.11,14340.51
1.4400,30.43,281.80,14371.82
1.4500,30.43,281.80,14371.82
1.4800,27.39,313.11,14434.44
1.4900,34.23,250.49,14434.44
1.5000,30.43,281.80,11334.64
1.5100,24.90,344.42,8422.70
1.5200,24.90,344.42,5729.94
1.5300,27.39,313.11,2849.32
1.5400,30.43,281.80,5792.56
1.5500,30.43,281.80,5698.63
1.5600,27.39,313.11,2724.07
1.5700,30.43,281.80,2911.94
1.5800,30.43,281.80,5636.01
1.5900,39.12,219.18,11491.19
1.6000,27.39,313.11,11491.19
1.6100,27.39,313.11,11522.50
1.6200,27.39,313.11,14465.75
1.6300,27.39,313.11,8391.39
1.6400,27.39,313.11,11459.88
1.6500,27.39,313.11,11365.95
1.6700,30.43,281.80,3569.47
1.6800,30.43,281.80,3600.78
1.8700,27.39,313.11,3099.80
1.8900,30.43,281.80,2974.56
1.9000,54.77,156.56,3068.49
1.9100,22.82,375.73,11365.95
1.9200,19.56,438.36,11428.57
1.9300,21.07,407.05,11459.88
1.9500,22.82,375.73,11365.95
1.9600,22.82,375.73,11459.88
1.9700,24.90,344.42,11365.95
1.9900,30.43,281.80,11272.02
2.0000,24.90,344.42,14403.13
2.0100,24.90,344.42,14434.44
2.0200,24.90,344.42,11272.02
2.0300,24.90,344.42,14434.44
2.0400,27.39,313.11,14434.44
2.0500,68.47,125.24,8485.32
2.1600,34.23,250.49,11365.95
2.1700,18.26,469.67,5604.70
2.1800,16.11,532.29,11459.88
