Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,8.30,1033.27,2755.38
0.1300,11.41,751.47,2348.34
0.1400,10.95,782.78,2254.40
0.9000,54.77,156.56,8516.63
0.9700,45.64,187.87,8516.63
0.9800,30.43,281.80,2724.07
0.9900,24.90,344.42,2786.69
1.0000,22.82,375.73,2786.69
1.0100,21.07,407.05,2724.07
1.0200,21.07,407.05,2849.32
1.0300,19.56,438.36,2818.00
1.0400,21.07,407.05,2567.51
1.0500,21.07,407.05,2630.14
1.0600,21.07,407.05,2692.76
1.0700,21.07,407.05,2630.14
1.0800,21.07,407.05,2536.20
1.0900,21.07,407.05,2348.34
1.1000,21.07,407.05,6951.08
1.1100,22.82,375.73,12681.02
1.1200,17.12,500.98,12774.95
1.1400,17.12,500.98,14371.82
1.1500,18.26,469.67,14434.44
1.1600,18.26,469.67,14434.44
1.1700,18.26,469.67,11428.57
1.1800,19.56,438.36,11428.57
1.2000,14.41,594.91,12900.20
1.2100,11.91,720.16,9988.26
1.2600,10.14,845.40,14277.89
1.2700,10.53,814.09,5291.59
1.2800,13.04,657.53,8203.52
1.2900,13.69,626.22,8328.77
1.3000,13.04,657.53,5573.39
1.3100,13.04,657.53,5479.45
1.3200,13.04,657.53,14371.82
1.3300,13.04,657.53,14371.82
1.3400,12.45,688.85,8266.14
1.5500,16.11,532.29,1972.60
1.5600,16.11,532.29,14152.64
1.5700,15.21,563.60,11522.50
1.5800,16.11,532.29,11428.57
1.5900,19.56,438.36,2880.63
1.6000,21.07,407.05,2911.94
1.6100,22.82,375.73,2911.94
1.6200,22.82,375.73,2849.32
1.6300,22.82,375.73,2786.69
1.6400,24.90,344.42,5855.19
1.6500,24.90,344.42,2786.69
1.6600,30.43,281.80,2943.25
1.6700,54.77,156.56,2818.00
1.6800,39.12,219.18,2755.38
1.7100,16.11,532.29,5542.07
1.7200,14.41,594.91,5667.32
1.7300,15.21,563.60,11303.33
1.7400,14.41,594.91,14371.82
1.7500,13.69,626.22,14121.33
1.7600,13.69,626.22,14340.51
1.7700,12.45,688.85,8234.83
1.8000,11.41,751.47,14152.64
1.8300,10.95,782.78,14246.58
1.8400,10.14,845.40,14183.95
1.8500,9.13,939.33,12837.57
1.8600,8.30,1033.27,12962.82
1.8700,8.05,1064.58,12837.57
1.8800,7.40,1158.51,14215.26
1.9100,21.07,407.05,1409.00
1.9400,34.23,250.49,11272.02
1.9500,21.07,407.05,14434.44
1.9600,22.82,375.73,11303.33
1.9900,45.64,187.87,1722.11
2.0000,54.77,156.56,1753.42
2.0100,45.64,187.87,5604.70
2.0200,24.90,344.42,5667.32
2.0400,18.26,469.67,1690.80
2.0500,13.04,657.53,1596.87
2.0600,10.95,782.78,5542.07
2.0700,10.53,814.09,5385.52
2.0800,10.14,845.40,5573.39
2.0900,10.53,814.09,1596.87
2.1000,10.14,845.40,1722.11
2.1100,10.14,845.40,1847.36
2.1200,10.14,845.40,1909.98
2.1300,10.95,782.78,1909.98
2.1400,11.91,720.16,1909.98
2.1500,16.11,532.29,1878.67
2.1600,22.82,375.73,5542.07
2.1700,19.56,438.36,5573.39
