Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.6800,60.86,140.90,3522.50
0.7300,91.29,93.93,3428.57
0.9300,91.29,93.93,8735.81
0.9500,60.86,140.90,17189.82
0.9600,45.64,187.87,17142.86
0.9700,45.64,187.87,17236.79
0.9800,45.64,187.87,17236.79
0.9900,36.52,234.83,17283.76
1.0000,36.52,234.83,12868.88
1.0100,30.43,281.80,12868.88
1.0200,30.43,281.80,21698.63
1.0300,45.64,187.87,17236.79
1.0800,91.29,93.93,4461.84
1.0900,45.64,187.87,7890.41
1.1000,36.52,234.83,8360.08
1.1100,60.86,140.90,13338.55
1.1500,26.08,328.77,8500.98
1.1600,36.52,234.83,13009.78
1.1800,45.64,187.87,21651.66
1.1900,18.26,469.67,21088.06
1.2000,14.04,610.57,15123.29
1.2100,14.04,610.57,15686.89
1.2200,14.04,610.57,7984.34
1.2300,15.21,563.60,8219.18
1.2400,16.60,516.63,8031.31
1.2500,22.82,375.73,12821.92
1.4900,30.43,281.80,8735.81
1.5000,18.26,469.67,2677.10
1.5100,18.26,469.67,2911.94
1.5200,60.86,140.90,16156.56
1.5700,16.60,516.63,2677.10
1.5800,16.60,516.63,8313.11
1.5900,18.26,469.67,8313.11
1.6000,45.64,187.87,12446.18
