Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.5100,7.30,1174.17,3052.84
0.5500,7.30,1174.17,3005.87
0.8900,9.13,939.33,10003.91
0.9100,9.13,939.33,3052.84
0.9200,9.13,939.33,3193.74
0.9300,9.61,892.37,3240.70
0.9400,9.61,892.37,3240.70
0.9500,9.61,892.37,3287.67
0.9600,10.14,845.40,3381.60
0.9700,10.74,798.43,3381.60
0.9800,11.41,751.47,3381.60
0.9900,13.04,657.53,3240.70
1.0000,45.64,187.87,8407.05
1.1700,91.29,93.93,21698.63
1.1800,36.52,234.83,21698.63
1.7500,13.04,657.53,3663.41
1.7600,12.17,704.50,3569.47
2.5200,45.64,187.87,8594.91
2.5300,36.52,234.83,8547.95
2.5400,26.08,328.77,8454.01
2.5500,30.43,281.80,12821.92
2.5600,30.43,281.80,12681.02
2.5700,26.08,328.77,17142.86
2.5800,30.43,281.80,17189.82
2.6300,60.86,140.90,12634.05
2.6400,36.52,234.83,12727.98
3.1000,8.30,1033.27,5589.04
