Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4500,68.47,125.24,3788.65
1.2200,19.56,438.36,4853.23
1.2300,18.26,469.67,5072.41
1.2400,18.26,469.67,5135.03
1.2500,17.12,500.98,2692.76
1.2600,18.26,469.67,2724.07
1.2700,19.56,438.36,2598.83
1.2800,22.82,375.73,2442.27
1.2900,34.23,250.49,8673.19
1.3000,39.12,219.18,8579.26
1.3100,68.47,125.24,8485.32
1.3200,45.64,187.87,8610.57
1.3300,45.64,187.87,8641.88
1.4100,22.82,375.73,3632.09
1.4200,21.07,407.05,3099.80
1.4300,21.07,407.05,3131.12
1.4400,22.82,375.73,3131.12
1.4500,21.07,407.05,3099.80
1.4600,18.26,469.67,3099.80
1.4700,17.12,500.98,3131.12
1.4800,18.26,469.67,3037.18
1.4900,18.26,469.67,2974.56
1.5000,19.56,438.36,3099.80
1.5100,22.82,375.73,3099.80
1.5200,22.82,375.73,3099.80
1.5300,24.90,344.42,3099.80
1.5500,39.12,219.18,3037.18
1.5600,27.39,313.11,3037.18
1.5700,27.39,313.11,3068.49
1.5800,39.12,219.18,3131.12
1.6900,45.64,187.87,8360.08
1.7000,39.12,219.18,11428.57
1.7100,34.23,250.49,8516.63
1.7200,54.77,156.56,11459.88
1.7300,68.47,125.24,11397.26
1.7500,13.04,657.53,4258.32
1.7900,22.82,375.73,12868.88
1.8200,22.82,375.73,14371.82
1.8300,24.90,344.42,14371.82
1.8400,27.39,313.11,14371.82
1.8500,30.43,281.80,3318.98
2.0100,21.07,407.05,5166.34
2.0300,27.39,313.11,14403.13
2.0400,30.43,281.80,5385.52
2.0500,19.56,438.36,8547.95
2.0600,16.11,532.29,8454.01
2.0700,15.21,563.60,8485.32
2.0800,15.21,563.60,5479.45
2.0900,15.21,563.60,5604.70
2.1000,16.11,532.29,5322.90
2.1100,16.11,532.29,2755.38
2.1200,16.11,532.29,8673.19
2.1300,17.12,500.98,8673.19
2.1400,19.56,438.36,8610.57
2.1500,22.82,375.73,8547.95
2.1600,22.82,375.73,11240.70
2.1700,54.77,156.56,14403.13
2.1800,68.47,125.24,14434.44
2.2400,34.23,250.49,3099.80
2.2500,34.23,250.49,3412.92
2.2700,34.23,250.49,11428.57
2.2800,34.23,250.49,11428.57
2.2900,45.64,187.87,14215.26
2.3200,45.64,187.87,8673.19
2.3300,30.43,281.80,3131.12
2.3400,19.56,438.36,3162.43
2.3500,18.26,469.67,3193.74
2.3600,17.12,500.98,3225.05
2.3700,14.41,594.91,3225.05
2.3800,13.69,626.22,3193.74
2.3900,14.41,594.91,3099.80
2.4000,15.21,563.60,3068.49
2.4100,15.21,563.60,2880.63
2.4300,34.23,250.49,14434.44
2.4400,45.64,187.87,11303.33
2.4500,54.77,156.56,11365.95
2.4900,68.47,125.24,11428.57
2.5000,91.29,93.93,14434.44
2.5200,16.11,532.29,4665.36
2.5300,8.56,1001.96,4571.43
2.5400,9.13,939.33,5103.72
2.5500,9.78,876.71,5354.21
2.5600,9.78,876.71,5573.39
2.5700,9.78,876.71,5792.56
2.5800,10.53,814.09,5385.52
2.5900,10.14,845.40,5479.45
2.6000,10.53,814.09,5886.50
2.6100,11.41,751.47,5886.50
2.6200,12.45,688.85,5855.19
2.6400,14.41,594.91,12774.95
2.6500,17.12,500.98,12587.08
2.7000,17.12,500.98,14183.95
2.7100,17.12,500.98,14215.26
2.7600,15.21,563.60,11115.46
2.7700,16.11,532.29,14371.82
2.8000,21.07,407.05,5761.25
2.8100,21.07,407.05,5636.01
2.8200,24.90,344.42,3193.74
3.0000,13.69,626.22,5135.03
3.0100,11.41,751.47,5103.72
3.0200,10.95,782.78,11334.64
3.0300,10.95,782.78,5072.41
3.0400,10.95,782.78,5228.96
3.0500,11.41,751.47,5322.90
3.0600,13.04,657.53,5260.27
3.0700,15.21,563.60,5510.76
3.0800,18.26,469.67,5542.07
3.0900,19.56,438.36,2097.85
3.1000,21.07,407.05,8485.32
3.1100,24.90,344.42,8328.77
3.1200,30.43,281.80,4320.94
3.1600,11.91,720.16,4414.87
3.1700,10.95,782.78,4352.25
3.1800,10.95,782.78,4289.63
3.1900,22.82,375.73,4383.56
3.2900,17.12,500.98,4571.43
3.3000,13.69,626.22,4540.12
3.3100,12.45,688.85,4665.36
3.3200,10.14,845.40,14090.02
3.3300,9.13,939.33,14340.51
3.3400,8.56,1001.96,4821.92
3.3500,9.78,876.71,5009.78
3.3600,9.44,908.02,5009.78
3.3700,10.53,814.09,4947.16
3.3800,10.95,782.78,4947.16
3.3900,11.41,751.47,4978.47
3.4000,12.45,688.85,5166.34
3.4100,13.69,626.22,2504.89
3.4200,14.41,594.91,2536.20
3.4300,15.21,563.60,2630.14
3.4400,16.11,532.29,2755.38
3.4500,18.26,469.67,2755.38
3.4600,22.82,375.73,2755.38
3.4700,24.90,344.42,2755.38
3.4800,27.39,313.11,2442.27
3.4900,39.12,219.18,14371.82
3.5000,68.47,125.24,14246.58
3.5100,39.12,219.18,14058.71
3.5400,27.39,313.11,8641.88
3.5500,21.07,407.05,2786.69
3.5600,18.26,469.67,2911.94
3.5700,18.26,469.67,2943.25
3.5800,19.56,438.36,2849.32
3.5900,21.07,407.05,2818.00
3.6000,22.82,375.73,2880.63
3.6100,22.82,375.73,2911.94
3.6200,24.90,344.42,2974.56
3.6300,39.12,219.18,3005.87
3.6400,91.29,93.93,2849.32
3.6500,68.47,125.24,11491.19
3.6600,54.77,156.56,8422.70
3.6700,54.77,156.56,11522.50
3.6800,45.64,187.87,11459.88
3.7800,68.47,125.24,3475.54
4.1300,15.21,563.60,6763.21
4.1400,13.69,626.22,5542.07
4.1500,13.69,626.22,5667.32
4.1600,13.69,626.22,5636.01
4.1700,13.04,657.53,5385.52
4.1800,13.69,626.22,5103.72
4.1900,13.69,626.22,5228.96
4.2000,15.21,563.60,5322.90
4.2500,21.07,407.05,8454.01
4.2600,18.26,469.67,8422.70
4.2700,19.56,438.36,8485.32
4.2800,21.07,407.05,8547.95
4.2900,22.82,375.73,2755.38
4.3000,30.43,281.80,2786.69
4.3100,27.39,313.11,2786.69
4.3200,30.43,281.80,8547.95
4.3300,34.23,250.49,8516.63
4.3400,30.43,281.80,2692.76
4.3500,34.23,250.49,8641.88
4.3600,34.23,250.49,8641.88
4.3700,30.43,281.80,2630.14
4.3800,24.90,344.42,2755.38
4.3900,24.90,344.42,8547.95
4.4000,22.82,375.73,11365.95
4.4100,21.07,407.05,14340.51
4.4300,21.07,407.05,14434.44
4.4400,19.56,438.36,14403.13
4.4500,18.26,469.67,14277.89
4.4600,17.12,500.98,14465.75
4.4700,17.12,500.98,14340.51
4.5300,11.41,751.47,5698.63
4.5400,10.95,782.78,5823.87
4.5500,10.53,814.09,5479.45
4.5600,10.53,814.09,5448.14
4.5700,10.53,814.09,5416.83
4.5800,10.53,814.09,5385.52
4.5900,10.53,814.09,5636.01
4.6000,11.41,751.47,5667.32
4.6100,11.91,720.16,5636.01
4.6200,13.69,626.22,5636.01
4.6300,16.11,532.29,5729.94
4.6500,27.39,313.11,3851.27
4.6600,21.07,407.05,3882.58
4.7600,14.41,594.91,3882.58
4.7700,15.21,563.60,12868.88
4.7800,16.11,532.29,12837.57
4.8100,17.12,500.98,14340.51
4.8200,16.11,532.29,14403.13
4.8400,17.12,500.98,12806.26
4.8500,16.11,532.29,9956.95
4.8700,18.26,469.67,12900.20
4.8800,30.43,281.80,4101.76
4.8900,39.12,219.18,3819.96
5.9400,7.40,1158.51,4352.25
