Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.94,1080.23,3381.60
0.0700,15.21,563.60,4837.57
0.1000,18.26,469.67,21510.76
0.8900,45.64,187.87,8641.88
0.9000,22.82,375.73,17189.82
0.9100,18.26,469.67,4133.07
0.9200,18.26,469.67,4367.91
0.9300,22.82,375.73,4367.91
1.3000,36.52,234.83,21510.76
1.3100,30.43,281.80,3898.24
1.6600,14.04,610.57,21463.80
1.6700,15.21,563.60,21416.83
1.8700,36.52,234.83,4837.57
1.8800,18.26,469.67,4884.54
1.8900,20.29,422.70,4696.67
1.9000,20.29,422.70,19256.36
1.9200,18.26,469.67,3992.17
1.9300,18.26,469.67,17189.82
1.9400,18.26,469.67,12727.98
1.9500,18.26,469.67,8407.05
1.9600,18.26,469.67,8688.85
1.9700,18.26,469.67,8454.01
1.9800,18.26,469.67,17189.82
1.9900,20.29,422.70,8735.81
2.0000,22.82,375.73,4133.07
2.0100,22.82,375.73,8594.91
2.0200,26.08,328.77,8641.88
2.0300,26.08,328.77,3804.31
2.0400,26.08,328.77,8407.05
2.0500,20.29,422.70,17189.82
2.0600,18.26,469.67,21651.66
2.0700,18.26,469.67,17142.86
2.0800,13.04,657.53,21698.63
2.0900,12.17,704.50,21463.80
2.1100,11.41,751.47,3146.77
2.1200,11.41,751.47,3428.57
2.1300,12.17,704.50,3569.47
2.1400,16.60,516.63,3616.44
2.1500,20.29,422.70,3663.41
