Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,9.13,939.33,2724.07
0.0300,27.39,313.11,5228.96
0.0400,18.26,469.67,2974.56
0.0500,15.21,563.60,3256.36
0.0600,17.12,500.98,3412.92
0.0700,21.07,407.05,5166.34
0.2000,17.12,500.98,3663.41
0.2100,68.47,125.24,3506.85
0.3300,45.64,187.87,3318.98
0.3600,34.23,250.49,3381.60
0.5700,39.12,219.18,3099.80
0.5800,39.12,219.18,3193.74
0.6700,21.07,407.05,5041.10
0.6800,19.56,438.36,5103.72
0.9000,54.77,156.56,4540.12
0.9200,21.07,407.05,4540.12
1.2200,17.12,500.98,5072.41
1.2300,14.41,594.91,5041.10
1.2400,13.04,657.53,4884.54
1.2500,10.53,814.09,4602.74
1.2600,13.69,626.22,4508.81
1.2700,15.21,563.60,4571.43
1.2800,15.21,563.60,4571.43
1.2900,14.41,594.91,4602.74
1.3000,15.21,563.60,4665.36
1.3100,14.41,594.91,4696.67
1.3200,14.41,594.91,4759.30
1.3300,15.21,563.60,4821.92
1.3400,14.41,594.91,4821.92
1.3500,16.11,532.29,4759.30
1.4100,13.04,657.53,2943.25
1.4200,9.13,939.33,2974.56
1.5600,21.07,407.05,2974.56
1.5700,19.56,438.36,8673.19
1.5800,24.90,344.42,8547.95
1.5900,24.90,344.42,11491.19
1.6000,24.90,344.42,11459.88
1.6100,22.82,375.73,11491.19
1.6200,21.07,407.05,8485.32
1.6300,21.07,407.05,11459.88
1.6400,21.07,407.05,11334.64
1.6500,21.07,407.05,11459.88
1.6600,21.07,407.05,11459.88
1.6700,21.07,407.05,14434.44
1.6900,24.90,344.42,2849.32
1.7000,22.82,375.73,3162.43
1.7100,22.82,375.73,2974.56
1.7200,24.90,344.42,2880.63
1.7300,24.90,344.42,2974.56
1.7400,27.39,313.11,2849.32
1.7500,27.39,313.11,2786.69
1.7600,39.12,219.18,2786.69
1.8000,30.43,281.80,2755.38
1.8100,24.90,344.42,2630.14
1.8500,21.07,407.05,14434.44
1.8600,21.07,407.05,8422.70
1.8700,21.07,407.05,11491.19
1.8800,22.82,375.73,2849.32
1.8900,24.90,344.42,8641.88
1.9000,39.12,219.18,3131.12
1.9600,14.41,594.91,3193.74
1.9700,11.41,751.47,3287.67
1.9800,11.41,751.47,3162.43
1.9900,10.14,845.40,3131.12
2.0000,9.44,908.02,3193.74
2.0100,9.44,908.02,3099.80
2.0300,9.13,939.33,14434.44
2.0400,9.13,939.33,11334.64
2.0500,9.13,939.33,11365.95
2.0600,9.44,908.02,11397.26
2.0700,9.78,876.71,14246.58
2.0800,9.78,876.71,9487.28
2.0900,9.78,876.71,14465.75
2.1000,9.78,876.71,11459.88
2.1200,13.69,626.22,5009.78
2.1300,16.11,532.29,5135.03
2.1400,13.04,657.53,4414.87
2.2100,39.12,219.18,14371.82
2.2700,21.07,407.05,3037.18
2.2800,21.07,407.05,3225.05
2.2900,18.26,469.67,3287.67
2.3000,19.56,438.36,2911.94
2.3100,24.90,344.42,6011.74
2.3200,27.39,313.11,14371.82
2.3300,45.64,187.87,14434.44
2.3600,10.14,845.40,3569.47
2.3700,9.13,939.33,3475.54
2.3800,9.44,908.02,3256.36
2.3900,10.95,782.78,2692.76
2.4000,18.26,469.67,2504.89
2.4100,16.11,532.29,5761.25
2.4200,14.41,594.91,14309.20
2.4800,9.44,908.02,9518.59
2.4900,10.14,845.40,9518.59
2.5000,10.53,814.09,2223.09
2.5100,10.95,782.78,2317.03
2.5200,12.45,688.85,5949.12
2.5300,15.21,563.60,6074.36
2.5400,16.11,532.29,14340.51
2.5500,16.11,532.29,14403.13
2.5600,18.26,469.67,3162.43
2.5700,18.26,469.67,4195.69
2.6900,10.14,845.40,9894.32
2.7000,9.44,908.02,9863.01
2.7100,10.14,845.40,8485.32
2.7200,15.21,563.60,12962.82
2.7800,13.04,657.53,14090.02
2.8000,11.41,751.47,9706.46
2.8200,11.41,751.47,11334.64
2.8300,12.45,688.85,14027.40
2.9100,10.95,782.78,5260.27
2.9200,9.78,876.71,14340.51
2.9300,9.78,876.71,11303.33
2.9400,12.45,688.85,5510.76
2.9500,13.69,626.22,5761.25
2.9600,13.04,657.53,5636.01
2.9700,15.21,563.60,5542.07
3.0100,15.21,563.60,1377.69
3.0400,30.43,281.80,1471.62
3.1000,12.45,688.85,1534.25
3.1100,12.45,688.85,1565.56
3.1200,11.91,720.16,1565.56
3.1300,10.95,782.78,8297.46
3.1400,10.95,782.78,8422.70
3.1500,10.53,814.09,8454.01
3.1600,8.05,1064.58,5291.59
3.1700,10.14,845.40,5542.07
3.1800,11.41,751.47,8422.70
3.1900,13.04,657.53,8266.14
3.2000,15.21,563.60,8360.08
3.2100,21.07,407.05,11428.57
3.2500,45.64,187.87,14403.13
3.2700,45.64,187.87,14277.89
3.3000,54.77,156.56,11365.95
3.3100,34.23,250.49,14434.44
3.3200,39.12,219.18,14371.82
3.3300,54.77,156.56,14403.13
3.3500,45.64,187.87,11365.95
3.3600,68.47,125.24,14434.44
3.3800,54.77,156.56,11272.02
3.3900,34.23,250.49,14340.51
3.4100,18.26,469.67,2911.94
3.4200,15.21,563.60,2849.32
3.4300,12.45,688.85,2911.94
