Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4200,13.04,657.53,3992.17
0.4300,10.74,798.43,4414.87
0.8300,91.29,93.93,4273.97
0.8400,45.64,187.87,4180.04
1.0700,26.08,328.77,3757.34
1.0800,26.08,328.77,8876.71
1.0900,26.08,328.77,8594.91
1.1000,22.82,375.73,8594.91
1.1100,26.08,328.77,8594.91
1.1300,22.82,375.73,9205.48
1.1400,20.29,422.70,8923.68
1.1500,20.29,422.70,8641.88
1.1600,22.82,375.73,8641.88
1.1700,22.82,375.73,3663.41
1.1800,30.43,281.80,3710.37
1.5000,16.60,516.63,17048.92
1.5100,15.21,563.60,17048.92
1.5200,14.04,610.57,16438.36
1.5300,14.04,610.57,21604.70
1.5400,15.21,563.60,16954.99
1.5500,15.21,563.60,17048.92
1.5600,13.04,657.53,17142.86
1.5700,13.04,657.53,17048.92
1.5800,13.04,657.53,21651.66
1.5900,13.04,657.53,12634.05
1.6000,13.04,657.53,17283.76
1.6100,14.04,610.57,17236.79
1.6200,26.08,328.77,10520.55
1.6400,45.64,187.87,17095.89
1.6500,36.52,234.83,4320.94
1.6700,22.82,375.73,4367.91
1.6800,20.29,422.70,4367.91
1.6900,20.29,422.70,4367.91
1.7000,22.82,375.73,3898.24
1.7100,22.82,375.73,9581.21
1.7200,22.82,375.73,21557.73
1.7300,20.29,422.70,17283.76
1.7400,22.82,375.73,17377.69
1.7500,22.82,375.73,8641.88
1.7600,45.64,187.87,9064.58
1.8900,45.64,187.87,4273.97
2.2800,22.82,375.73,4508.81
2.2900,13.04,657.53,5072.41
2.3700,18.26,469.67,4696.67
2.3800,10.74,798.43,4978.47
2.4900,45.64,187.87,8782.78
2.5000,30.43,281.80,3381.60
2.5100,45.64,187.87,3945.21
2.5200,22.82,375.73,3616.44
2.5300,20.29,422.70,3569.47
2.5400,20.29,422.70,3428.57
2.5500,36.52,234.83,3663.41
2.7000,60.86,140.90,12587.08
2.7100,30.43,281.80,4790.61
2.7200,36.52,234.83,11225.05
2.7300,22.82,375.73,17001.96
2.7400,22.82,375.73,8313.11
2.7600,26.08,328.77,8454.01
2.7700,20.29,422.70,3193.74
2.7800,20.29,422.70,3240.70
2.8000,36.52,234.83,8829.75
2.8100,20.29,422.70,8688.85
2.8200,22.82,375.73,9769.08
2.8300,22.82,375.73,8876.71
2.8400,26.08,328.77,8641.88
2.8500,30.43,281.80,17095.89
2.8600,30.43,281.80,21182.00
2.8700,36.52,234.83,16532.29
2.8800,36.52,234.83,12352.25
2.8900,45.64,187.87,21604.70
2.9000,36.52,234.83,21604.70
2.9100,22.82,375.73,8407.05
2.9200,22.82,375.73,12023.48
2.9300,22.82,375.73,10379.65
2.9400,20.29,422.70,21557.73
2.9500,18.26,469.67,16767.12
2.9600,16.60,516.63,17283.76
2.9700,16.60,516.63,17236.79
2.9800,16.60,516.63,8688.85
2.9900,18.26,469.67,8829.75
3.0000,22.82,375.73,8360.08
3.1100,60.86,140.90,3757.34
3.1400,45.64,187.87,3757.34
3.1500,30.43,281.80,4039.14
3.1600,30.43,281.80,4086.11
3.2800,45.64,187.87,3052.84
3.4500,30.43,281.80,2818.00
3.5300,60.86,140.90,3475.54
3.5400,30.43,281.80,3522.50
3.5500,26.08,328.77,8782.78
3.5600,30.43,281.80,8782.78
3.5700,26.08,328.77,9064.58
3.5800,26.08,328.77,9205.48
3.5900,26.08,328.77,8782.78
3.6100,20.29,422.70,3757.34
3.6200,20.29,422.70,3757.34
3.6300,22.82,375.73,3757.34
3.6400,22.82,375.73,3851.27
3.6500,36.52,234.83,3522.50
3.6600,91.29,93.93,8782.78
3.9200,45.64,187.87,3757.34
4.2800,15.21,563.60,5025.44
4.2900,15.21,563.60,11365.95
