Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,91.29,93.93,3710.37
0.3000,91.29,93.93,19350.29
0.4100,30.43,281.80,21557.73
0.4200,26.08,328.77,21463.80
0.4300,26.08,328.77,21604.70
0.4400,22.82,375.73,21510.76
0.4500,22.82,375.73,21651.66
0.4600,20.29,422.70,21698.63
0.4700,18.26,469.67,21369.86
0.4800,18.26,469.67,21275.93
0.4900,20.29,422.70,21510.76
0.5200,26.08,328.77,21651.66
0.5300,30.43,281.80,17142.86
0.5400,26.08,328.77,17236.79
0.5500,22.82,375.73,17283.76
0.5600,26.08,328.77,17236.79
0.5700,30.43,281.80,17095.89
0.6000,91.29,93.93,21651.66
0.6100,60.86,140.90,21651.66
0.6200,45.64,187.87,17001.96
0.6300,36.52,234.83,12727.98
0.6400,30.43,281.80,17189.82
0.6500,30.43,281.80,12774.95
0.6800,45.64,187.87,17142.86
0.6900,30.43,281.80,17189.82
0.7000,30.43,281.80,16954.99
0.7400,22.82,375.73,17236.79
0.7500,22.82,375.73,12774.95
0.7600,22.82,375.73,12774.95
0.7700,22.82,375.73,12727.98
0.7800,36.52,234.83,17189.82
0.7900,36.52,234.83,17048.92
0.8400,30.43,281.80,21416.83
0.8600,30.43,281.80,17236.79
0.8800,36.52,234.83,12821.92
0.9100,60.86,140.90,17142.86
0.9200,22.82,375.73,16908.02
0.9300,22.82,375.73,17236.79
0.9400,26.08,328.77,17236.79
0.9500,26.08,328.77,17236.79
0.9600,26.08,328.77,17283.76
0.9700,22.82,375.73,12727.98
0.9800,22.82,375.73,12634.05
0.9900,22.82,375.73,17283.76
1.0000,20.29,422.70,17283.76
1.0100,20.29,422.70,17283.76
1.0200,20.29,422.70,12774.95
1.0300,20.29,422.70,12821.92
1.0400,20.29,422.70,12727.98
1.0500,20.29,422.70,12634.05
1.0600,20.29,422.70,12727.98
1.0700,20.29,422.70,12821.92
1.0800,20.29,422.70,12821.92
1.0900,20.29,422.70,12774.95
1.1000,20.29,422.70,12727.98
1.1100,20.29,422.70,17236.79
1.1200,20.29,422.70,8688.85
1.1300,20.29,422.70,17283.76
1.1400,20.29,422.70,17095.89
1.1500,20.29,422.70,17048.92
1.1600,20.29,422.70,17236.79
1.1700,20.29,422.70,8594.91
1.1800,20.29,422.70,8688.85
1.1900,22.82,375.73,8829.75
1.2000,22.82,375.73,8547.95
1.2100,26.08,328.77,17283.76
1.2200,22.82,375.73,17377.69
1.2300,22.82,375.73,8454.01
1.2400,22.82,375.73,8641.88
1.2500,22.82,375.73,8500.98
1.2600,22.82,375.73,4884.54
1.2700,26.08,328.77,8547.95
