Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,13.04,657.53,2630.14
0.0100,22.82,375.73,2223.09
0.0300,13.69,626.22,2786.69
0.0400,14.41,594.91,2755.38
0.0500,16.11,532.29,2567.51
0.1100,39.12,219.18,14340.51
0.1200,45.64,187.87,8610.57
0.1300,54.77,156.56,8735.81
0.1400,39.12,219.18,8610.57
0.1500,24.90,344.42,5604.70
0.1600,27.39,313.11,5479.45
0.1700,22.82,375.73,5322.90
0.1900,21.07,407.05,14340.51
0.2000,21.07,407.05,14465.75
0.2100,24.90,344.42,14434.44
0.6300,19.56,438.36,6731.90
0.6400,16.11,532.29,8422.70
0.6500,18.26,469.67,8454.01
0.6600,19.56,438.36,5698.63
0.6700,19.56,438.36,1784.74
0.6800,18.26,469.67,1909.98
0.6900,19.56,438.36,1878.67
0.7000,22.82,375.73,1878.67
0.7200,91.29,93.93,1722.11
0.7400,30.43,281.80,5604.70
0.7500,21.07,407.05,5729.94
0.7600,17.12,500.98,2191.78
0.7700,17.12,500.98,5385.52
0.7800,19.56,438.36,2160.47
0.7900,17.12,500.98,2223.09
0.8000,14.41,594.91,2223.09
0.8100,18.26,469.67,2191.78
0.8200,18.26,469.67,2191.78
0.8300,16.11,532.29,2191.78
0.8400,14.41,594.91,11397.26
0.8500,12.45,688.85,11397.26
0.8600,14.41,594.91,5792.56
0.8700,19.56,438.36,5636.01
0.8800,14.41,594.91,5542.07
0.8900,12.45,688.85,5636.01
0.9000,12.45,688.85,5698.63
0.9900,30.43,281.80,4101.76
1.0000,30.43,281.80,5197.65
1.0200,24.90,344.42,11428.57
1.0300,22.82,375.73,11365.95
1.0400,21.07,407.05,3005.87
1.0500,19.56,438.36,3350.29
1.0600,19.56,438.36,3068.49
1.0700,21.07,407.05,2943.25
1.0800,34.23,250.49,2849.32
1.1200,21.07,407.05,3131.12
1.1300,19.56,438.36,2974.56
1.1400,19.56,438.36,3350.29
1.1500,21.07,407.05,3663.41
1.2100,18.26,469.67,3600.78
1.2200,18.26,469.67,6606.65
1.2500,17.12,500.98,14434.44
1.2600,17.12,500.98,14434.44
1.2700,18.26,469.67,14277.89
1.2900,19.56,438.36,14309.20
1.3000,21.07,407.05,11397.26
1.3100,21.07,407.05,14434.44
1.3400,24.90,344.42,14371.82
1.3500,21.07,407.05,14403.13
1.3600,18.26,469.67,14309.20
1.3800,17.12,500.98,12900.20
1.4200,14.41,594.91,8735.81
1.4300,14.41,594.91,8735.81
1.4400,15.21,563.60,8422.70
1.4500,15.21,563.60,11397.26
1.4600,16.11,532.29,5354.21
1.4700,16.11,532.29,14309.20
1.4800,16.11,532.29,14371.82
1.4900,16.11,532.29,14340.51
1.5000,17.12,500.98,11303.33
1.5400,18.26,469.67,14403.13
1.5500,19.56,438.36,14403.13
1.5600,24.90,344.42,14371.82
1.6200,16.11,532.29,11240.70
1.6300,17.12,500.98,14465.75
1.6400,18.26,469.67,14246.58
1.6600,22.82,375.73,4884.54
1.6700,22.82,375.73,5479.45
1.6800,24.90,344.42,5322.90
1.7300,11.41,751.47,5448.14
1.7700,22.82,375.73,3099.80
1.7900,17.12,500.98,14403.13
1.8000,16.11,532.29,11240.70
1.8100,14.41,594.91,11272.02
1.8200,15.21,563.60,14309.20
