Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,18.26,469.67,3256.36
0.8400,54.77,156.56,5354.21
0.8700,68.47,125.24,8391.39
0.8800,45.64,187.87,8954.99
0.8900,54.77,156.56,8829.75
0.9000,54.77,156.56,9048.92
0.9200,68.47,125.24,8735.81
0.9800,39.12,219.18,2724.07
0.9900,34.23,250.49,2724.07
1.0000,39.12,219.18,5792.56
1.0100,39.12,219.18,5729.94
1.0200,45.64,187.87,8641.88
1.0300,34.23,250.49,2755.38
1.0400,34.23,250.49,2974.56
1.0500,39.12,219.18,2974.56
1.0600,45.64,187.87,2943.25
1.0700,45.64,187.87,2911.94
1.1400,21.07,407.05,3068.49
1.1500,16.11,532.29,5636.01
1.1600,16.11,532.29,2880.63
1.1700,16.11,532.29,3099.80
1.1800,17.12,500.98,3162.43
1.1900,22.82,375.73,3099.80
1.2000,24.90,344.42,2943.25
1.3000,24.90,344.42,8579.26
1.3100,19.56,438.36,10958.90
1.3200,15.21,563.60,8297.46
1.3600,8.83,970.65,14277.89
1.3700,9.44,908.02,7671.23
1.3800,9.44,908.02,11240.70
1.4200,10.53,814.09,4446.18
1.4300,11.91,720.16,8109.59
1.4400,12.45,688.85,8109.59
1.4500,12.45,688.85,7702.54
1.4600,10.95,782.78,13996.09
1.4700,12.45,688.85,10207.44
1.4800,13.04,657.53,12743.64
1.5100,30.43,281.80,14152.64
1.5200,91.29,93.93,14371.82
1.6000,68.47,125.24,3131.12
1.6100,34.23,250.49,2943.25
1.6200,34.23,250.49,2818.00
1.6300,30.43,281.80,2849.32
1.6400,34.23,250.49,2880.63
1.6500,39.12,219.18,2786.69
1.6600,54.77,156.56,2818.00
1.6700,39.12,219.18,2849.32
1.6800,39.12,219.18,2880.63
1.6900,34.23,250.49,2911.94
1.7000,30.43,281.80,2849.32
1.7100,30.43,281.80,2755.38
1.7200,34.23,250.49,2692.76
1.7300,39.12,219.18,2692.76
1.7600,45.64,187.87,2818.00
1.7700,45.64,187.87,2849.32
1.9100,30.43,281.80,9268.10
1.9200,24.90,344.42,14277.89
1.9500,34.23,250.49,14215.26
1.9600,91.29,93.93,14340.51
2.0200,34.23,250.49,3663.41
2.0300,30.43,281.80,3538.16
2.0400,34.23,250.49,10833.66
2.0500,45.64,187.87,14434.44
2.1100,27.39,313.11,14465.75
2.1200,21.07,407.05,11397.26
2.1800,10.95,782.78,14371.82
2.2200,11.41,751.47,3882.58
2.2300,11.41,751.47,4320.94
2.2400,10.53,814.09,3976.52
2.2500,10.14,845.40,10332.68
2.2600,10.95,782.78,7076.32
2.2700,11.91,720.16,7201.57
2.2800,11.91,720.16,7295.50
2.2900,12.45,688.85,7232.88
2.3900,27.39,313.11,3068.49
2.4000,24.90,344.42,2849.32
2.4100,24.90,344.42,2755.38
2.4200,24.90,344.42,2786.69
2.5000,7.40,1158.51,4320.94
2.5700,54.77,156.56,3037.18
2.5800,45.64,187.87,3005.87
2.5900,54.77,156.56,3005.87
2.6000,45.64,187.87,2974.56
2.6500,54.77,156.56,9205.48
2.6700,68.47,125.24,9737.77
2.6800,22.82,375.73,9675.15
2.6900,14.41,594.91,14371.82
2.7000,12.45,688.85,14309.20
2.7100,11.91,720.16,9706.46
2.7200,12.45,688.85,10301.37
2.7300,12.45,688.85,10050.88
2.7400,15.21,563.60,9925.64
2.7600,45.64,187.87,9268.10
2.7700,34.23,250.49,9330.72
2.7800,34.23,250.49,8923.68
2.7900,39.12,219.18,8704.50
2.8000,54.77,156.56,8673.19
2.8100,68.47,125.24,14434.44
2.8700,68.47,125.24,6136.99
2.9000,39.12,219.18,6011.74
2.9100,34.23,250.49,6043.05
2.9200,30.43,281.80,5980.43
2.9300,30.43,281.80,5917.81
2.9400,45.64,187.87,9080.23
3.0300,45.64,187.87,2755.38
3.0400,39.12,219.18,2692.76
3.0700,34.23,250.49,3256.36
3.0800,27.39,313.11,2943.25
3.0900,30.43,281.80,2630.14
3.1000,24.90,344.42,5448.14
3.1100,22.82,375.73,5510.76
3.1200,21.07,407.05,5135.03
3.1400,17.12,500.98,11115.46
3.1500,18.26,469.67,14152.64
3.1600,21.07,407.05,4821.92
3.2100,34.23,250.49,4978.47
3.2200,22.82,375.73,1221.14
3.2300,27.39,313.11,1189.82
3.2400,10.53,814.09,4790.61
3.2800,18.26,469.67,10019.57
3.2900,18.26,469.67,10019.57
3.3000,21.07,407.05,6951.08
3.3100,24.90,344.42,9048.92
3.3200,30.43,281.80,9017.61
3.3700,22.82,375.73,9268.10
3.3800,22.82,375.73,9487.28
3.3900,22.82,375.73,8954.99
3.4000,22.82,375.73,8829.75
3.4100,22.82,375.73,9299.41
3.4200,22.82,375.73,9675.15
3.4300,22.82,375.73,14403.13
3.4400,22.82,375.73,8673.19
3.4500,27.39,313.11,8861.06
3.4600,30.43,281.80,3131.12
3.4700,45.64,187.87,3225.05
3.5900,19.56,438.36,5260.27
3.6000,12.45,688.85,10771.04
3.6100,12.45,688.85,8641.88
3.6200,12.45,688.85,11585.13
3.6300,10.53,814.09,8579.26
3.6400,10.95,782.78,5448.14
3.6500,11.41,751.47,5636.01
3.6600,13.04,657.53,6168.30
3.6700,13.69,626.22,6450.10
3.6800,15.21,563.60,6606.65
3.6900,18.26,469.67,2661.45
3.7000,18.26,469.67,2692.76
3.7100,18.26,469.67,2661.45
3.7200,19.56,438.36,2724.07
3.7300,19.56,438.36,2724.07
3.7400,24.90,344.42,2880.63
3.7500,27.39,313.11,2911.94
3.7600,27.39,313.11,2911.94
3.7700,39.12,219.18,2911.94
3.7800,68.47,125.24,3005.87
