Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0300,60.86,140.90,2958.90
0.9100,45.64,187.87,3569.47
0.9200,16.60,516.63,9628.18
0.9300,14.04,610.57,21416.83
0.9500,10.14,845.40,9816.05
0.9600,10.74,798.43,9722.11
0.9800,13.04,657.53,11694.72
0.9900,16.60,516.63,17189.82
1.0000,18.26,469.67,17048.92
1.0800,15.21,563.60,10614.48
1.0900,12.17,704.50,10990.22
1.1000,10.14,845.40,10144.81
1.1100,10.14,845.40,14183.95
1.1300,10.74,798.43,21463.80
1.1400,11.41,751.47,21557.73
1.1500,11.41,751.47,21510.76
1.1800,15.21,563.60,14700.59
1.2000,22.82,375.73,16908.02
1.2100,45.64,187.87,21604.70
1.2200,30.43,281.80,21463.80
1.2500,18.26,469.67,21698.63
1.2600,16.60,516.63,12915.85
1.2700,11.41,751.47,8735.81
1.2800,11.41,751.47,3992.17
1.2900,10.74,798.43,4039.14
1.3000,10.14,845.40,3992.17
1.3100,10.14,845.40,3757.34
1.3300,10.14,845.40,18880.63
1.3500,11.41,751.47,12070.45
1.3600,12.17,704.50,11976.52
1.3700,22.82,375.73,11929.55
1.3900,16.60,516.63,12446.18
1.4000,13.04,657.53,8078.28
1.4100,12.17,704.50,7608.61
1.4200,14.04,610.57,6622.31
1.6000,14.04,610.57,11600.78
1.6100,18.26,469.67,11694.72
1.6200,22.82,375.73,11600.78
1.6300,22.82,375.73,11365.95
1.6400,26.08,328.77,11272.02
1.7400,45.64,187.87,11272.02
1.7700,36.52,234.83,21651.66
1.9100,11.41,751.47,21557.73
1.9200,10.14,845.40,21510.76
1.9300,9.61,892.37,21651.66
1.9600,8.30,1033.27,16861.06
1.9700,8.30,1033.27,11131.12
1.9800,8.30,1033.27,11365.95
1.9900,8.69,986.30,10708.41
2.0100,14.04,610.57,10990.22
2.0200,20.29,422.70,11178.08
2.0700,60.86,140.90,16908.02
2.1700,91.29,93.93,8970.65
2.2900,22.82,375.73,6246.58
2.4000,36.52,234.83,3428.57
2.4100,60.86,140.90,8688.85
2.4200,45.64,187.87,12399.22
2.4300,45.64,187.87,17236.79
2.4600,45.64,187.87,8500.98
2.5200,91.29,93.93,17330.72
2.5300,26.08,328.77,12774.95
2.5400,26.08,328.77,17095.89
2.5500,30.43,281.80,17095.89
2.7300,45.64,187.87,3757.34
2.8300,36.52,234.83,3945.21
2.9800,22.82,375.73,21228.96
2.9900,26.08,328.77,20947.16
3.0100,22.82,375.73,10849.32
3.0200,22.82,375.73,21322.90
3.0300,26.08,328.77,8829.75
3.0400,22.82,375.73,9017.61
3.0500,22.82,375.73,21369.86
3.0600,26.08,328.77,16814.09
3.0700,26.08,328.77,9909.98
3.0800,45.64,187.87,10191.78
