Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,12.17,704.50,3616.44
0.0100,11.41,751.47,5072.41
0.0200,11.41,751.47,4884.54
0.0300,10.74,798.43,5542.07
0.0400,9.61,892.37,6011.74
0.0500,8.69,986.30,6387.48
0.0600,7.61,1127.20,6810.18
0.3400,15.21,563.60,5448.14
0.3500,13.04,657.53,21463.80
0.3600,15.21,563.60,5870.84
0.4300,7.61,1127.20,6152.64
0.4600,18.26,469.67,5636.01
0.5000,8.30,1033.27,5354.21
0.5100,9.61,892.37,5589.04
0.5500,8.30,1033.27,3898.24
0.5600,7.61,1127.20,3898.24
0.5700,7.94,1080.23,3992.17
0.5800,8.30,1033.27,4039.14
0.5900,8.69,986.30,4039.14
0.6000,8.69,986.30,3804.31
0.6100,8.69,986.30,3898.24
0.6200,9.13,939.33,14559.69
0.6600,45.64,187.87,21557.73
0.7500,60.86,140.90,3804.31
0.7600,45.64,187.87,3945.21
0.8500,60.86,140.90,12493.15
0.8600,22.82,375.73,16908.02
0.8700,26.08,328.77,16954.99
0.8800,22.82,375.73,21651.66
0.8900,18.26,469.67,21557.73
0.9000,18.26,469.67,21557.73
0.9100,18.26,469.67,21557.73
0.9200,18.26,469.67,21182.00
1.2800,60.86,140.90,3804.31
1.2900,60.86,140.90,3710.37
1.3000,60.86,140.90,12399.22
1.3100,36.52,234.83,16954.99
1.3200,45.64,187.87,12821.92
1.4300,26.08,328.77,17095.89
1.4400,26.08,328.77,16954.99
1.4500,30.43,281.80,21416.83
1.9000,14.04,610.57,12211.35
2.0900,20.29,422.70,5025.44
2.1000,18.26,469.67,5166.34
