Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0800,8.56,1001.96,2473.58
0.0900,7.82,1095.89,10238.75
0.1400,7.82,1095.89,2442.27
0.1500,7.21,1189.82,2724.07
0.6400,10.95,782.78,2567.51
0.6500,16.11,532.29,10332.68
1.1000,9.13,939.33,2348.34
1.1600,34.23,250.49,2410.96
1.1700,30.43,281.80,2943.25
1.1800,34.23,250.49,5823.87
1.1900,39.12,219.18,14497.06
1.2000,27.39,313.11,11303.33
1.2200,19.56,438.36,10113.50
1.2300,18.26,469.67,8704.50
1.2400,18.26,469.67,8547.95
1.2500,18.26,469.67,5667.32
1.2600,18.26,469.67,5729.94
1.2700,19.56,438.36,8798.43
1.2800,19.56,438.36,8767.12
1.2900,19.56,438.36,8923.68
1.3000,21.07,407.05,2724.07
1.3100,22.82,375.73,2755.38
1.3200,22.82,375.73,2724.07
1.3300,22.82,375.73,2661.45
1.3400,21.07,407.05,2504.89
1.3500,19.56,438.36,2442.27
1.3600,17.12,500.98,2379.65
1.3700,13.69,626.22,8673.19
1.3800,12.45,688.85,5228.96
1.3900,13.69,626.22,4978.47
1.4000,13.69,626.22,5009.78
1.4100,13.04,657.53,5103.72
1.4200,12.45,688.85,8547.95
1.4300,13.69,626.22,14434.44
1.4400,16.11,532.29,8422.70
1.4500,19.56,438.36,8923.68
1.4600,21.07,407.05,9205.48
1.4700,24.90,344.42,9299.41
1.5200,27.39,313.11,2504.89
1.5300,27.39,313.11,2598.83
1.5400,24.90,344.42,5917.81
1.5500,24.90,344.42,11459.88
1.5600,24.90,344.42,14465.75
1.5700,22.82,375.73,14465.75
1.5800,22.82,375.73,14434.44
1.5900,21.07,407.05,14465.75
1.6000,19.56,438.36,11334.64
1.6100,18.26,469.67,14434.44
1.6200,18.26,469.67,14434.44
1.6300,18.26,469.67,11522.50
1.6400,17.12,500.98,11710.37
1.6500,17.12,500.98,11616.44
1.6600,17.12,500.98,11303.33
1.6700,19.56,438.36,14277.89
1.6800,19.56,438.36,14434.44
1.6900,19.56,438.36,11209.39
1.7000,19.56,438.36,11084.15
1.7100,19.56,438.36,10896.28
1.7200,18.26,469.67,9800.39
1.7300,18.26,469.67,9643.84
1.7400,19.56,438.36,14434.44
1.7600,19.56,438.36,5416.83
1.7700,17.12,500.98,5636.01
1.7800,16.11,532.29,5698.63
1.7900,13.69,626.22,5354.21
1.8000,13.04,657.53,5322.90
1.8100,15.21,563.60,5228.96
1.8200,24.90,344.42,1909.98
1.8300,68.47,125.24,2003.91
1.8400,21.07,407.05,5103.72
1.8500,19.56,438.36,5103.72
1.8600,19.56,438.36,4821.92
1.8700,18.26,469.67,8391.39
1.8800,18.26,469.67,8203.52
1.8900,19.56,438.36,4289.63
1.9000,21.07,407.05,4446.18
1.9100,22.82,375.73,4414.87
1.9400,19.56,438.36,4947.16
1.9500,21.07,407.05,4915.85
1.9600,27.39,313.11,10207.44
1.9700,22.82,375.73,5479.45
1.9800,19.56,438.36,5792.56
2.0100,12.45,688.85,4727.98
2.0200,12.45,688.85,4915.85
2.1600,16.11,532.29,5354.21
2.2600,27.39,313.11,5479.45
2.2700,21.07,407.05,5823.87
2.2800,21.07,407.05,6011.74
2.2900,22.82,375.73,6230.92
2.3000,24.90,344.42,9048.92
2.3100,27.39,313.11,8516.63
2.3200,30.43,281.80,11272.02
2.3300,30.43,281.80,11021.53
2.3400,24.90,344.42,10082.19
2.3500,27.39,313.11,8923.68
2.3600,30.43,281.80,14309.20
2.3700,54.77,156.56,14152.64
2.4300,27.39,313.11,14403.13
2.4400,24.90,344.42,10426.61
2.4500,24.90,344.42,10395.30
2.4600,34.23,250.49,5103.72
2.4800,27.39,313.11,14434.44
2.4900,17.12,500.98,5573.39
2.5000,17.12,500.98,8516.63
2.5100,22.82,375.73,5197.65
2.5200,21.07,407.05,5542.07
2.5300,17.12,500.98,5792.56
2.5400,18.26,469.67,9988.26
2.5600,17.12,500.98,9643.84
2.5700,15.21,563.60,5291.59
2.5800,15.21,563.60,8986.30
2.5900,17.12,500.98,8861.06
2.6000,21.07,407.05,8954.99
2.6100,30.43,281.80,2567.51
2.6200,21.07,407.05,2473.58
2.6300,22.82,375.73,2410.96
2.6400,24.90,344.42,2442.27
2.6500,68.47,125.24,2473.58
2.7400,7.40,1158.51,10050.88
2.8300,22.82,375.73,9362.04
2.8400,21.07,407.05,14434.44
2.8500,21.07,407.05,14340.51
2.8600,22.82,375.73,9111.55
2.8700,18.26,469.67,9956.95
2.8800,10.53,814.09,10144.81
2.8900,10.14,845.40,7076.32
2.9100,10.14,845.40,10771.04
2.9200,10.14,845.40,10270.06
2.9300,10.53,814.09,9894.32
2.9400,10.53,814.09,9925.64
2.9500,10.14,845.40,10113.50
2.9600,10.14,845.40,10833.66
2.9700,9.78,876.71,14403.13
3.0200,13.04,657.53,9925.64
3.0300,15.21,563.60,10113.50
3.0400,21.07,407.05,2348.34
3.0500,21.07,407.05,2442.27
3.0600,19.56,438.36,2410.96
3.0700,21.07,407.05,2379.65
3.0800,21.07,407.05,2317.03
3.1100,39.12,219.18,9268.10
3.1200,30.43,281.80,10645.79
