Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.1100,24.90,344.42,5886.50
1.1200,24.90,344.42,5949.12
1.1300,27.39,313.11,5980.43
1.1400,91.29,93.93,6074.36
1.2500,54.77,156.56,5260.27
1.2600,24.90,344.42,5886.50
1.2700,22.82,375.73,5949.12
1.2800,22.82,375.73,1972.60
1.2900,21.07,407.05,5917.81
1.3000,21.07,407.05,5980.43
1.3100,22.82,375.73,6074.36
1.3200,27.39,313.11,6136.99
1.3300,30.43,281.80,6105.68
1.3400,45.64,187.87,3162.43
1.4300,27.39,313.11,3726.03
1.4400,22.82,375.73,3287.67
1.4500,22.82,375.73,6418.79
1.4600,22.82,375.73,6168.30
1.4700,24.90,344.42,5886.50
1.4800,27.39,313.11,5855.19
1.4900,27.39,313.11,3099.80
1.5000,30.43,281.80,3318.98
1.5100,30.43,281.80,3475.54
1.5200,34.23,250.49,3506.85
1.5300,45.64,187.87,3757.34
1.5400,54.77,156.56,3913.89
1.6200,39.12,219.18,6043.05
1.6300,30.43,281.80,6074.36
1.6400,27.39,313.11,6293.54
1.6500,22.82,375.73,6136.99
1.6600,18.26,469.67,6105.68
1.6700,16.11,532.29,5917.81
1.6800,15.21,563.60,5917.81
1.6900,14.41,594.91,6324.85
1.7000,12.45,688.85,6512.72
1.7100,12.45,688.85,6637.96
1.7200,13.04,657.53,6669.28
1.7300,12.45,688.85,6512.72
1.7400,12.45,688.85,6387.48
1.7500,12.45,688.85,6544.03
1.7600,13.04,657.53,6481.41
1.7700,12.45,688.85,6293.54
1.7800,13.04,657.53,5761.25
1.7900,14.41,594.91,6230.92
1.8000,17.12,500.98,6324.85
1.8100,17.12,500.98,5917.81
1.8200,18.26,469.67,5886.50
1.8300,21.07,407.05,5917.81
1.8400,27.39,313.11,5980.43
2.0000,27.39,313.11,2442.27
2.0100,24.90,344.42,14465.75
2.0200,24.90,344.42,11365.95
2.0300,22.82,375.73,14434.44
2.0400,19.56,438.36,14403.13
2.0500,18.26,469.67,14403.13
2.0600,17.12,500.98,8485.32
2.0700,17.12,500.98,11428.57
2.0800,18.26,469.67,14465.75
2.0900,24.90,344.42,14246.58
2.1000,54.77,156.56,14309.20
2.1100,54.77,156.56,14465.75
2.1200,68.47,125.24,14465.75
2.1300,54.77,156.56,14340.51
2.1400,54.77,156.56,9017.61
2.1900,54.77,156.56,11522.50
