Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,10.53,814.09,2724.07
0.0100,7.82,1095.89,2880.63
0.1000,30.43,281.80,2379.65
0.1100,30.43,281.80,2567.51
0.2600,54.77,156.56,2504.89
0.2700,45.64,187.87,5416.83
0.4000,22.82,375.73,5228.96
0.4100,22.82,375.73,5135.03
0.7000,22.82,375.73,2504.89
0.7100,19.56,438.36,2536.20
1.0700,39.12,219.18,2504.89
1.0800,22.82,375.73,2097.85
1.0900,22.82,375.73,1909.98
1.1000,19.56,438.36,2066.54
1.1100,21.07,407.05,2160.47
1.1200,24.90,344.42,2191.78
1.1300,27.39,313.11,2160.47
1.1400,27.39,313.11,2317.03
1.1900,30.43,281.80,2943.25
1.2500,68.47,125.24,2598.83
1.2600,39.12,219.18,2661.45
1.2700,21.07,407.05,2692.76
1.2800,17.12,500.98,2630.14
1.2900,39.12,219.18,2598.83
1.3100,34.23,250.49,2567.51
1.3500,16.11,532.29,2442.27
1.3600,24.90,344.42,2504.89
1.3700,15.21,563.60,11428.57
1.3800,15.21,563.60,2630.14
1.3900,16.11,532.29,2911.94
1.5100,18.26,469.67,2630.14
1.5200,18.26,469.67,2630.14
1.5300,15.21,563.60,2630.14
1.5400,14.41,594.91,2661.45
1.5500,13.04,657.53,2755.38
1.5600,12.45,688.85,7045.01
1.5700,11.91,720.16,7107.63
1.5800,11.91,720.16,6982.39
1.5900,13.04,657.53,9988.26
1.6000,12.45,688.85,12900.20
1.6200,10.14,845.40,12712.33
1.6300,8.56,1001.96,12774.95
1.6500,7.82,1095.89,11084.15
1.6600,10.14,845.40,11334.64
1.6700,11.41,751.47,1972.60
1.6800,14.41,594.91,2630.14
1.6900,21.07,407.05,2755.38
1.7000,15.21,563.60,2755.38
1.7600,21.07,407.05,2786.69
1.7700,18.26,469.67,2724.07
1.7800,17.12,500.98,2661.45
1.7900,15.21,563.60,2567.51
1.8000,14.41,594.91,2285.71
1.8100,17.12,500.98,2692.76
1.8200,45.64,187.87,2630.14
1.8500,39.12,219.18,2661.45
1.8600,45.64,187.87,2849.32
1.8900,54.77,156.56,5823.87
1.9100,19.56,438.36,10833.66
1.9200,17.12,500.98,7827.79
1.9300,18.26,469.67,14434.44
1.9400,18.26,469.67,11365.95
1.9600,10.53,814.09,5542.07
1.9700,9.78,876.71,5636.01
1.9800,9.78,876.71,2097.85
1.9900,8.83,970.65,2254.40
2.0000,8.56,1001.96,2191.78
2.0100,8.56,1001.96,9581.21
2.0200,8.56,1001.96,12774.95
2.0300,30.43,281.80,6637.96
2.0400,27.39,313.11,2598.83
2.0500,27.39,313.11,2692.76
2.0600,27.39,313.11,2692.76
2.0700,27.39,313.11,2661.45
2.0800,24.90,344.42,5855.19
2.0900,30.43,281.80,11459.88
2.1000,39.12,219.18,11397.26
2.1100,30.43,281.80,14434.44
2.2300,24.90,344.42,5103.72
2.2400,16.11,532.29,10395.30
2.2500,14.41,594.91,11459.88
2.2600,14.41,594.91,11459.88
2.2700,15.21,563.60,11459.88
2.2900,18.26,469.67,8422.70
2.3000,18.26,469.67,8516.63
2.3100,18.26,469.67,11491.19
2.3200,18.26,469.67,14465.75
2.3400,16.11,532.29,12774.95
2.3800,17.12,500.98,5792.56
2.3900,19.56,438.36,5761.25
2.4000,30.43,281.80,5636.01
2.4100,34.23,250.49,2035.23
2.4500,34.23,250.49,14465.75
2.6000,54.77,156.56,2692.76
2.8000,7.61,1127.20,7420.74
2.8500,22.82,375.73,2598.83
2.8600,16.11,532.29,7358.12
2.8900,15.21,563.60,8516.63
2.9000,15.21,563.60,11491.19
2.9100,15.21,563.60,14465.75
2.9200,14.41,594.91,11397.26
2.9300,13.69,626.22,11491.19
2.9400,13.69,626.22,14403.13
2.9700,12.45,688.85,11491.19
2.9800,11.91,720.16,11522.50
2.9900,11.91,720.16,11240.70
3.0300,9.78,876.71,12837.57
3.0400,8.30,1033.27,12649.71
3.0600,7.21,1189.82,14215.26
3.2300,91.29,93.93,2223.09
3.2400,22.82,375.73,2285.71
3.2500,21.07,407.05,2317.03
3.2600,21.07,407.05,2317.03
3.2700,21.07,407.05,2254.40
3.2800,22.82,375.73,2191.78
3.2900,24.90,344.42,2097.85
3.4000,17.12,500.98,2410.96
3.4100,9.44,908.02,2285.71
3.4200,12.45,688.85,2285.71
3.4300,11.41,751.47,2254.40
3.4400,10.14,845.40,8485.32
3.4500,10.14,845.40,11459.88
3.4600,11.41,751.47,2129.16
3.4700,13.04,657.53,2348.34
3.4800,15.21,563.60,2379.65
3.4900,22.82,375.73,2348.34
3.5200,30.43,281.80,2661.45
3.6100,54.77,156.56,2818.00
3.6200,34.23,250.49,2786.69
3.7300,39.12,219.18,2724.07
3.7500,30.43,281.80,2849.32
3.8400,7.40,1158.51,2348.34
3.8600,7.61,1127.20,2442.27
3.8700,13.69,626.22,2348.34
4.0900,10.14,845.40,2504.89
4.1000,10.14,845.40,2473.58
4.1100,10.53,814.09,2442.27
4.1200,9.78,876.71,2317.03
4.1300,9.13,939.33,2285.71
4.1400,9.13,939.33,2129.16
4.1500,30.43,281.80,2223.09
4.2200,22.82,375.73,2504.89
4.2300,18.26,469.67,2536.20
4.5200,19.56,438.36,2943.25
4.5300,10.14,845.40,2473.58
4.5400,10.14,845.40,2442.27
4.5500,9.44,908.02,2410.96
4.5600,9.78,876.71,5604.70
4.5700,9.44,908.02,11459.88
4.5800,9.44,908.02,9455.97
4.5900,9.13,939.33,6575.34
4.6100,9.13,939.33,14183.95
4.6600,7.82,1095.89,14277.89
4.6700,7.40,1158.51,11115.46
4.8900,39.12,219.18,2724.07
4.9100,8.05,1064.58,6825.83
4.9200,8.30,1033.27,11491.19
4.9300,8.56,1001.96,11240.70
4.9400,8.56,1001.96,14371.82
4.9600,9.78,876.71,9831.70
4.9700,24.90,344.42,1565.56
4.9800,22.82,375.73,1565.56
5.0000,30.43,281.80,14371.82
5.0100,21.07,407.05,14434.44
5.1700,21.07,407.05,11397.26
5.1800,19.56,438.36,5542.07
5.1900,18.26,469.67,1596.87
5.2000,17.12,500.98,1847.36
5.2100,18.26,469.67,1847.36
5.2200,18.26,469.67,1847.36
5.2300,18.26,469.67,1816.05
5.2400,18.26,469.67,1816.05
5.2500,19.56,438.36,1816.05
5.2600,19.56,438.36,5698.63
5.2700,21.07,407.05,5729.94
5.2800,45.64,187.87,5698.63
5.4900,30.43,281.80,2818.00
5.5000,21.07,407.05,2911.94
5.5100,18.26,469.67,2974.56
5.5200,18.26,469.67,3005.87
5.5300,17.12,500.98,3005.87
5.5400,22.82,375.73,2818.00
5.6200,21.07,407.05,2598.83
5.6300,21.07,407.05,2410.96
5.6400,21.07,407.05,2379.65
5.6500,34.23,250.49,5542.07
6.0900,18.26,469.67,10614.48
6.1200,30.43,281.80,5166.34
6.1300,13.04,657.53,5322.90
6.1400,12.45,688.85,5260.27
6.1500,13.69,626.22,2410.96
6.1800,19.56,438.36,5072.41
6.1900,15.21,563.60,10019.57
6.4000,16.11,532.29,2598.83
6.4100,15.21,563.60,2786.69
6.4200,14.41,594.91,8704.50
6.4300,15.21,563.60,8641.88
6.4400,15.21,563.60,8673.19
6.4500,14.41,594.91,8735.81
6.4600,15.21,563.60,8767.12
6.4700,14.41,594.91,8735.81
6.4800,13.69,626.22,8704.50
6.9700,30.43,281.80,2536.20
6.9800,12.45,688.85,2473.58
7.0700,15.21,563.60,2880.63
7.0800,17.12,500.98,5166.34
7.0900,16.11,532.29,5510.76
7.1000,16.11,532.29,5510.76
