Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0600,10.74,798.43,5964.77
0.0700,13.04,657.53,5729.94
0.1400,15.21,563.60,4837.57
0.4400,7.61,1127.20,21463.80
0.4500,7.61,1127.20,21510.76
0.4600,9.13,939.33,21275.93
0.4800,7.61,1127.20,5823.87
0.4900,8.30,1033.27,13197.65
0.5300,7.94,1080.23,5776.91
0.6100,10.14,845.40,3710.37
0.6200,10.14,845.40,3569.47
0.6300,10.74,798.43,21651.66
0.6500,10.74,798.43,16861.06
0.6600,10.74,798.43,17189.82
0.6700,11.41,751.47,21557.73
0.6800,11.41,751.47,21651.66
0.6900,12.17,704.50,17095.89
0.7000,13.04,657.53,17189.82
0.7100,13.04,657.53,16954.99
0.7500,13.04,657.53,18880.63
0.7600,10.14,845.40,4743.64
1.1300,18.26,469.67,21510.76
1.1400,18.26,469.67,5119.37
1.1500,18.26,469.67,6246.58
1.1600,20.29,422.70,5589.04
1.2300,15.21,563.60,6669.28
1.2400,15.21,563.60,6575.34
1.2800,13.04,657.53,16626.22
1.2900,12.17,704.50,21416.83
1.3000,11.41,751.47,21369.86
1.3100,11.41,751.47,21416.83
1.3200,11.41,751.47,21604.70
1.3300,13.04,657.53,21604.70
1.3800,26.08,328.77,21557.73
1.3900,30.43,281.80,21651.66
1.4000,30.43,281.80,21416.83
1.4200,30.43,281.80,21698.63
1.4300,60.86,140.90,21698.63
1.4400,91.29,93.93,5870.84
1.4700,15.21,563.60,16954.99
1.4800,14.04,610.57,16908.02
1.4900,14.04,610.57,17001.96
1.5000,14.04,610.57,17048.92
1.5100,15.21,563.60,17142.86
1.5200,18.26,469.67,21698.63
1.5300,26.08,328.77,17048.92
1.5400,30.43,281.80,16954.99
1.5500,60.86,140.90,17048.92
1.5600,36.52,234.83,16861.06
1.5800,30.43,281.80,21322.90
1.5900,30.43,281.80,12446.18
1.6000,45.64,187.87,12258.32
1.7600,36.52,234.83,17001.96
1.7700,20.29,422.70,16767.12
1.7800,20.29,422.70,17142.86
1.7900,20.29,422.70,16720.16
1.9500,13.04,657.53,5917.81
1.9600,12.17,704.50,12305.28
2.0000,8.69,986.30,21182.00
2.0100,8.69,986.30,21557.73
2.0200,9.61,892.37,17001.96
2.0400,20.29,422.70,12774.95
2.0500,18.26,469.67,12774.95
2.0600,15.21,563.60,12821.92
2.0700,16.60,516.63,12587.08
2.1000,26.08,328.77,6058.71
2.1200,16.60,516.63,6199.61
2.1300,18.26,469.67,6199.61
2.1800,11.41,751.47,6716.24
2.1900,10.14,845.40,5917.81
2.2000,10.14,845.40,6340.51
2.2100,9.61,892.37,6622.31
2.3500,22.82,375.73,5448.14
2.3600,26.08,328.77,5776.91
2.3800,30.43,281.80,21088.06
2.3900,26.08,328.77,21557.73
2.4000,30.43,281.80,21651.66
2.4100,36.52,234.83,21604.70
2.4200,26.08,328.77,21135.03
2.4300,26.08,328.77,21275.93
2.4400,26.08,328.77,21698.63
2.4500,20.29,422.70,21698.63
2.4600,20.29,422.70,21604.70
2.4700,20.29,422.70,21416.83
2.4800,18.26,469.67,6011.74
2.4900,20.29,422.70,6293.54
2.5000,30.43,281.80,6293.54
2.6200,16.60,516.63,5354.21
2.6300,16.60,516.63,4931.51
2.6400,16.60,516.63,4837.57
2.6500,18.26,469.67,5119.37
2.6600,20.29,422.70,4978.47
2.6700,20.29,422.70,4602.74
2.6800,18.26,469.67,4039.14
2.6900,18.26,469.67,8688.85
2.7100,26.08,328.77,17001.96
2.9500,36.52,234.83,21651.66
2.9600,26.08,328.77,17095.89
2.9700,22.82,375.73,17236.79
2.9800,20.29,422.70,12587.08
2.9900,18.26,469.67,17236.79
3.0000,18.26,469.67,21510.76
3.0200,18.26,469.67,19444.23
3.0300,18.26,469.67,21369.86
3.0400,18.26,469.67,21651.66
3.0500,18.26,469.67,21698.63
3.0600,20.29,422.70,21698.63
3.0700,20.29,422.70,21604.70
3.2100,20.29,422.70,6434.44
3.2300,18.26,469.67,12681.02
3.2400,20.29,422.70,17001.96
3.2500,18.26,469.67,16908.02
3.2600,18.26,469.67,17189.82
3.2700,18.26,469.67,17236.79
3.2800,18.26,469.67,21651.66
3.2900,18.26,469.67,17236.79
3.3000,18.26,469.67,17236.79
3.3100,18.26,469.67,17236.79
3.3200,18.26,469.67,17236.79
3.3300,16.60,516.63,17142.86
3.3400,16.60,516.63,17001.96
3.3500,18.26,469.67,17001.96
3.3600,18.26,469.67,17048.92
3.3700,16.60,516.63,17095.89
3.3800,18.26,469.67,17048.92
3.3900,30.43,281.80,21604.70
3.4000,18.26,469.67,4931.51
3.4100,20.29,422.70,5495.11
3.4300,60.86,140.90,4273.97
3.4400,14.04,610.57,6199.61
3.4500,13.04,657.53,12540.12
3.4600,13.04,657.53,7890.41
3.4700,12.17,704.50,12727.98
3.4800,10.74,798.43,12305.28
3.4900,10.74,798.43,11929.55
3.5100,7.94,1080.23,6528.38
3.8100,30.43,281.80,8219.18
3.8200,26.08,328.77,17189.82
3.8300,26.08,328.77,17095.89
3.8400,30.43,281.80,21604.70
3.8500,26.08,328.77,21182.00
3.8700,22.82,375.73,16954.99
3.8800,22.82,375.73,17142.86
3.8900,22.82,375.73,17236.79
3.9000,20.29,422.70,17189.82
