Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,12.45,688.85,2755.38
0.0400,11.91,720.16,7827.79
0.0500,13.04,657.53,7170.25
0.0600,17.12,500.98,4164.38
0.0700,30.43,281.80,4320.94
0.1100,24.90,344.42,2911.94
0.1500,54.77,156.56,3694.72
0.2900,39.12,219.18,2536.20
0.3000,15.21,563.60,2536.20
0.3100,18.26,469.67,5698.63
0.5900,68.47,125.24,2818.00
0.6100,68.47,125.24,2755.38
0.6300,27.39,313.11,3412.92
0.6400,54.77,156.56,3162.43
0.6500,22.82,375.73,3068.49
0.6600,16.11,532.29,3193.74
0.6700,16.11,532.29,3005.87
0.6800,16.11,532.29,2974.56
0.6900,16.11,532.29,6544.03
0.7000,15.21,563.60,6105.68
0.7100,14.41,594.91,3068.49
0.7200,91.29,93.93,3037.18
0.7300,39.12,219.18,7514.68
0.7500,45.64,187.87,11428.57
0.7600,39.12,219.18,11272.02
0.7700,54.77,156.56,11365.95
0.7800,45.64,187.87,11428.57
0.7900,34.23,250.49,11428.57
0.8000,34.23,250.49,11428.57
0.8900,17.12,500.98,11397.26
0.9000,16.11,532.29,14434.44
0.9200,14.41,594.91,9925.64
0.9300,14.41,594.91,12962.82
0.9500,17.12,500.98,12712.33
0.9800,19.56,438.36,14434.44
0.9900,19.56,438.36,14340.51
1.0000,21.07,407.05,14434.44
1.0100,21.07,407.05,8485.32
1.0200,21.07,407.05,8579.26
1.0300,21.07,407.05,2911.94
1.0400,21.07,407.05,2911.94
1.0500,21.07,407.05,2880.63
1.0600,19.56,438.36,2849.32
1.0700,18.26,469.67,2974.56
1.0800,16.11,532.29,3099.80
1.0900,15.21,563.60,3287.67
1.1000,13.69,626.22,3569.47
1.1100,12.45,688.85,3663.41
1.1200,11.41,751.47,3726.03
1.1400,10.53,814.09,12868.88
1.1700,11.41,751.47,12774.95
1.1800,15.21,563.60,9956.95
1.1900,34.23,250.49,12837.57
1.2100,34.23,250.49,14403.13
1.2200,39.12,219.18,14434.44
1.2300,34.23,250.49,14309.20
1.2600,19.56,438.36,12712.33
1.2800,8.05,1064.58,7076.32
1.3100,9.44,908.02,1659.49
1.3200,10.14,845.40,1659.49
1.3700,54.77,156.56,11303.33
1.4000,54.77,156.56,11428.57
1.4200,30.43,281.80,3475.54
1.4900,15.21,563.60,2223.09
1.5000,16.11,532.29,2223.09
