Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.3000,15.21,563.60,5103.72
0.3100,9.13,939.33,4508.81
0.5500,54.77,156.56,14434.44
0.5600,39.12,219.18,8767.12
0.5700,39.12,219.18,8673.19
0.5800,27.39,313.11,5009.78
0.5900,22.82,375.73,2410.96
0.6000,34.23,250.49,2630.14
0.8200,68.47,125.24,6105.68
0.8300,39.12,219.18,5416.83
0.9400,19.56,438.36,5855.19
0.9500,17.12,500.98,6199.61
0.9600,14.41,594.91,6450.10
0.9700,12.45,688.85,6857.14
0.9800,10.14,845.40,7201.57
0.9900,9.13,939.33,7264.19
1.0000,8.83,970.65,12994.13
1.0100,7.40,1158.51,9675.15
1.0200,7.21,1189.82,10019.57
1.0300,7.40,1158.51,9925.64
1.0400,7.82,1095.89,14215.26
1.0500,10.14,845.40,8391.39
1.1200,21.07,407.05,8767.12
1.1300,19.56,438.36,8704.50
1.1400,22.82,375.73,8861.06
1.1500,91.29,93.93,9236.79
1.1700,45.64,187.87,2317.03
1.1800,30.43,281.80,2348.34
1.1900,30.43,281.80,2410.96
1.2000,39.12,219.18,2473.58
1.2400,34.23,250.49,2442.27
1.2500,30.43,281.80,2442.27
1.2700,54.77,156.56,2598.83
1.2800,30.43,281.80,2630.14
1.2900,27.39,313.11,2567.51
1.3000,34.23,250.49,2473.58
1.4000,24.90,344.42,2379.65
1.4100,24.90,344.42,2410.96
1.4200,24.90,344.42,2473.58
1.4300,24.90,344.42,2504.89
1.4400,24.90,344.42,2598.83
1.4500,22.82,375.73,2661.45
1.4600,22.82,375.73,2504.89
1.4700,24.90,344.42,2348.34
1.4800,21.07,407.05,2348.34
1.4900,18.26,469.67,2348.34
1.5000,17.12,500.98,8892.37
1.5200,19.56,438.36,8923.68
1.5300,15.21,563.60,8829.75
1.5400,16.11,532.29,8422.70
1.5500,15.21,563.60,2129.16
1.5600,15.21,563.60,8954.99
1.5700,14.41,594.91,9080.23
1.5800,19.56,438.36,8892.37
1.7600,68.47,125.24,2974.56
1.7700,34.23,250.49,2692.76
1.7800,30.43,281.80,8923.68
1.7900,39.12,219.18,8829.75
1.8000,45.64,187.87,8547.95
1.8100,45.64,187.87,8673.19
1.8200,45.64,187.87,8735.81
1.8300,68.47,125.24,8767.12
1.8900,21.07,407.05,7201.57
