Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,16.60,516.63,4508.81
0.0400,9.13,939.33,2958.90
0.0500,20.29,422.70,6387.48
0.0600,60.86,140.90,4461.84
0.1600,91.29,93.93,4649.71
0.1700,18.26,469.67,4978.47
0.1800,12.17,704.50,5213.31
0.1900,7.94,1080.23,5495.11
0.2000,9.61,892.37,6105.68
0.2300,10.14,845.40,6105.68
0.2400,9.13,939.33,5729.94
0.2500,8.69,986.30,14512.72
0.2600,9.61,892.37,14888.45
0.2700,11.41,751.47,11318.98
0.2800,14.04,610.57,10426.61
0.2900,36.52,234.83,6434.44
0.3000,36.52,234.83,6669.28
0.3100,30.43,281.80,6951.08
0.3200,13.04,657.53,6904.11
0.3300,11.41,751.47,6246.58
0.3400,8.69,986.30,7279.84
0.3500,8.30,1033.27,7373.78
0.3600,8.30,1033.27,11788.65
0.3700,10.14,845.40,12352.25
0.3800,10.14,845.40,11272.02
0.3900,10.14,845.40,6998.04
0.4000,45.64,187.87,7749.51
0.4300,12.17,704.50,10285.71
0.4400,10.14,845.40,5495.11
0.4500,8.69,986.30,6575.34
0.4600,9.13,939.33,7138.94
0.4700,11.41,751.47,6998.04
0.4800,10.14,845.40,5823.87
0.4900,11.41,751.47,6857.14
0.5000,11.41,751.47,7420.74
0.5100,12.17,704.50,6340.51
0.5200,13.04,657.53,6434.44
0.5300,12.17,704.50,15592.95
0.5400,14.04,610.57,7279.84
0.5500,26.08,328.77,11694.72
0.5700,12.17,704.50,8547.95
0.5800,10.14,845.40,8782.78
0.5900,10.74,798.43,8500.98
0.6000,15.21,563.60,7749.51
0.6100,16.60,516.63,11647.75
0.6200,15.21,563.60,11553.82
0.6300,12.17,704.50,11788.65
0.6400,11.41,751.47,5729.94
0.6500,15.21,563.60,6058.71
0.6600,13.04,657.53,6528.38
0.6700,14.04,610.57,7608.61
0.6800,15.21,563.60,7138.94
0.6900,9.13,939.33,6528.38
0.7000,9.61,892.37,11459.88
0.7100,10.14,845.40,11553.82
0.7200,9.61,892.37,7843.44
0.7300,8.69,986.30,7420.74
0.7400,8.69,986.30,11647.75
0.7500,8.30,1033.27,7796.48
0.7600,8.69,986.30,8219.18
0.7700,9.13,939.33,7937.38
0.7800,8.69,986.30,7984.34
0.7900,8.30,1033.27,7185.91
0.8000,7.94,1080.23,7091.98
0.8100,8.69,986.30,7373.78
0.8200,9.61,892.37,7232.88
0.8300,9.13,939.33,7702.54
0.8400,9.13,939.33,6998.04
0.8500,9.13,939.33,11412.92
0.8600,18.26,469.67,9534.25
0.9100,13.04,657.53,8594.91
0.9200,11.41,751.47,7702.54
1.1200,7.61,1127.20,15170.25
1.1900,14.04,610.57,10238.75
1.2000,12.17,704.50,10473.58
1.2100,14.04,610.57,7655.58
1.2200,30.43,281.80,7843.44
1.2500,20.29,422.70,7749.51
1.2600,14.04,610.57,6904.11
1.2700,11.41,751.47,6763.21
1.2900,22.82,375.73,6011.74
1.3000,13.04,657.53,5917.81
1.3100,10.74,798.43,5542.07
1.3200,18.26,469.67,7984.34
1.3400,22.82,375.73,6528.38
1.3500,11.41,751.47,11600.78
1.3900,7.61,1127.20,13291.59
1.4000,8.30,1033.27,13197.65
1.4100,9.61,892.37,17424.66
1.4200,10.14,845.40,17565.56
1.4300,10.14,845.40,21322.90
1.4400,11.41,751.47,12915.85
1.4500,12.17,704.50,8594.91
1.4600,15.21,563.60,8594.91
1.4700,45.64,187.87,9769.08
1.5000,36.52,234.83,18974.56
1.5300,14.04,610.57,17095.89
1.5400,16.60,516.63,21604.70
1.6200,7.61,1127.20,14277.89
1.6300,22.82,375.73,19115.46
1.6400,30.43,281.80,19068.49
1.6600,16.60,516.63,17095.89
1.6700,18.26,469.67,12587.08
1.6800,18.26,469.67,21651.66
1.6900,22.82,375.73,21557.73
1.7000,18.26,469.67,21651.66
1.7400,22.82,375.73,14700.59
1.7600,16.60,516.63,21275.93
1.7700,15.21,563.60,21322.90
1.7800,15.21,563.60,21369.86
1.7900,18.26,469.67,17001.96
1.8000,20.29,422.70,12540.12
1.8100,20.29,422.70,12821.92
1.8200,20.29,422.70,8500.98
1.8300,22.82,375.73,12915.85
1.8400,30.43,281.80,12634.05
1.8500,26.08,328.77,8500.98
1.8600,22.82,375.73,8735.81
1.8700,22.82,375.73,8688.85
1.8800,22.82,375.73,8829.75
1.8900,22.82,375.73,3757.34
1.9000,22.82,375.73,8735.81
1.9100,18.26,469.67,8407.05
1.9200,16.60,516.63,21651.66
1.9300,14.04,610.57,17048.92
1.9400,13.04,657.53,17001.96
1.9500,12.17,704.50,17142.86
1.9600,12.17,704.50,21604.70
2.2000,91.29,93.93,17189.82
2.2400,60.86,140.90,12727.98
2.2500,45.64,187.87,12868.88
2.7000,9.13,939.33,10473.58
2.7100,7.94,1080.23,12540.12
2.7200,7.30,1174.17,21604.70
2.7300,7.30,1174.17,12774.95
2.7500,7.30,1174.17,13103.72
2.7600,9.13,939.33,13056.75
2.9800,26.08,328.77,12962.82
2.9900,22.82,375.73,17142.86
3.0000,26.08,328.77,17283.76
3.0100,22.82,375.73,17283.76
3.0200,18.26,469.67,17283.76
3.0400,18.26,469.67,19162.43
3.0500,18.26,469.67,17142.86
3.0600,22.82,375.73,21604.70
3.0700,20.29,422.70,21557.73
3.0800,13.04,657.53,21510.76
3.0900,10.74,798.43,21463.80
3.1100,11.41,751.47,21275.93
3.1200,10.74,798.43,17189.82
3.1300,9.61,892.37,21604.70
3.1600,11.41,751.47,18974.56
3.2900,15.21,563.60,3804.31
3.3900,18.26,469.67,16250.49
3.4900,7.61,1127.20,21369.86
3.5000,7.61,1127.20,21369.86
3.5300,7.61,1127.20,19021.53
3.6400,9.61,892.37,19397.26
3.6500,12.17,704.50,14794.52
3.7000,10.14,845.40,10473.58
3.7100,14.04,610.57,12258.32
3.8600,91.29,93.93,12634.05
3.8700,36.52,234.83,8454.01
3.8800,45.64,187.87,17142.86
4.1800,22.82,375.73,21322.90
4.1900,22.82,375.73,21698.63
4.2000,18.26,469.67,21651.66
4.2100,16.60,516.63,17048.92
4.2200,16.60,516.63,12774.95
4.2300,16.60,516.63,17095.89
4.2400,20.29,422.70,21698.63
4.2500,22.82,375.73,16908.02
4.2600,26.08,328.77,17142.86
4.2800,30.43,281.80,16954.99
4.2900,91.29,93.93,17142.86
4.3000,36.52,234.83,12681.02
4.3400,60.86,140.90,17189.82
