Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,14.04,610.57,3851.27
0.2000,15.21,563.60,4133.07
0.2100,9.13,939.33,4367.91
0.2200,15.21,563.60,4508.81
0.2600,30.43,281.80,3898.24
0.3200,9.61,892.37,6857.14
0.3300,7.30,1174.17,4367.91
0.3400,9.61,892.37,4227.01
0.3500,45.64,187.87,21510.76
0.4700,45.64,187.87,3475.54
1.4000,36.52,234.83,17048.92
1.4400,26.08,328.77,2958.90
1.7100,12.17,704.50,8078.28
1.7200,10.14,845.40,2113.50
1.7300,10.14,845.40,1972.60
1.7400,9.13,939.33,8407.05
1.7500,8.69,986.30,8407.05
1.7600,9.13,939.33,8266.14
1.7700,9.61,892.37,2348.34
1.7800,9.13,939.33,12587.08
2.5900,9.13,939.33,7561.64
2.6000,10.14,845.40,7608.61
2.6100,9.13,939.33,4649.71
2.6200,18.26,469.67,4367.91
2.6400,45.64,187.87,3522.50
2.6500,18.26,469.67,3287.67
2.6600,22.82,375.73,3240.70
2.8100,11.41,751.47,17048.92
2.8200,8.69,986.30,21557.73
2.9100,10.14,845.40,21275.93
2.9200,8.69,986.30,17095.89
2.9300,8.69,986.30,21604.70
2.9400,10.74,798.43,21651.66
2.9500,14.04,610.57,8360.08
2.9600,15.21,563.60,2911.94
2.9700,16.60,516.63,2818.00
2.9800,16.60,516.63,8407.05
2.9900,20.29,422.70,8313.11
3.0500,9.61,892.37,18927.59
3.2000,22.82,375.73,2958.90
3.2100,36.52,234.83,2911.94
3.2200,20.29,422.70,2958.90
3.2300,26.08,328.77,2958.90
3.2400,30.43,281.80,2958.90
3.2500,30.43,281.80,17142.86
3.2600,30.43,281.80,2724.07
3.4400,11.41,751.47,8125.24
3.4500,11.41,751.47,8547.95
3.4600,11.41,751.47,8360.08
3.4700,12.17,704.50,8360.08
3.4800,10.74,798.43,16861.06
4.3100,9.61,892.37,16438.36
4.3200,9.13,939.33,21416.83
4.3300,7.61,1127.20,9534.25
4.3500,7.94,1080.23,21604.70
4.3600,10.14,845.40,16391.39
4.3700,14.04,610.57,21557.73
