Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.1500,7.61,1127.20,6011.74
0.1900,7.30,1174.17,6998.04
0.2000,7.61,1127.20,8078.28
0.2100,7.61,1127.20,7467.71
0.2200,7.30,1174.17,5729.94
0.2400,8.69,986.30,5823.87
0.2500,10.74,798.43,5542.07
0.2600,11.41,751.47,4837.57
0.2700,20.29,422.70,4931.51
0.4500,7.30,1174.17,8031.31
0.4600,10.74,798.43,7984.34
0.4700,10.74,798.43,8031.31
0.4800,10.74,798.43,7796.48
0.4900,10.14,845.40,7514.68
0.5000,10.14,845.40,7326.81
0.5100,10.14,845.40,8078.28
0.5400,7.94,1080.23,19162.43
0.5500,7.61,1127.20,18974.56
0.6100,7.61,1127.20,6481.41
0.9400,10.14,845.40,3945.21
1.0400,8.69,986.30,7232.88
1.0500,8.30,1033.27,7373.78
1.0600,8.69,986.30,17095.89
1.3100,8.69,986.30,9017.61
1.3200,7.61,1127.20,8923.68
1.3300,7.61,1127.20,8829.75
1.3400,8.30,1033.27,4649.71
1.3500,9.61,892.37,4743.64
1.3600,12.17,704.50,4743.64
1.5500,36.52,234.83,6152.64
1.5700,45.64,187.87,5448.14
1.5800,36.52,234.83,8313.11
1.5900,60.86,140.90,8172.21
1.6700,36.52,234.83,8782.78
1.6800,26.08,328.77,8829.75
1.6900,26.08,328.77,8407.05
1.7000,36.52,234.83,12962.82
1.7300,36.52,234.83,8125.24
1.7400,60.86,140.90,8266.14
1.7700,45.64,187.87,8923.68
2.0000,45.64,187.87,10802.35
2.0800,18.26,469.67,2066.54
2.0900,30.43,281.80,8688.85
2.1000,60.86,140.90,8641.88
