Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,22.82,375.73,3256.36
1.0400,39.12,219.18,6637.96
1.0900,45.64,187.87,9142.86
1.1200,24.90,344.42,2630.14
1.1300,18.26,469.67,8485.32
1.1400,18.26,469.67,11585.13
1.1500,18.26,469.67,6043.05
1.1600,17.12,500.98,5761.25
1.1700,17.12,500.98,5980.43
1.1800,17.12,500.98,2442.27
1.1900,19.56,438.36,2536.20
1.2000,19.56,438.36,2598.83
1.2100,21.07,407.05,2911.94
1.2200,22.82,375.73,2943.25
1.2300,24.90,344.42,2818.00
1.2400,27.39,313.11,5949.12
1.2500,27.39,313.11,9362.04
1.2600,27.39,313.11,14027.40
1.2900,22.82,375.73,9925.64
1.3500,17.12,500.98,14340.51
1.3800,8.83,970.65,8203.52
1.3900,7.40,1158.51,5416.83
1.4300,9.78,876.71,8234.83
1.4400,11.91,720.16,14246.58
1.4500,11.91,720.16,14277.89
1.4600,10.53,814.09,5636.01
1.4700,9.78,876.71,11272.02
1.4800,10.53,814.09,11240.70
1.4900,11.41,751.47,14434.44
1.5000,12.45,688.85,13964.77
1.7500,16.11,532.29,2724.07
1.7600,15.21,563.60,2692.76
1.7700,13.04,657.53,2536.20
1.7800,12.45,688.85,6168.30
1.7900,12.45,688.85,6857.14
1.8000,11.91,720.16,6888.45
1.8100,10.95,782.78,6043.05
1.8200,11.41,751.47,6011.74
1.8300,11.41,751.47,6293.54
1.8400,11.91,720.16,6418.79
1.8500,11.41,751.47,6356.16
1.8600,11.91,720.16,6606.65
1.8700,12.45,688.85,9362.04
1.8800,12.45,688.85,5886.50
1.8900,13.04,657.53,8735.81
1.9000,13.69,626.22,9174.17
1.9100,16.11,532.29,5385.52
1.9200,22.82,375.73,2504.89
1.9300,30.43,281.80,2410.96
1.9400,27.39,313.11,2379.65
2.1400,91.29,93.93,2661.45
2.1500,24.90,344.42,2661.45
2.1600,27.39,313.11,6387.48
2.1700,27.39,313.11,6324.85
2.1800,34.23,250.49,6105.68
2.1900,45.64,187.87,9518.59
2.2200,91.29,93.93,8485.32
2.2300,91.29,93.93,14465.75
2.2400,54.77,156.56,8704.50
2.2500,68.47,125.24,14465.75
2.2800,54.77,156.56,8422.70
2.2900,39.12,219.18,14465.75
2.3000,68.47,125.24,14277.89
2.3100,91.29,93.93,14215.26
2.3300,39.12,219.18,14434.44
2.3400,39.12,219.18,11272.02
2.3500,27.39,313.11,11365.95
2.3700,24.90,344.42,14309.20
2.3800,30.43,281.80,11303.33
2.4200,30.43,281.80,2129.16
2.4300,39.12,219.18,5823.87
2.4400,39.12,219.18,5792.56
2.4500,34.23,250.49,2661.45
2.4600,34.23,250.49,2724.07
2.4900,54.77,156.56,3162.43
2.5000,68.47,125.24,3475.54
2.5700,24.90,344.42,2724.07
2.5800,19.56,438.36,2630.14
2.5900,19.56,438.36,6450.10
2.7500,12.45,688.85,4007.83
2.7600,10.53,814.09,10144.81
2.7700,10.53,814.09,12931.51
2.7800,9.13,939.33,12900.20
2.7900,8.56,1001.96,8140.90
2.8100,8.83,970.65,12900.20
2.8500,8.30,1033.27,7953.03
2.8800,10.14,845.40,14183.95
2.8900,10.53,814.09,14403.13
2.9100,11.41,751.47,10551.86
2.9200,11.91,720.16,10708.41
2.9300,14.41,594.91,10677.10
2.9400,16.11,532.29,10426.61
2.9500,16.11,532.29,6763.21
2.9600,16.11,532.29,6794.52
2.9700,15.21,563.60,6763.21
2.9800,13.69,626.22,6763.21
2.9900,12.45,688.85,6637.96
3.0000,13.04,657.53,10144.81
3.0100,22.82,375.73,12743.64
3.0400,24.90,344.42,10144.81
3.0700,19.56,438.36,12806.26
3.0800,19.56,438.36,3099.80
3.0900,21.07,407.05,2880.63
3.1000,22.82,375.73,8861.06
3.1100,27.39,313.11,2880.63
3.4900,11.41,751.47,10802.35
3.5000,10.95,782.78,9455.97
3.5100,10.95,782.78,5416.83
3.5200,10.53,814.09,5542.07
3.5300,11.91,720.16,5573.39
3.5400,12.45,688.85,5448.14
3.5500,13.04,657.53,8516.63
3.5600,14.41,594.91,8422.70
3.5700,16.11,532.29,5667.32
3.5800,18.26,469.67,8109.59
3.5900,30.43,281.80,14403.13
3.6000,45.64,187.87,11240.70
3.6100,54.77,156.56,11272.02
