Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.8400,20.29,422.70,3240.70
0.8900,26.08,328.77,3710.37
0.9000,30.43,281.80,3663.41
0.9300,30.43,281.80,3616.44
1.2300,16.60,516.63,4086.11
1.2400,12.17,704.50,3992.17
1.2500,11.41,751.47,3945.21
1.2600,10.74,798.43,3992.17
1.2700,9.13,939.33,3945.21
1.2800,8.69,986.30,3945.21
1.2900,8.69,986.30,3945.21
1.3000,9.13,939.33,3804.31
1.3100,10.14,845.40,3898.24
1.3200,10.14,845.40,3898.24
1.3300,10.14,845.40,3851.27
1.3400,10.74,798.43,3616.44
1.3500,10.74,798.43,8876.71
1.3600,11.41,751.47,8970.65
1.3700,10.74,798.43,9017.61
1.3800,10.74,798.43,8876.71
1.3900,11.41,751.47,8829.75
1.4000,10.14,845.40,3522.50
1.4100,10.14,845.40,3663.41
1.4200,13.04,657.53,3522.50
1.4500,30.43,281.80,3992.17
1.5200,20.29,422.70,3945.21
1.5300,22.82,375.73,3851.27
1.7400,18.26,469.67,3945.21
1.7500,14.04,610.57,3898.24
1.7600,14.04,610.57,3992.17
1.7700,13.04,657.53,3992.17
1.7800,13.04,657.53,3945.21
1.7900,14.04,610.57,3945.21
1.8000,15.21,563.60,4039.14
1.8100,20.29,422.70,4133.07
1.8200,26.08,328.77,4180.04
1.8300,26.08,328.77,4133.07
1.8700,60.86,140.90,3945.21
2.0000,36.52,234.83,3663.41
2.0100,18.26,469.67,3475.54
2.0200,16.60,516.63,3428.57
2.0300,15.21,563.60,17048.92
2.0400,14.04,610.57,3710.37
2.0500,13.04,657.53,3804.31
2.0600,13.04,657.53,3992.17
2.0700,15.21,563.60,4320.94
2.0800,16.60,516.63,4133.07
2.0900,18.26,469.67,4227.01
2.1000,22.82,375.73,4461.84
2.1100,91.29,93.93,4320.94
2.1200,36.52,234.83,4133.07
2.1700,60.86,140.90,21651.66
2.1800,36.52,234.83,17001.96
2.1900,45.64,187.87,12587.08
2.2900,30.43,281.80,7937.38
2.3000,22.82,375.73,7984.34
2.3100,20.29,422.70,7796.48
2.3200,13.04,657.53,7608.61
2.3300,13.04,657.53,7420.74
2.3400,13.04,657.53,7467.71
2.3500,12.17,704.50,7561.64
2.3600,14.04,610.57,7420.74
2.3700,15.21,563.60,6904.11
2.3800,15.21,563.60,6951.08
2.3900,16.60,516.63,21369.86
2.4000,15.21,563.60,21369.86
2.4200,13.04,657.53,6434.44
2.4300,12.17,704.50,6387.48
2.4400,14.04,610.57,18927.59
2.4500,14.04,610.57,21275.93
2.4600,15.21,563.60,21369.86
2.4800,18.26,469.67,11037.18
2.4900,18.26,469.67,17142.86
2.5000,20.29,422.70,17095.89
2.5100,15.21,563.60,17095.89
2.5200,14.04,610.57,17189.82
2.5300,13.04,657.53,9863.01
2.5400,13.04,657.53,9581.21
2.5500,14.04,610.57,9111.55
2.5600,30.43,281.80,8970.65
2.9500,22.82,375.73,17048.92
2.9800,14.04,610.57,21416.83
2.9900,13.04,657.53,12681.02
3.0000,14.04,610.57,17236.79
3.0100,20.29,422.70,17189.82
3.0200,30.43,281.80,17189.82
3.0300,22.82,375.73,17142.86
3.0400,15.21,563.60,21182.00
3.0700,13.04,657.53,10520.55
3.0800,13.04,657.53,10567.51
3.2800,91.29,93.93,8172.21
3.2900,60.86,140.90,8219.18
3.3200,20.29,422.70,3334.64
3.3500,22.82,375.73,3804.31
3.3600,15.21,563.60,3898.24
3.3700,13.04,657.53,4039.14
3.3800,15.21,563.60,3992.17
3.4200,20.29,422.70,4461.84
3.4300,15.21,563.60,3945.21
3.4400,26.08,328.77,3522.50
3.4500,9.61,892.37,3663.41
3.4600,9.13,939.33,4461.84
3.4700,9.61,892.37,4978.47
3.4800,10.74,798.43,5119.37
3.4900,45.64,187.87,4978.47
3.5000,45.64,187.87,16908.02
3.5100,45.64,187.87,17001.96
3.5200,36.52,234.83,21604.70
3.5300,36.52,234.83,21557.73
3.5400,30.43,281.80,21463.80
3.5500,36.52,234.83,21698.63
3.5800,30.43,281.80,21651.66
3.5900,22.82,375.73,21698.63
3.6000,20.29,422.70,8266.14
3.6200,26.08,328.77,5260.27
3.6500,7.30,1174.17,3710.37
3.7100,12.17,704.50,9675.15
3.7200,12.17,704.50,10003.91
3.7300,10.14,845.40,10285.71
3.7400,8.30,1033.27,4414.87
3.7500,8.30,1033.27,4931.51
3.7600,8.30,1033.27,4884.54
3.7700,8.69,986.30,4508.81
3.9100,7.61,1127.20,19115.46
3.9200,10.14,845.40,13573.39
