Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,10.14,845.40,3225.05
0.0100,7.21,1189.82,7170.25
0.0200,7.21,1189.82,7107.63
0.0300,7.40,1158.51,6982.39
0.0400,7.21,1189.82,6512.72
0.0700,24.90,344.42,7921.72
0.0800,27.39,313.11,7733.86
0.1300,7.82,1095.89,8328.77
0.1600,7.61,1127.20,9863.01
0.1700,7.40,1158.51,10426.61
0.2000,7.61,1127.20,4602.74
0.2100,8.05,1064.58,4634.05
0.2200,7.61,1127.20,4602.74
0.3500,7.21,1189.82,10739.73
0.3600,8.05,1064.58,10771.04
0.4200,13.04,657.53,6230.92
0.4400,7.21,1189.82,10050.88
0.4600,8.05,1064.58,5761.25
0.4700,7.82,1095.89,5228.96
0.5200,9.78,876.71,10082.19
0.5300,9.78,876.71,10050.88
0.5400,7.61,1127.20,10113.50
0.5500,7.61,1127.20,6825.83
0.5600,8.30,1033.27,6857.14
0.5700,9.44,908.02,6700.59
0.5900,91.29,93.93,6074.36
0.6000,17.12,500.98,5542.07
0.6100,15.21,563.60,5354.21
0.6200,10.95,782.78,5166.34
0.6300,8.83,970.65,5448.14
0.6400,8.83,970.65,6387.48
0.6900,7.82,1095.89,9549.90
0.7000,8.30,1033.27,9268.10
0.7100,8.56,1001.96,8328.77
0.7200,7.61,1127.20,4258.32
0.7900,7.21,1189.82,4884.54
0.8300,9.44,908.02,6794.52
0.8400,9.44,908.02,4821.92
0.8500,11.41,751.47,5135.03
0.8600,9.13,939.33,5041.10
0.8700,8.56,1001.96,4947.16
0.8800,9.78,876.71,4947.16
0.9400,7.21,1189.82,3945.21
0.9600,24.90,344.42,9393.35
0.9700,24.90,344.42,5792.56
0.9800,24.90,344.42,10207.44
0.9900,24.90,344.42,10489.24
1.0000,22.82,375.73,14121.33
1.0100,21.07,407.05,14403.13
1.0200,21.07,407.05,8673.19
1.0300,16.11,532.29,12962.82
1.0400,13.69,626.22,9518.59
1.0600,11.91,720.16,14371.82
1.0700,11.41,751.47,14277.89
1.1000,12.45,688.85,12868.88
1.1100,14.41,594.91,9831.70
1.1200,14.41,594.91,9769.08
1.1300,13.69,626.22,9675.15
1.1400,12.45,688.85,7545.99
1.1500,14.41,594.91,7389.43
1.1600,13.04,657.53,7013.70
1.1700,13.04,657.53,9800.39
1.1800,13.69,626.22,9769.08
1.1900,14.41,594.91,9518.59
1.2000,14.41,594.91,8109.59
1.2200,34.23,250.49,11428.57
1.2300,39.12,219.18,11585.13
1.2400,39.12,219.18,11209.39
1.2500,30.43,281.80,14309.20
1.3800,9.13,939.33,10301.37
1.4300,19.56,438.36,12868.88
1.4400,18.26,469.67,12994.13
1.4500,24.90,344.42,9956.95
1.4700,30.43,281.80,14465.75
1.4900,45.64,187.87,9925.64
1.5000,30.43,281.80,9800.39
1.5100,39.12,219.18,14309.20
1.5700,45.64,187.87,3287.67
1.6300,14.41,594.91,3381.60
1.6400,14.41,594.91,3412.92
1.6500,18.26,469.67,3318.98
1.6900,39.12,219.18,9831.70
1.7000,34.23,250.49,2191.78
1.7100,34.23,250.49,2410.96
1.7200,30.43,281.80,2536.20
1.7300,30.43,281.80,2598.83
1.7400,27.39,313.11,2598.83
1.7500,24.90,344.42,2598.83
1.7600,27.39,313.11,5917.81
1.7700,27.39,313.11,5761.25
1.7800,27.39,313.11,8923.68
1.7900,27.39,313.11,10990.22
1.8000,45.64,187.87,14403.13
1.8200,91.29,93.93,14434.44
1.8300,45.64,187.87,11272.02
1.8400,45.64,187.87,11459.88
1.8500,45.64,187.87,11491.19
1.8600,45.64,187.87,14403.13
1.9100,68.47,125.24,8422.70
1.9200,54.77,156.56,9017.61
1.9800,7.21,1189.82,5604.70
2.0000,7.82,1095.89,8391.39
2.0200,12.45,688.85,10270.06
2.0400,7.82,1095.89,6731.90
2.0500,8.83,970.65,9831.70
2.0600,19.56,438.36,9831.70
2.0900,39.12,219.18,5416.83
2.1900,7.82,1095.89,4352.25
2.2500,45.64,187.87,3287.67
2.2600,45.64,187.87,3162.43
2.3100,68.47,125.24,11428.57
2.3800,11.91,720.16,3381.60
2.5700,13.04,657.53,9299.41
2.5800,11.91,720.16,9299.41
2.5900,13.04,657.53,9299.41
2.6000,10.53,814.09,6888.45
2.6100,10.53,814.09,7859.10
2.6200,9.13,939.33,7733.86
2.6300,8.05,1064.58,7326.81
2.6400,8.56,1001.96,5166.34
2.6500,8.83,970.65,5917.81
2.6800,13.69,626.22,1346.38
2.6900,11.91,720.16,11334.64
2.7000,13.04,657.53,14246.58
2.7100,13.69,626.22,14277.89
2.7200,17.12,500.98,14371.82
2.7300,21.07,407.05,3068.49
2.7400,21.07,407.05,2661.45
2.7500,24.90,344.42,14465.75
2.7600,24.90,344.42,5573.39
2.7700,30.43,281.80,9831.70
2.8600,16.11,532.29,6763.21
2.8700,13.04,657.53,6951.08
2.8800,9.44,908.02,3945.21
2.8900,8.05,1064.58,7733.86
2.9100,7.82,1095.89,6293.54
2.9300,15.21,563.60,9581.21
2.9400,14.41,594.91,9612.52
2.9500,13.69,626.22,9956.95
2.9700,27.39,313.11,5416.83
2.9800,22.82,375.73,8735.81
2.9900,24.90,344.42,8673.19
3.0100,22.82,375.73,8641.88
3.0200,22.82,375.73,8610.57
3.0300,22.82,375.73,8485.32
3.0400,21.07,407.05,11334.64
3.0500,22.82,375.73,11303.33
3.1100,34.23,250.49,14371.82
3.4000,8.30,1033.27,3945.21
3.4100,8.56,1001.96,6637.96
3.4200,8.30,1033.27,9706.46
3.4300,8.30,1033.27,9549.90
3.4400,8.05,1064.58,3945.21
3.4500,21.07,407.05,9737.77
3.4600,19.56,438.36,9643.84
3.5300,24.90,344.42,8767.12
3.5400,24.90,344.42,8485.32
3.5500,22.82,375.73,8516.63
3.5600,22.82,375.73,8641.88
3.5700,22.82,375.73,5604.70
3.5800,22.82,375.73,8641.88
3.5900,22.82,375.73,8579.26
3.6000,24.90,344.42,5698.63
3.6100,24.90,344.42,5886.50
3.6200,24.90,344.42,5823.87
3.6300,24.90,344.42,6356.16
3.6400,54.77,156.56,6418.79
3.7400,17.12,500.98,2129.16
3.7900,8.83,970.65,8516.63
3.8000,11.41,751.47,9769.08
3.8100,10.95,782.78,6136.99
3.8200,10.53,814.09,6043.05
3.8300,9.44,908.02,9894.32
3.8400,11.41,751.47,4540.12
3.8600,18.26,469.67,8641.88
