Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.8400,36.52,234.83,4743.64
0.8500,26.08,328.77,4461.84
0.8600,22.82,375.73,4414.87
0.8700,22.82,375.73,4414.87
0.8800,30.43,281.80,9299.41
0.9100,60.86,140.90,16954.99
0.9200,30.43,281.80,8500.98
0.9300,30.43,281.80,8782.78
0.9400,30.43,281.80,8454.01
1.0100,60.86,140.90,12774.95
1.0200,30.43,281.80,4320.94
1.0300,30.43,281.80,4649.71
1.0400,26.08,328.77,4649.71
1.0500,22.82,375.73,4743.64
1.0600,22.82,375.73,4461.84
1.0700,26.08,328.77,4273.97
1.0800,26.08,328.77,4227.01
1.0900,30.43,281.80,21510.76
1.1000,36.52,234.83,21604.70
1.1100,30.43,281.80,8500.98
1.1200,30.43,281.80,5072.41
1.1300,36.52,234.83,5307.24
1.1400,60.86,140.90,5589.04
1.2700,26.08,328.77,4931.51
1.2800,22.82,375.73,4133.07
1.2900,22.82,375.73,17189.82
1.3000,30.43,281.80,17095.89
1.3100,45.64,187.87,9158.51
1.3200,45.64,187.87,4320.94
1.5800,91.29,93.93,19209.39
1.6000,45.64,187.87,21510.76
1.6100,16.60,516.63,16954.99
1.6300,16.60,516.63,10050.88
1.6400,16.60,516.63,18880.63
1.6500,16.60,516.63,7937.38
1.6600,16.60,516.63,16908.02
1.6700,16.60,516.63,9064.58
1.6800,16.60,516.63,4086.11
1.6900,16.60,516.63,4790.61
1.7000,30.43,281.80,6058.71
1.7100,30.43,281.80,8313.11
1.7200,36.52,234.83,5307.24
1.7300,36.52,234.83,5448.14
1.7400,36.52,234.83,5729.94
2.3300,60.86,140.90,8782.78
2.3400,36.52,234.83,4086.11
2.3500,36.52,234.83,3945.21
2.3600,36.52,234.83,8735.81
2.3700,36.52,234.83,8313.11
2.3800,36.52,234.83,8266.14
2.3900,36.52,234.83,8547.95
2.4500,91.29,93.93,4978.47
2.4600,36.52,234.83,4931.51
2.4700,36.52,234.83,4884.54
2.4800,45.64,187.87,4790.61
2.5000,36.52,234.83,4227.01
2.5300,45.64,187.87,17330.72
2.5400,45.64,187.87,13197.65
2.6500,45.64,187.87,5166.34
2.6600,45.64,187.87,4649.71
2.6700,26.08,328.77,9675.15
2.6800,20.29,422.70,10003.91
2.6900,26.08,328.77,17236.79
2.7100,60.86,140.90,8547.95
2.7200,36.52,234.83,5025.44
2.7500,91.29,93.93,8923.68
2.7600,30.43,281.80,5495.11
2.7700,22.82,375.73,21651.66
2.7800,18.26,469.67,8923.68
2.7900,18.26,469.67,8923.68
2.8000,18.26,469.67,8547.95
2.8100,18.26,469.67,21651.66
2.8200,18.26,469.67,17236.79
2.8300,20.29,422.70,17236.79
2.8400,22.82,375.73,8454.01
2.8500,20.29,422.70,9017.61
2.8600,20.29,422.70,8970.65
2.8700,20.29,422.70,8782.78
2.8800,22.82,375.73,8782.78
2.8900,22.82,375.73,9158.51
2.9000,26.08,328.77,6528.38
2.9100,26.08,328.77,5354.21
2.9200,30.43,281.80,9252.45
2.9500,60.86,140.90,8454.01
2.9600,36.52,234.83,5119.37
3.3600,20.29,422.70,10379.65
3.6300,36.52,234.83,5072.41
3.7200,36.52,234.83,8219.18
3.7600,36.52,234.83,8313.11
3.7700,30.43,281.80,9534.25
3.7800,30.43,281.80,9628.18
3.7900,26.08,328.77,9628.18
3.8000,26.08,328.77,9816.05
3.8100,22.82,375.73,10003.91
3.8200,22.82,375.73,10097.85
3.8300,22.82,375.73,8829.75
3.8400,22.82,375.73,9158.51
3.8500,26.08,328.77,5636.01
4.2900,36.52,234.83,4978.47
4.3000,30.43,281.80,4461.84
4.5900,36.52,234.83,6528.38
4.6000,36.52,234.83,9064.58
