Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.3000,14.41,594.91,3381.60
1.3300,34.23,250.49,3444.23
1.3500,39.12,219.18,11428.57
1.3600,34.23,250.49,14340.51
1.3800,54.77,156.56,11334.64
1.3900,34.23,250.49,11428.57
1.4000,27.39,313.11,11491.19
1.4100,24.90,344.42,11491.19
1.4200,24.90,344.42,8516.63
1.4300,22.82,375.73,8516.63
1.4400,22.82,375.73,11491.19
1.4500,22.82,375.73,14434.44
1.4600,22.82,375.73,14403.13
1.4700,22.82,375.73,8328.77
1.4800,22.82,375.73,4634.05
1.4900,22.82,375.73,4853.23
1.5000,22.82,375.73,4727.98
1.5100,27.39,313.11,4821.92
1.5600,22.82,375.73,4508.81
1.5700,22.82,375.73,4320.94
1.5800,21.07,407.05,3882.58
1.5900,21.07,407.05,4007.83
1.6000,22.82,375.73,4227.01
1.6100,24.90,344.42,4320.94
1.6200,24.90,344.42,4508.81
1.6300,30.43,281.80,4352.25
1.6600,45.64,187.87,2692.76
1.6900,68.47,125.24,14403.13
1.7000,45.64,187.87,11303.33
1.7300,91.29,93.93,2661.45
1.8100,39.12,219.18,14183.95
1.8200,34.23,250.49,14152.64
1.8400,39.12,219.18,14309.20
1.8500,68.47,125.24,14434.44
1.8600,68.47,125.24,11272.02
1.8700,54.77,156.56,11459.88
1.8900,91.29,93.93,11522.50
1.9100,91.29,93.93,11459.88
1.9200,54.77,156.56,11428.57
1.9300,54.77,156.56,14434.44
1.9400,68.47,125.24,5573.39
1.9500,34.23,250.49,2317.03
1.9600,34.23,250.49,2348.34
1.9700,39.12,219.18,2379.65
1.9800,39.12,219.18,2410.96
1.9900,39.12,219.18,2598.83
2.0000,34.23,250.49,5886.50
2.0100,45.64,187.87,11491.19
2.0200,54.77,156.56,11459.88
2.0300,39.12,219.18,11365.95
2.0500,34.23,250.49,5761.25
2.0600,45.64,187.87,3851.27
2.1700,34.23,250.49,2818.00
2.1800,24.90,344.42,2943.25
2.1900,24.90,344.42,3037.18
2.2000,24.90,344.42,3005.87
2.2100,24.90,344.42,2943.25
2.2200,24.90,344.42,2880.63
2.2300,24.90,344.42,2911.94
2.2400,24.90,344.42,2943.25
2.2500,24.90,344.42,3068.49
2.2600,22.82,375.73,3225.05
2.2700,22.82,375.73,3256.36
2.2800,22.82,375.73,3131.12
2.2900,22.82,375.73,3037.18
2.3000,22.82,375.73,3256.36
2.3100,39.12,219.18,3350.29
2.3200,30.43,281.80,3162.43
2.3300,30.43,281.80,3131.12
2.3400,27.39,313.11,3131.12
2.3500,24.90,344.42,3068.49
2.3600,27.39,313.11,3037.18
2.3700,27.39,313.11,2818.00
2.3800,27.39,313.11,11428.57
2.3900,27.39,313.11,11428.57
2.5300,45.64,187.87,5667.32
2.5400,34.23,250.49,2348.34
2.5500,39.12,219.18,5604.70
2.5600,39.12,219.18,5667.32
2.5700,45.64,187.87,8422.70
2.5800,54.77,156.56,11240.70
2.6100,45.64,187.87,8610.57
2.6200,68.47,125.24,11428.57
2.6300,45.64,187.87,5917.81
2.6400,39.12,219.18,2692.76
2.6500,45.64,187.87,2504.89
2.6700,45.64,187.87,2661.45
2.7000,18.26,469.67,2285.71
2.7100,15.21,563.60,2504.89
2.7200,14.41,594.91,2567.51
2.7300,15.21,563.60,2536.20
2.7400,30.43,281.80,2504.89
2.7500,19.56,438.36,2536.20
2.7600,12.45,688.85,2630.14
2.7700,17.12,500.98,2567.51
2.8800,12.45,688.85,2348.34
2.8900,10.53,814.09,2410.96
2.9000,13.04,657.53,2410.96
2.9900,17.12,500.98,5322.90
3.0000,13.04,657.53,14403.13
3.0100,14.41,594.91,14371.82
3.1200,24.90,344.42,14434.44
3.1300,24.90,344.42,14434.44
3.1500,27.39,313.11,12900.20
3.1600,54.77,156.56,4790.61
3.9200,27.39,313.11,2880.63
3.9300,14.41,594.91,2849.32
3.9600,54.77,156.56,2724.07
4.0500,8.83,970.65,4727.98
4.0600,11.91,720.16,4790.61
4.0700,11.91,720.16,2504.89
