Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.2400,7.61,1127.20,3992.17
1.2500,7.30,1174.17,16767.12
1.2600,7.61,1127.20,16109.59
1.2700,7.94,1080.23,8407.05
1.2800,8.69,986.30,9064.58
1.2900,13.04,657.53,9017.61
1.4800,15.21,563.60,5119.37
1.4900,15.21,563.60,3898.24
1.5000,14.04,610.57,4414.87
1.5100,13.04,657.53,4273.97
1.5200,12.17,704.50,4086.11
1.5300,12.17,704.50,4039.14
1.5400,10.74,798.43,3757.34
1.5500,9.61,892.37,14090.02
1.5600,9.13,939.33,9581.21
1.5700,8.30,1033.27,9863.01
1.7500,20.29,422.70,7420.74
1.7600,13.04,657.53,3663.41
1.7700,11.41,751.47,3616.44
1.7800,10.74,798.43,10567.51
1.7900,10.14,845.40,10567.51
1.8000,9.13,939.33,10661.45
1.8100,8.30,1033.27,10802.35
1.8300,8.30,1033.27,21510.76
1.8400,8.69,986.30,16954.99
1.8500,9.61,892.37,11788.65
1.8600,9.61,892.37,6199.61
1.8700,8.69,986.30,3099.80
1.8800,7.94,1080.23,3146.77
1.8900,8.30,1033.27,6669.28
1.9000,36.52,234.83,6481.41
1.9700,13.04,657.53,6810.18
1.9800,12.17,704.50,6669.28
2.1600,15.21,563.60,5729.94
2.1700,9.61,892.37,5307.24
2.1800,8.30,1033.27,9675.15
2.1900,8.30,1033.27,9252.45
2.2000,8.30,1033.27,3992.17
2.2100,8.30,1033.27,4180.04
2.2200,8.30,1033.27,4086.11
2.2300,7.94,1080.23,9675.15
2.2400,7.94,1080.23,10567.51
2.2500,7.94,1080.23,11037.18
2.2600,7.94,1080.23,11037.18
2.2700,8.30,1033.27,10943.25
2.2800,8.30,1033.27,10990.22
2.3000,8.30,1033.27,10990.22
2.8000,18.26,469.67,5776.91
2.9700,10.14,845.40,10567.51
2.9800,8.30,1033.27,10614.48
2.9900,8.30,1033.27,10896.28
3.0000,7.94,1080.23,4555.77
3.0100,9.13,939.33,4837.57
3.0200,11.41,751.47,11131.12
3.0300,15.21,563.60,5166.34
3.0500,18.26,469.67,11882.58
3.0600,20.29,422.70,11835.62
3.1600,14.04,610.57,16438.36
3.8500,11.41,751.47,16767.12
4.1900,8.30,1033.27,21416.83
4.6300,30.43,281.80,4227.01
4.7100,13.04,657.53,3757.34
4.7200,9.61,892.37,5119.37
4.7300,9.13,939.33,5917.81
4.7400,9.13,939.33,5870.84
4.7500,9.13,939.33,11037.18
4.7600,9.13,939.33,4978.47
4.8000,10.14,845.40,11929.55
4.8100,10.74,798.43,11694.72
4.8200,11.41,751.47,21604.70
4.8300,13.04,657.53,21698.63
4.8400,15.21,563.60,16767.12
4.8500,18.26,469.67,11178.08
4.8600,18.26,469.67,11694.72
4.8700,16.60,516.63,10990.22
4.8800,15.21,563.60,5964.77
4.8900,15.21,563.60,5776.91
4.9000,14.04,610.57,5823.87
4.9100,12.17,704.50,4039.14
4.9200,12.17,704.50,4133.07
4.9300,12.17,704.50,4039.14
4.9400,13.04,657.53,8641.88
4.9500,13.04,657.53,17283.76
4.9600,18.26,469.67,17283.76
4.9700,20.29,422.70,3616.44
4.9800,16.60,516.63,3663.41
4.9900,15.21,563.60,3287.67
5.0000,16.60,516.63,3475.54
5.0100,18.26,469.67,3334.64
5.1200,10.14,845.40,3240.70
5.1300,8.69,986.30,7749.51
5.1500,9.13,939.33,7796.48
5.1600,8.30,1033.27,7514.68
5.1700,16.60,516.63,10191.78
