Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,13.69,626.22,3225.05
0.0900,17.12,500.98,2943.25
0.3100,8.83,970.65,4602.74
0.3200,10.53,814.09,4665.36
0.3800,34.23,250.49,3663.41
0.4200,13.04,657.53,3162.43
0.4300,10.95,782.78,3162.43
0.4600,30.43,281.80,5322.90
0.4700,54.77,156.56,5166.34
0.4800,14.41,594.91,5354.21
0.4900,10.14,845.40,3538.16
0.5000,7.82,1095.89,3882.58
0.5100,7.61,1127.20,3506.85
0.5200,13.69,626.22,4508.81
0.5900,22.82,375.73,3444.23
0.6000,17.12,500.98,3538.16
0.6100,13.04,657.53,3694.72
0.6200,12.45,688.85,10113.50
0.6300,13.69,626.22,4884.54
0.7200,27.39,313.11,3287.67
0.7300,22.82,375.73,5573.39
0.7400,22.82,375.73,5729.94
0.7500,13.04,657.53,3318.98
0.7600,11.91,720.16,4383.56
0.7700,11.91,720.16,4915.85
0.7800,13.69,626.22,3475.54
0.7900,22.82,375.73,3475.54
1.0300,21.07,407.05,3350.29
1.0400,15.21,563.60,3350.29
1.0500,13.69,626.22,3444.23
1.0600,19.56,438.36,3663.41
1.0700,14.41,594.91,3444.23
1.0800,10.53,814.09,4101.76
1.0900,8.83,970.65,4101.76
1.1900,13.04,657.53,5886.50
1.2100,30.43,281.80,5636.01
1.2200,24.90,344.42,5103.72
1.2300,22.82,375.73,3632.09
1.2400,30.43,281.80,4320.94
1.2700,15.21,563.60,3569.47
1.2800,14.41,594.91,3287.67
1.2900,21.07,407.05,5260.27
1.3000,30.43,281.80,3350.29
1.3100,15.21,563.60,3726.03
1.3200,13.69,626.22,3945.21
1.3300,11.91,720.16,4508.81
1.3400,10.53,814.09,4602.74
1.3500,13.04,657.53,4759.30
1.3600,22.82,375.73,5260.27
1.4100,30.43,281.80,2974.56
1.4200,34.23,250.49,14371.82
1.4400,39.12,219.18,14371.82
1.4500,30.43,281.80,14434.44
1.4600,22.82,375.73,12868.88
1.4700,19.56,438.36,2911.94
1.4800,18.26,469.67,2661.45
1.4900,17.12,500.98,2818.00
1.5000,17.12,500.98,2786.69
1.5100,18.26,469.67,2724.07
1.5200,18.26,469.67,2630.14
1.5300,19.56,438.36,2598.83
1.5400,21.07,407.05,2598.83
1.5500,21.07,407.05,2911.94
1.5600,19.56,438.36,2911.94
1.5700,21.07,407.05,2943.25
1.5800,22.82,375.73,2974.56
1.5900,22.82,375.73,2974.56
1.6000,22.82,375.73,2943.25
1.6100,24.90,344.42,2818.00
1.6200,27.39,313.11,8641.88
1.6300,30.43,281.80,8391.39
1.6400,30.43,281.80,14465.75
1.6500,27.39,313.11,14434.44
1.6600,27.39,313.11,14309.20
1.6700,27.39,313.11,11522.50
1.6800,30.43,281.80,2849.32
1.6900,27.39,313.11,3037.18
