Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,12.17,704.50,6340.51
0.0100,18.26,469.67,6199.61
0.1400,7.61,1127.20,6387.48
0.1600,8.30,1033.27,6105.68
0.2600,7.94,1080.23,5495.11
0.2700,10.74,798.43,5542.07
0.2800,7.61,1127.20,5823.87
0.3800,16.60,516.63,6434.44
0.4700,12.17,704.50,6246.58
0.4800,9.61,892.37,6058.71
0.4900,11.41,751.47,5964.77
0.5200,9.13,939.33,6105.68
0.5300,7.61,1127.20,5636.01
0.5400,7.61,1127.20,6857.14
0.5500,7.61,1127.20,6998.04
0.5900,11.41,751.47,6011.74
0.6000,7.30,1174.17,6246.58
0.6200,20.29,422.70,5729.94
0.6300,9.61,892.37,5542.07
0.6400,7.61,1127.20,5495.11
0.6700,7.94,1080.23,5542.07
0.6800,9.61,892.37,6011.74
0.7200,22.82,375.73,6998.04
0.9100,7.94,1080.23,6293.54
0.9200,7.94,1080.23,10332.68
0.9300,7.61,1127.20,5354.21
0.9400,8.30,1033.27,19162.43
0.9500,8.69,986.30,18927.59
0.9600,9.61,892.37,19209.39
1.0700,26.08,328.77,8454.01
1.0800,20.29,422.70,3569.47
1.0900,18.26,469.67,3428.57
1.1000,20.29,422.70,3240.70
1.1100,20.29,422.70,12681.02
1.1200,15.21,563.60,12962.82
1.1300,14.04,610.57,13009.78
1.1400,16.60,516.63,17142.86
1.4600,9.61,892.37,21651.66
1.4700,9.13,939.33,21651.66
1.4800,9.61,892.37,16814.09
1.5100,8.30,1033.27,21557.73
1.5200,8.30,1033.27,21463.80
1.5500,8.30,1033.27,16015.66
1.5600,8.69,986.30,11694.72
1.5700,9.61,892.37,11741.68
1.8100,36.52,234.83,21322.90
1.8400,16.60,516.63,14747.55
1.8500,16.60,516.63,15123.29
1.8800,10.14,845.40,6763.21
1.8900,8.69,986.30,6904.11
1.9000,8.69,986.30,6716.24
1.9100,7.94,1080.23,6622.31
1.9200,7.94,1080.23,6387.48
1.9300,8.30,1033.27,6340.51
1.9400,10.74,798.43,6575.34
1.9500,12.17,704.50,6058.71
1.9600,13.04,657.53,5870.84
1.9800,12.17,704.50,14606.65
1.9900,11.41,751.47,5636.01
2.0000,10.74,798.43,5589.04
2.0100,10.74,798.43,14982.39
2.0200,10.74,798.43,5260.27
2.0300,10.14,845.40,5636.01
2.0400,10.14,845.40,5448.14
2.4000,26.08,328.77,21135.03
2.6500,8.30,1033.27,5682.97
2.6600,9.13,939.33,5729.94
2.6700,10.74,798.43,5917.81
2.6900,7.30,1174.17,6199.61
2.7000,9.13,939.33,6199.61
2.7200,11.41,751.47,6246.58
2.7300,8.69,986.30,6434.44
2.7600,8.30,1033.27,6105.68
2.7700,10.14,845.40,6058.71
2.7900,7.94,1080.23,6293.54
2.8000,9.61,892.37,6246.58
2.8100,18.26,469.67,5448.14
3.0900,12.17,704.50,21275.93
3.1200,8.69,986.30,19256.36
3.1300,9.61,892.37,4743.64
3.1400,10.14,845.40,5025.44
3.1500,10.14,845.40,4696.67
3.1600,10.14,845.40,14606.65
3.1700,10.14,845.40,10285.71
3.1800,14.04,610.57,19115.46
3.1900,22.82,375.73,19068.49
3.2000,10.14,845.40,19303.33
3.2100,13.04,657.53,5917.81
3.2300,12.17,704.50,6669.28
3.2400,10.74,798.43,6857.14
3.5600,36.52,234.83,5448.14
3.5700,91.29,93.93,5682.97
3.5800,60.86,140.90,5776.91
3.5900,18.26,469.67,10379.65
3.6000,15.21,563.60,10285.71
3.6600,20.29,422.70,4649.71
3.6700,16.60,516.63,4837.57
3.9200,9.13,939.33,6951.08
3.9300,10.74,798.43,6763.21
3.9400,7.94,1080.23,6246.58
3.9800,8.30,1033.27,6387.48
4.0600,15.21,563.60,4978.47
