Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,9.44,908.02,2504.89
0.0100,11.91,720.16,2254.40
0.0200,34.23,250.49,8767.12
0.2000,10.95,782.78,5135.03
0.2100,7.61,1127.20,5041.10
0.2200,7.21,1189.82,4947.16
0.2300,7.21,1189.82,4978.47
0.4000,34.23,250.49,2880.63
0.4100,27.39,313.11,2849.32
0.4200,39.12,219.18,6794.52
0.4400,39.12,219.18,14277.89
0.4500,27.39,313.11,2974.56
0.4600,24.90,344.42,3037.18
0.4800,39.12,219.18,11397.26
0.4900,24.90,344.42,2911.94
0.5000,22.82,375.73,3068.49
0.5100,22.82,375.73,3193.74
0.5200,27.39,313.11,3256.36
0.5300,27.39,313.11,3256.36
0.5400,30.43,281.80,3256.36
0.5500,39.12,219.18,5573.39
0.6500,91.29,93.93,5886.50
0.6600,45.64,187.87,5855.19
0.6700,54.77,156.56,8485.32
0.7100,68.47,125.24,8547.95
0.9200,10.14,845.40,5980.43
0.9300,11.41,751.47,5917.81
0.9400,45.64,187.87,6011.74
0.9600,18.26,469.67,5135.03
1.0500,34.23,250.49,5729.94
1.0600,24.90,344.42,8422.70
1.0800,21.07,407.05,6387.48
1.0900,21.07,407.05,8297.46
1.1000,21.07,407.05,8140.90
1.1100,27.39,313.11,7483.37
1.1200,21.07,407.05,7420.74
1.1300,18.26,469.67,7358.12
1.1400,19.56,438.36,7264.19
1.1500,22.82,375.73,7045.01
1.1600,24.90,344.42,7013.70
1.1700,27.39,313.11,6324.85
1.1800,34.23,250.49,5823.87
1.1900,45.64,187.87,5823.87
1.2000,39.12,219.18,6199.61
1.2300,39.12,219.18,5980.43
1.2400,34.23,250.49,6105.68
1.2500,30.43,281.80,6168.30
1.2600,30.43,281.80,5980.43
1.2700,39.12,219.18,8203.52
1.2900,39.12,219.18,8829.75
1.3000,54.77,156.56,7639.92
1.3100,54.77,156.56,7295.50
1.3200,34.23,250.49,8391.39
1.3300,39.12,219.18,5510.76
1.3400,45.64,187.87,14434.44
1.3500,39.12,219.18,14434.44
1.3600,39.12,219.18,11459.88
1.5800,34.23,250.49,3099.80
1.5900,34.23,250.49,3193.74
1.6000,34.23,250.49,3381.60
1.6100,30.43,281.80,3287.67
1.6200,34.23,250.49,6982.39
1.6300,34.23,250.49,6731.90
1.6400,27.39,313.11,6731.90
1.6500,27.39,313.11,6387.48
1.6600,30.43,281.80,2943.25
1.6700,27.39,313.11,6262.23
1.6800,27.39,313.11,6669.28
1.6900,30.43,281.80,6512.72
1.7000,30.43,281.80,3037.18
1.7100,30.43,281.80,2786.69
1.7200,30.43,281.80,6262.23
1.7300,34.23,250.49,6136.99
1.7400,30.43,281.80,6418.79
1.7500,30.43,281.80,6919.77
1.7800,45.64,187.87,6136.99
1.7900,27.39,313.11,5761.25
1.8100,21.07,407.05,6794.52
1.8200,21.07,407.05,7107.63
1.8300,21.07,407.05,3318.98
1.8400,24.90,344.42,3131.12
1.8600,45.64,187.87,14434.44
1.8900,54.77,156.56,9362.04
1.9000,39.12,219.18,9017.61
