Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,13.04,657.53,4696.67
0.7600,13.04,657.53,8031.31
0.8800,7.94,1080.23,9440.31
1.6300,8.30,1033.27,5542.07
1.6400,7.94,1080.23,5542.07
1.6500,7.30,1174.17,5589.04
1.8400,12.17,704.50,5072.41
1.8500,15.21,563.60,5260.27
1.8600,13.04,657.53,5213.31
1.8700,14.04,610.57,4555.77
1.8800,16.60,516.63,4320.94
1.8900,20.29,422.70,4227.01
1.9300,60.86,140.90,4133.07
1.9400,36.52,234.83,4086.11
1.9900,16.60,516.63,9299.41
2.0000,15.21,563.60,4039.14
2.0100,14.04,610.57,4508.81
2.0200,13.04,657.53,4367.91
2.0300,13.04,657.53,4978.47
2.0400,13.04,657.53,10379.65
2.0500,13.04,657.53,10238.75
2.0600,13.04,657.53,5166.34
2.0700,14.04,610.57,5354.21
2.0800,14.04,610.57,5025.44
2.0900,15.21,563.60,4790.61
2.1200,14.04,610.57,21322.90
2.1300,7.94,1080.23,10426.61
2.1400,8.30,1033.27,10473.58
2.2500,20.29,422.70,7890.41
2.2600,13.04,657.53,17283.76
2.2700,12.17,704.50,11178.08
2.2800,11.41,751.47,11084.15
2.2900,10.74,798.43,10990.22
2.3000,10.74,798.43,11037.18
2.3100,10.74,798.43,11131.12
2.3200,9.61,892.37,10943.25
2.3300,9.61,892.37,4461.84
2.3400,10.14,845.40,10849.32
2.3500,11.41,751.47,10943.25
2.3600,12.17,704.50,4039.14
2.3700,13.04,657.53,10849.32
2.3800,13.04,657.53,10379.65
2.3900,13.04,657.53,10426.61
2.4000,14.04,610.57,10473.58
2.4100,12.17,704.50,10520.55
2.4200,13.04,657.53,4602.74
2.4300,14.04,610.57,4555.77
2.4400,15.21,563.60,11412.92
2.4500,16.60,516.63,11272.02
2.4600,20.29,422.70,4743.64
2.5000,36.52,234.83,4320.94
3.3500,45.64,187.87,8360.08
3.3700,60.86,140.90,10708.41
3.3800,30.43,281.80,10614.48
3.3900,36.52,234.83,10473.58
3.4000,45.64,187.87,9299.41
3.8200,60.86,140.90,21698.63
3.8300,45.64,187.87,8782.78
3.8400,45.64,187.87,9064.58
3.9000,8.69,986.30,8547.95
3.9100,22.82,375.73,8876.71
3.9300,13.04,657.53,3992.17
4.3200,14.04,610.57,9205.48
