Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0200,45.64,187.87,5119.37
0.0300,15.21,563.60,4649.71
0.6200,10.14,845.40,4837.57
0.6300,8.69,986.30,4837.57
0.6400,11.41,751.47,4837.57
1.5200,91.29,93.93,9487.28
1.5300,36.52,234.83,9393.35
1.5400,30.43,281.80,21135.03
1.6500,8.69,986.30,11037.18
1.6600,9.13,939.33,9252.45
1.6700,7.94,1080.23,9956.95
1.6900,7.61,1127.20,6575.34
1.9000,9.61,892.37,8360.08
1.9100,7.94,1080.23,8641.88
1.9200,7.94,1080.23,8594.91
1.9300,8.30,1033.27,8407.05
1.9400,12.17,704.50,8031.31
1.9500,36.52,234.83,8125.24
1.9800,26.08,328.77,14559.69
2.0000,7.30,1174.17,8360.08
2.1500,45.64,187.87,12446.18
2.1600,60.86,140.90,7232.88
2.9800,7.30,1174.17,7045.01
3.0300,16.60,516.63,8547.95
3.0400,18.26,469.67,5119.37
3.3900,9.61,892.37,7138.94
3.4000,10.14,845.40,3757.34
3.4100,22.82,375.73,8125.24
3.4400,26.08,328.77,19303.33
3.4500,20.29,422.70,5964.77
3.4600,20.29,422.70,10097.85
3.4700,30.43,281.80,9581.21
3.4800,45.64,187.87,9628.18
3.8000,36.52,234.83,8031.31
4.0100,16.60,516.63,6434.44
4.0200,26.08,328.77,7655.58
4.0300,26.08,328.77,10661.45
4.6100,45.64,187.87,9487.28
4.6200,60.86,140.90,9675.15
