Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,8.69,986.30,6528.38
0.0100,8.69,986.30,11225.05
0.0200,9.13,939.33,5682.97
0.0300,9.61,892.37,5542.07
0.0400,9.61,892.37,5682.97
0.0500,9.13,939.33,5870.84
0.0600,10.14,845.40,5589.04
0.0700,10.14,845.40,5025.44
0.0800,10.14,845.40,21604.70
0.0900,12.17,704.50,19913.89
0.1000,16.60,516.63,13761.25
0.1100,22.82,375.73,13338.55
0.1900,26.08,328.77,5682.97
0.2000,20.29,422.70,5682.97
0.2100,26.08,328.77,5776.91
0.5000,15.21,563.60,3099.80
0.7000,10.14,845.40,6951.08
0.7100,11.41,751.47,6857.14
0.7200,7.94,1080.23,7185.91
0.8800,45.64,187.87,17283.76
0.8900,60.86,140.90,12821.92
1.6700,36.52,234.83,4884.54
1.6800,18.26,469.67,9769.08
1.6900,15.21,563.60,4414.87
1.7000,16.60,516.63,8782.78
1.7100,18.26,469.67,6058.71
1.7600,60.86,140.90,17095.89
1.8200,60.86,140.90,21698.63
1.8300,45.64,187.87,8641.88
1.8400,60.86,140.90,8407.05
1.9500,16.60,516.63,6105.68
2.0500,22.82,375.73,21698.63
2.0600,22.82,375.73,12962.82
2.0700,26.08,328.77,17236.79
2.1000,60.86,140.90,8688.85
2.1100,16.60,516.63,7890.41
2.1200,11.41,751.47,3757.34
2.1300,10.74,798.43,8266.14
2.1400,10.14,845.40,8172.21
2.1500,9.61,892.37,8078.28
2.1600,9.13,939.33,8031.31
2.1700,8.69,986.30,8500.98
2.1800,10.14,845.40,13996.09
2.1900,13.04,657.53,8970.65
2.2000,15.21,563.60,8829.75
2.2100,22.82,375.73,8500.98
2.2200,20.29,422.70,8500.98
2.2300,18.26,469.67,8594.91
2.2400,18.26,469.67,21463.80
2.3900,8.30,1033.27,4837.57
2.4000,9.61,892.37,4790.61
2.4200,8.69,986.30,4743.64
