Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,10.53,814.09,2223.09
0.0100,13.04,657.53,6356.16
0.0200,24.90,344.42,6481.41
0.0300,22.82,375.73,6356.16
0.0400,27.39,313.11,6481.41
0.0500,34.23,250.49,6544.03
0.0600,18.26,469.67,2504.89
0.0700,12.45,688.85,2818.00
0.0800,13.69,626.22,6293.54
0.0900,15.21,563.60,6387.48
0.1000,13.69,626.22,6105.68
0.1100,10.95,782.78,5886.50
0.1200,12.45,688.85,5636.01
0.1800,11.41,751.47,6168.30
0.1900,11.91,720.16,6011.74
0.2000,11.91,720.16,6262.23
0.2100,12.45,688.85,6387.48
0.2200,11.91,720.16,6387.48
0.2300,11.41,751.47,6512.72
0.2400,11.41,751.47,6544.03
0.4300,15.21,563.60,6356.16
0.4400,14.41,594.91,6669.28
0.4500,14.41,594.91,4289.63
0.4900,17.12,500.98,6136.99
0.5100,11.41,751.47,5792.56
0.5200,11.41,751.47,6074.36
0.5300,10.14,845.40,6199.61
0.5400,9.44,908.02,6230.92
0.5500,9.44,908.02,6324.85
0.5600,10.14,845.40,3506.85
0.6100,24.90,344.42,3318.98
0.6200,9.44,908.02,3475.54
0.6300,8.56,1001.96,3538.16
0.6400,8.83,970.65,3412.92
0.6500,9.13,939.33,3350.29
0.6600,9.13,939.33,3412.92
0.6700,9.13,939.33,3381.60
0.6800,9.13,939.33,3005.87
0.6900,8.56,1001.96,2661.45
0.7000,7.61,1127.20,6606.65
0.7100,9.13,939.33,2379.65
0.7200,11.91,720.16,2598.83
0.7300,13.04,657.53,2692.76
0.7400,11.91,720.16,2661.45
0.7500,11.91,720.16,5886.50
0.7600,12.45,688.85,6105.68
0.7700,45.64,187.87,6387.48
0.8100,13.04,657.53,6136.99
0.8200,11.41,751.47,6982.39
0.8300,12.45,688.85,6888.45
0.8800,19.56,438.36,6951.08
0.9000,7.21,1189.82,4007.83
0.9100,9.44,908.02,6763.21
0.9200,9.78,876.71,6794.52
0.9300,11.41,751.47,4070.45
0.9400,34.23,250.49,4039.14
0.9600,11.91,720.16,4289.63
0.9700,10.95,782.78,4477.50
0.9800,9.44,908.02,6763.21
0.9900,10.14,845.40,6951.08
1.0000,10.95,782.78,5823.87
1.0100,10.95,782.78,5260.27
1.0200,19.56,438.36,4947.16
1.0300,16.11,532.29,6637.96
1.0400,19.56,438.36,6575.34
1.0800,45.64,187.87,11365.95
1.0900,39.12,219.18,11397.26
1.1000,30.43,281.80,14434.44
1.1100,30.43,281.80,5667.32
1.1200,30.43,281.80,5980.43
1.1300,45.64,187.87,5980.43
1.1600,39.12,219.18,6105.68
1.1700,24.90,344.42,6136.99
1.2300,18.26,469.67,14340.51
1.2400,18.26,469.67,14309.20
1.2500,18.26,469.67,6262.23
1.2700,18.26,469.67,14309.20
1.2900,19.56,438.36,6857.14
1.3000,22.82,375.73,4508.81
1.3100,45.64,187.87,6669.28
1.3500,30.43,281.80,4195.69
1.3600,22.82,375.73,6637.96
1.3700,22.82,375.73,4039.14
1.3800,22.82,375.73,3726.03
1.3900,21.07,407.05,3381.60
1.4000,21.07,407.05,3193.74
1.4100,21.07,407.05,14403.13
1.4200,22.82,375.73,6136.99
1.4300,22.82,375.73,3412.92
1.4400,21.07,407.05,3788.65
1.4500,21.07,407.05,3444.23
1.4600,21.07,407.05,6544.03
1.4700,21.07,407.05,5041.10
1.4800,13.69,626.22,4978.47
1.4900,12.45,688.85,4821.92
1.5000,11.91,720.16,4258.32
1.5100,10.95,782.78,4133.07
1.5200,10.53,814.09,4320.94
1.5300,10.95,782.78,4101.76
1.5500,11.41,751.47,12900.20
1.5600,11.41,751.47,11459.88
1.5700,11.91,720.16,11428.57
1.5800,11.91,720.16,14371.82
1.6100,11.91,720.16,12931.51
1.6200,13.04,657.53,9956.95
1.6300,15.21,563.60,6450.10
1.6400,19.56,438.36,6700.59
1.6600,10.14,845.40,6794.52
1.6700,10.95,782.78,6731.90
1.6800,11.91,720.16,6669.28
1.6900,16.11,532.29,3913.89
1.7100,8.56,1001.96,5729.94
1.7200,9.44,908.02,5542.07
1.7300,19.56,438.36,5542.07
1.7400,19.56,438.36,5228.96
1.7800,17.12,500.98,14434.44
1.7900,17.12,500.98,14403.13
1.8100,21.07,407.05,9831.70
1.8200,24.90,344.42,12774.95
1.8300,27.39,313.11,11209.39
1.8400,54.77,156.56,14465.75
1.8500,45.64,187.87,14465.75
1.8800,19.56,438.36,11428.57
1.8900,19.56,438.36,14434.44
1.9000,15.21,563.60,12931.51
1.9100,13.69,626.22,12806.26
1.9700,11.91,720.16,4227.01
1.9800,11.91,720.16,4540.12
1.9900,11.91,720.16,4602.74
2.0000,11.91,720.16,4790.61
2.0100,11.91,720.16,4947.16
2.0200,13.04,657.53,4884.54
2.0300,13.69,626.22,4947.16
2.0400,13.04,657.53,5072.41
2.0500,12.45,688.85,4821.92
2.0600,12.45,688.85,14121.33
2.0700,13.04,657.53,14246.58
2.0800,13.69,626.22,14371.82
2.0900,15.21,563.60,14309.20
2.1200,34.23,250.49,14340.51
2.1300,39.12,219.18,11491.19
2.1400,34.23,250.49,8673.19
2.1500,39.12,219.18,11491.19
2.1800,22.82,375.73,4320.94
2.1900,22.82,375.73,4195.69
2.2000,21.07,407.05,3788.65
