Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.1400,45.64,187.87,4743.64
1.1500,45.64,187.87,4133.07
1.3500,26.08,328.77,4696.67
1.3600,22.82,375.73,4227.01
1.3700,22.82,375.73,4367.91
1.3800,26.08,328.77,12587.08
1.3900,30.43,281.80,12681.02
1.4000,26.08,328.77,12493.15
1.4100,30.43,281.80,17236.79
1.4200,45.64,187.87,17236.79
1.4300,36.52,234.83,12446.18
1.4400,30.43,281.80,17330.72
1.4500,26.08,328.77,21651.66
1.4600,26.08,328.77,21510.76
1.4700,22.82,375.73,17189.82
1.4800,22.82,375.73,17236.79
1.8100,10.14,845.40,6622.31
1.8200,12.17,704.50,6481.41
1.8300,12.17,704.50,6622.31
1.8400,10.14,845.40,5917.81
1.8500,10.74,798.43,5964.77
1.8600,15.21,563.60,5823.87
2.2600,30.43,281.80,4414.87
2.2700,26.08,328.77,9017.61
2.2800,22.82,375.73,9017.61
2.2900,22.82,375.73,8782.78
2.3000,22.82,375.73,17236.79
2.3100,20.29,422.70,12681.02
2.3200,26.08,328.77,17142.86
2.3300,36.52,234.83,17095.89
2.3400,30.43,281.80,16908.02
2.3500,22.82,375.73,21557.73
2.3600,22.82,375.73,21651.66
2.3700,30.43,281.80,21557.73
2.3800,30.43,281.80,21604.70
2.3900,22.82,375.73,16767.12
2.4000,22.82,375.73,16908.02
2.4100,18.26,469.67,21698.63
2.4200,18.26,469.67,8454.01
2.4300,18.26,469.67,21698.63
2.4400,18.26,469.67,17283.76
2.4500,30.43,281.80,7373.78
2.4600,26.08,328.77,7279.84
2.4700,18.26,469.67,7420.74
2.4800,18.26,469.67,7232.88
2.4900,9.61,892.37,7091.98
2.5000,7.61,1127.20,7326.81
2.5700,45.64,187.87,8735.81
2.5800,36.52,234.83,8313.11
2.8000,30.43,281.80,6622.31
2.8100,45.64,187.87,9017.61
2.8200,16.60,516.63,7420.74
2.8300,8.30,1033.27,7702.54
2.8400,8.69,986.30,7749.51
2.8500,8.69,986.30,7890.41
2.8600,8.69,986.30,7984.34
2.8700,9.61,892.37,7796.48
2.8800,13.04,657.53,7608.61
2.8900,20.29,422.70,7702.54
2.9000,20.29,422.70,7655.58
2.9100,22.82,375.73,7702.54
2.9200,26.08,328.77,7702.54
2.9300,26.08,328.77,7796.48
2.9400,30.43,281.80,12587.08
3.0400,11.41,751.47,17847.36
3.0500,8.69,986.30,3663.41
3.0600,9.13,939.33,3757.34
3.0800,60.86,140.90,13056.75
3.0900,30.43,281.80,4602.74
3.1000,22.82,375.73,4696.67
3.1100,22.82,375.73,4790.61
3.1200,26.08,328.77,5448.14
3.1300,60.86,140.90,21698.63
3.1600,60.86,140.90,17236.79
4.3700,45.64,187.87,5823.87
4.4100,45.64,187.87,8688.85
4.8800,13.04,657.53,7514.68
