Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0500,12.17,704.50,21463.80
0.1200,13.04,657.53,5682.97
0.1300,36.52,234.83,6246.58
0.2500,7.30,1174.17,4508.81
0.3300,13.04,657.53,5213.31
0.3400,13.04,657.53,5260.27
0.3500,14.04,610.57,5166.34
0.5900,18.26,469.67,4133.07
0.7300,30.43,281.80,2207.44
0.7700,14.04,610.57,21651.66
0.7800,13.04,657.53,21651.66
0.8000,14.04,610.57,17142.86
0.8100,14.04,610.57,12821.92
0.8200,14.04,610.57,16908.02
0.8300,14.04,610.57,17283.76
0.8400,13.04,657.53,12962.82
0.8500,13.04,657.53,8454.01
0.8600,14.04,610.57,8594.91
0.8700,14.04,610.57,4931.51
0.9600,22.82,375.73,4696.67
0.9700,20.29,422.70,4884.54
0.9800,20.29,422.70,19256.36
1.0100,20.29,422.70,21651.66
1.0200,22.82,375.73,17048.92
1.0300,22.82,375.73,16908.02
1.0500,26.08,328.77,17142.86
1.1300,45.64,187.87,12446.18
1.3300,30.43,281.80,21651.66
1.3400,22.82,375.73,21651.66
1.3500,22.82,375.73,4367.91
1.4000,45.64,187.87,17236.79
1.4100,36.52,234.83,4884.54
1.5200,12.17,704.50,6434.44
1.5300,13.04,657.53,6293.54
1.5400,13.04,657.53,5401.17
1.5500,13.04,657.53,17189.82
1.5600,14.04,610.57,4555.77
1.5700,15.21,563.60,6058.71
1.5800,16.60,516.63,6246.58
1.5900,16.60,516.63,6293.54
1.6000,18.26,469.67,5917.81
1.6100,18.26,469.67,6340.51
1.6200,18.26,469.67,6387.48
1.6300,18.26,469.67,6246.58
1.6400,22.82,375.73,6387.48
1.7500,26.08,328.77,4837.57
1.7600,45.64,187.87,12727.98
1.8200,30.43,281.80,4227.01
1.8300,26.08,328.77,4414.87
1.8400,26.08,328.77,4461.84
1.8500,26.08,328.77,4086.11
1.8800,26.08,328.77,4790.61
1.8900,12.17,704.50,4978.47
1.9000,9.61,892.37,5025.44
1.9100,11.41,751.47,5166.34
1.9200,16.60,516.63,5260.27
1.9300,18.26,469.67,6058.71
2.1200,13.04,657.53,6246.58
2.1400,11.41,751.47,21416.83
2.1500,11.41,751.47,21322.90
2.1600,11.41,751.47,21557.73
2.1700,12.17,704.50,12727.98
2.1800,12.17,704.50,12634.05
2.1900,12.17,704.50,16814.09
2.2100,7.30,1174.17,19397.26
2.2600,15.21,563.60,21651.66
2.2700,16.60,516.63,4227.01
2.2800,18.26,469.67,4273.97
2.2900,20.29,422.70,4180.04
2.3000,20.29,422.70,21651.66
2.3100,22.82,375.73,21698.63
2.3200,26.08,328.77,16861.06
2.3300,26.08,328.77,17048.92
2.3400,36.52,234.83,16954.99
2.4500,10.74,798.43,6434.44
2.4600,10.74,798.43,6199.61
2.4700,11.41,751.47,6246.58
2.4800,10.74,798.43,12540.12
2.4900,10.14,845.40,21463.80
2.5100,11.41,751.47,17001.96
2.5200,13.04,657.53,21651.66
2.5700,18.26,469.67,21322.90
2.5900,22.82,375.73,6434.44
2.6000,18.26,469.67,4931.51
2.6600,10.74,798.43,5025.44
2.6700,30.43,281.80,5072.41
2.6800,26.08,328.77,4884.54
2.6900,26.08,328.77,21510.76
2.7000,22.82,375.73,21698.63
2.7100,20.29,422.70,5025.44
2.7200,20.29,422.70,5260.27
2.7300,20.29,422.70,17236.79
2.7800,30.43,281.80,2395.30
2.8200,8.30,1033.27,4649.71
2.9100,11.41,751.47,21510.76
2.9200,15.21,563.60,21463.80
2.9400,30.43,281.80,21604.70
3.0900,22.82,375.73,17142.86
3.1000,30.43,281.80,16861.06
3.1300,22.82,375.73,2911.94
3.2000,45.64,187.87,17095.89
3.2100,36.52,234.83,21604.70
3.2200,36.52,234.83,21651.66
3.2300,22.82,375.73,16954.99
3.2400,15.21,563.60,17189.82
3.2500,14.04,610.57,17283.76
3.2600,14.04,610.57,21651.66
3.2700,13.04,657.53,16814.09
3.2800,12.17,704.50,21698.63
3.3000,12.17,704.50,6622.31
3.3200,12.17,704.50,6528.38
3.3300,12.17,704.50,6857.14
3.3400,13.04,657.53,6763.21
3.3500,13.04,657.53,6528.38
3.3600,14.04,610.57,6575.34
3.3700,14.04,610.57,6716.24
3.3800,14.04,610.57,6810.18
3.3900,15.21,563.60,6810.18
3.4500,20.29,422.70,3334.64
3.4700,26.08,328.77,7138.94
3.4800,16.60,516.63,6857.14
3.4900,16.60,516.63,6575.34
3.5000,14.04,610.57,6528.38
3.5100,14.04,610.57,6575.34
3.5200,12.17,704.50,12727.98
3.5300,11.41,751.47,12821.92
3.5400,12.17,704.50,17236.79
3.5500,15.21,563.60,21228.96
3.5600,16.60,516.63,18974.56
3.5700,16.60,516.63,10473.58
3.5800,15.21,563.60,6058.71
3.5900,12.17,704.50,6199.61
3.6100,9.13,939.33,21275.93
3.6200,8.69,986.30,21416.83
3.8700,14.04,610.57,3381.60
4.0000,8.69,986.30,3287.67
4.0100,7.61,1127.20,5870.84
4.0600,7.94,1080.23,3663.41
4.1400,11.41,751.47,3522.50
4.2000,11.41,751.47,12446.18
4.2100,11.41,751.47,11647.75
4.2200,14.04,610.57,19068.49
4.3000,13.04,657.53,4180.04
4.3100,13.04,657.53,6199.61
4.6500,10.14,845.40,5964.77
