Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,13.69,626.22,2849.32
0.0900,68.47,125.24,3569.47
0.1000,45.64,187.87,3068.49
0.1100,39.12,219.18,3225.05
0.1300,34.23,250.49,3318.98
0.1400,45.64,187.87,3663.41
0.1600,39.12,219.18,14371.82
0.1700,34.23,250.49,11522.50
0.1800,34.23,250.49,11303.33
0.2000,68.47,125.24,3663.41
0.2800,27.39,313.11,2755.38
0.2900,18.26,469.67,2630.14
0.3000,21.07,407.05,2661.45
0.3100,27.39,313.11,2724.07
0.3200,27.39,313.11,2755.38
0.3300,30.43,281.80,2786.69
0.5000,27.39,313.11,11397.26
0.5900,30.43,281.80,14246.58
0.6000,34.23,250.49,11397.26
0.6100,68.47,125.24,2630.14
0.6500,91.29,93.93,2692.76
0.6600,30.43,281.80,2849.32
0.6700,22.82,375.73,3193.74
0.6800,22.82,375.73,3318.98
0.6900,22.82,375.73,3256.36
0.7500,17.12,500.98,6982.39
0.7600,15.21,563.60,12931.51
0.7700,15.21,563.60,12900.20
0.7800,16.11,532.29,7013.70
0.8400,11.41,751.47,12743.64
0.8500,10.53,814.09,9894.32
0.8600,10.95,782.78,6888.45
0.9100,19.56,438.36,8861.06
0.9200,21.07,407.05,3037.18
0.9300,21.07,407.05,14309.20
0.9400,21.07,407.05,5855.19
0.9500,21.07,407.05,2911.94
0.9600,13.69,626.22,3068.49
0.9700,13.69,626.22,6262.23
0.9800,13.04,657.53,6074.36
0.9900,11.91,720.16,6450.10
1.0000,10.53,814.09,6637.96
1.0100,10.53,814.09,6450.10
1.0200,9.78,876.71,6199.61
1.0300,9.78,876.71,6731.90
1.0400,11.91,720.16,6700.59
1.0600,45.64,187.87,6418.79
1.0700,27.39,313.11,2191.78
1.0800,30.43,281.80,2097.85
1.0900,30.43,281.80,2003.91
1.1800,39.12,219.18,3162.43
1.1900,30.43,281.80,2911.94
1.2000,30.43,281.80,2818.00
1.2100,39.12,219.18,2880.63
1.2200,30.43,281.80,2880.63
1.2300,30.43,281.80,2880.63
1.2400,54.77,156.56,2911.94
1.2900,39.12,219.18,2974.56
1.3500,45.64,187.87,11459.88
1.3600,45.64,187.87,11428.57
1.3700,54.77,156.56,5792.56
1.4000,45.64,187.87,2755.38
1.4400,7.61,1127.20,7608.61
1.4500,7.21,1189.82,7013.70
1.5700,21.07,407.05,12868.88
1.5800,27.39,313.11,9831.70
1.8000,45.64,187.87,3444.23
1.8200,15.21,563.60,12555.77
1.8300,14.41,594.91,12837.57
1.8400,14.41,594.91,3225.05
1.8500,14.41,594.91,3131.12
1.8600,15.21,563.60,3193.74
1.8800,17.12,500.98,3882.58
1.8900,16.11,532.29,3913.89
1.9000,16.11,532.29,3945.21
1.9100,16.11,532.29,3976.52
1.9200,17.12,500.98,3913.89
1.9300,17.12,500.98,3913.89
1.9400,16.11,532.29,3506.85
1.9600,17.12,500.98,3976.52
1.9700,18.26,469.67,3788.65
1.9900,17.12,500.98,11365.95
2.0000,17.12,500.98,5761.25
2.0100,19.56,438.36,2818.00
2.0200,21.07,407.05,2943.25
2.0300,24.90,344.42,3037.18
2.0400,27.39,313.11,3037.18
2.0500,30.43,281.80,3068.49
2.0700,30.43,281.80,3099.80
2.1000,12.45,688.85,3475.54
2.1100,10.95,782.78,3256.36
2.1200,10.53,814.09,3350.29
2.1300,11.91,720.16,7452.05
2.1400,13.69,626.22,6669.28
2.1700,11.91,720.16,2849.32
2.1800,8.56,1001.96,2630.14
2.1900,8.56,1001.96,5667.32
2.2000,8.56,1001.96,5354.21
2.2700,68.47,125.24,11522.50
2.2800,91.29,93.93,5416.83
2.3100,22.82,375.73,8923.68
2.3200,19.56,438.36,5886.50
2.3300,19.56,438.36,5886.50
2.3400,18.26,469.67,5698.63
2.3500,18.26,469.67,5604.70
2.3600,18.26,469.67,11428.57
2.3700,21.07,407.05,11397.26
2.3800,27.39,313.11,3788.65
2.3900,34.23,250.49,3882.58
2.4800,91.29,93.93,8454.01
2.4900,54.77,156.56,11397.26
2.5000,39.12,219.18,11459.88
2.5100,68.47,125.24,8454.01
2.5500,7.21,1189.82,10113.50
2.5600,7.61,1127.20,10082.19
2.6300,10.14,845.40,14371.82
2.6700,16.11,532.29,1596.87
2.6800,17.12,500.98,1690.80
2.6900,13.04,657.53,1784.74
2.7000,12.45,688.85,1847.36
2.7100,12.45,688.85,1909.98
2.7200,11.91,720.16,1941.29
2.7300,11.41,751.47,2035.23
2.7400,11.91,720.16,2097.85
2.7500,13.69,626.22,2160.47
2.7600,15.21,563.60,2223.09
2.7700,17.12,500.98,2223.09
2.7800,30.43,281.80,2223.09
2.9300,45.64,187.87,2724.07
2.9400,27.39,313.11,2661.45
2.9500,24.90,344.42,2630.14
2.9600,22.82,375.73,2504.89
2.9700,22.82,375.73,2442.27
2.9800,22.82,375.73,6356.16
2.9900,22.82,375.73,6606.65
3.0000,19.56,438.36,5949.12
3.0100,18.26,469.67,14371.82
3.0200,19.56,438.36,8829.75
3.0300,17.12,500.98,9017.61
3.0500,18.26,469.67,6919.77
3.0600,22.82,375.73,6857.14
3.2700,54.77,156.56,11491.19
3.2800,45.64,187.87,3945.21
3.2900,54.77,156.56,8547.95
3.4400,17.12,500.98,2129.16
3.4900,8.83,970.65,11209.39
3.5000,10.14,845.40,5761.25
3.5100,10.95,782.78,5823.87
3.5200,12.45,688.85,5917.81
3.7000,68.47,125.24,2943.25
3.7100,68.47,125.24,2880.63
3.7600,54.77,156.56,2567.51
3.7900,54.77,156.56,5792.56
3.8000,39.12,219.18,2066.54
3.8100,45.64,187.87,5823.87
4.2700,10.95,782.78,2598.83
4.2800,10.14,845.40,2567.51
4.2900,10.53,814.09,2442.27
4.3000,11.41,751.47,2598.83
4.3100,11.91,720.16,2536.20
4.3200,13.04,657.53,2285.71
4.3300,14.41,594.91,2410.96
4.3400,16.11,532.29,2504.89
4.3500,18.26,469.67,2442.27
4.3600,21.07,407.05,6512.72
4.3800,45.64,187.87,6074.36
4.3900,27.39,313.11,9362.04
4.4000,24.90,344.42,8328.77
4.4300,15.21,563.60,2348.34
4.4400,17.12,500.98,11303.33
