Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,9.61,892.37,4367.91
0.3000,12.17,704.50,5307.24
0.4100,13.04,657.53,5917.81
0.5300,18.26,469.67,17048.92
0.5500,30.43,281.80,21651.66
0.5600,36.52,234.83,21651.66
0.5700,22.82,375.73,21510.76
0.5900,26.08,328.77,21604.70
0.6000,26.08,328.77,16861.06
0.6100,26.08,328.77,21557.73
0.6200,60.86,140.90,21651.66
0.7700,30.43,281.80,3851.27
0.7800,26.08,328.77,8500.98
0.7900,22.82,375.73,8688.85
0.8000,26.08,328.77,8454.01
0.8100,30.43,281.80,17048.92
0.8200,30.43,281.80,17001.96
0.8300,26.08,328.77,17095.89
0.9400,45.64,187.87,5917.81
0.9500,60.86,140.90,5870.84
1.0100,10.74,798.43,19303.33
1.0300,9.13,939.33,6387.48
1.0400,9.61,892.37,6763.21
1.1800,20.29,422.70,4696.67
1.1900,22.82,375.73,10520.55
1.2000,30.43,281.80,10567.51
