Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.1300,22.82,375.73,5354.21
0.2600,9.13,939.33,5072.41
0.2700,10.74,798.43,5119.37
0.3400,13.04,657.53,5964.77
0.5300,15.21,563.60,5401.17
0.7100,91.29,93.93,4790.61
0.7200,22.82,375.73,11084.15
0.7300,45.64,187.87,19115.46
0.7900,45.64,187.87,21651.66
0.8000,30.43,281.80,21557.73
0.8100,36.52,234.83,21651.66
0.8200,45.64,187.87,17283.76
1.0900,26.08,328.77,3898.24
1.1000,18.26,469.67,21369.86
1.1100,22.82,375.73,17095.89
1.1200,20.29,422.70,17142.86
1.1300,15.21,563.60,16908.02
1.1400,14.04,610.57,15170.25
1.1500,15.21,563.60,21182.00
1.1600,15.21,563.60,21698.63
1.1700,15.21,563.60,17142.86
1.1800,15.21,563.60,17236.79
1.1900,16.60,516.63,17189.82
1.2000,18.26,469.67,17142.86
1.2100,26.08,328.77,17048.92
1.2300,45.64,187.87,21604.70
1.2500,45.64,187.87,12868.88
1.2600,36.52,234.83,12727.98
1.2700,36.52,234.83,21651.66
1.2800,36.52,234.83,21510.76
1.3500,91.29,93.93,8594.91
1.4000,36.52,234.83,17095.89
1.4100,36.52,234.83,12727.98
1.4200,36.52,234.83,17283.76
1.4300,36.52,234.83,21416.83
1.4500,22.82,375.73,8454.01
1.4900,16.60,516.63,19068.49
1.6300,22.82,375.73,4649.71
1.6400,30.43,281.80,17236.79
1.7100,91.29,93.93,21369.86
1.7200,30.43,281.80,21651.66
1.7300,36.52,234.83,17142.86
1.7400,26.08,328.77,21698.63
1.7500,20.29,422.70,21510.76
1.7700,22.82,375.73,19021.53
1.8100,45.64,187.87,21604.70
1.8200,30.43,281.80,21698.63
1.8300,26.08,328.77,21557.73
1.8400,26.08,328.77,21416.83
1.8600,22.82,375.73,6199.61
1.8700,15.21,563.60,6246.58
1.8800,14.04,610.57,10708.41
1.8900,13.04,657.53,14841.49
1.9900,36.52,234.83,21604.70
2.0000,30.43,281.80,21604.70
2.0100,36.52,234.83,17095.89
2.0200,36.52,234.83,17189.82
2.0300,36.52,234.83,17095.89
2.0400,36.52,234.83,21651.66
2.0500,45.64,187.87,12727.98
2.0600,91.29,93.93,17236.79
2.0800,22.82,375.73,21698.63
2.0900,20.29,422.70,21651.66
2.1000,18.26,469.67,17142.86
2.1100,20.29,422.70,21698.63
2.1200,20.29,422.70,21651.66
2.1300,26.08,328.77,17048.92
2.1700,36.52,234.83,17095.89
2.1900,18.26,469.67,21651.66
2.2300,18.26,469.67,12446.18
2.2400,15.21,563.60,17095.89
2.2500,15.21,563.60,1549.90
2.3700,30.43,281.80,21510.76
2.3800,22.82,375.73,16954.99
2.6500,26.08,328.77,5072.41
2.6600,20.29,422.70,5072.41
2.6700,20.29,422.70,5260.27
2.6800,20.29,422.70,5260.27
2.6900,20.29,422.70,5166.34
2.7000,22.82,375.73,5119.37
2.7100,22.82,375.73,5166.34
2.7200,26.08,328.77,4931.51
2.7500,60.86,140.90,13291.59
2.8000,22.82,375.73,5682.97
2.8100,22.82,375.73,21651.66
2.8200,26.08,328.77,17142.86
2.8300,60.86,140.90,17142.86
2.9000,20.29,422.70,8125.24
2.9200,16.60,516.63,21651.66
2.9300,18.26,469.67,21604.70
3.0100,15.21,563.60,19397.26
3.0200,14.04,610.57,6293.54
3.0300,15.21,563.60,21369.86
3.0400,15.21,563.60,21604.70
3.0500,15.21,563.60,19162.43
3.0800,26.08,328.77,21557.73
3.0900,36.52,234.83,16908.02
3.4500,9.61,892.37,5260.27
3.5300,91.29,93.93,6011.74
3.5400,18.26,469.67,5776.91
3.6100,8.30,1033.27,4508.81
