Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.9600,16.60,516.63,4367.91
0.9700,14.04,610.57,4555.77
0.9800,14.04,610.57,5025.44
1.1100,36.52,234.83,5166.34
1.1200,22.82,375.73,5401.17
1.1300,22.82,375.73,5354.21
1.4000,30.43,281.80,3475.54
1.4100,45.64,187.87,17048.92
1.4200,36.52,234.83,21651.66
1.4300,22.82,375.73,21698.63
1.4400,22.82,375.73,17236.79
1.4500,22.82,375.73,17283.76
1.4600,26.08,328.77,17189.82
1.4700,26.08,328.77,21557.73
1.4800,30.43,281.80,16861.06
1.4900,26.08,328.77,21510.76
1.7300,45.64,187.87,12634.05
1.7400,22.82,375.73,16814.09
1.7600,20.29,422.70,14700.59
1.7700,20.29,422.70,21651.66
1.7800,18.26,469.67,21651.66
1.7900,26.08,328.77,21604.70
1.8000,60.86,140.90,4273.97
1.8200,91.29,93.93,4649.71
1.8300,26.08,328.77,4039.14
1.8400,22.82,375.73,4180.04
1.8500,15.21,563.60,4320.94
1.8600,14.04,610.57,4555.77
1.8700,14.04,610.57,4320.94
1.8800,14.04,610.57,4273.97
1.8900,14.04,610.57,4414.87
1.9000,15.21,563.60,4837.57
1.9100,15.21,563.60,4508.81
1.9200,20.29,422.70,4273.97
1.9300,26.08,328.77,4133.07
1.9400,30.43,281.80,4602.74
1.9500,18.26,469.67,4367.91
1.9600,15.21,563.60,4790.61
1.9700,14.04,610.57,4320.94
1.9800,12.17,704.50,21698.63
1.9900,12.17,704.50,21698.63
2.0000,12.17,704.50,17095.89
2.0100,13.04,657.53,3851.27
2.0200,15.21,563.60,3757.34
2.0300,26.08,328.77,3710.37
2.0400,30.43,281.80,3851.27
2.0500,30.43,281.80,4133.07
2.0600,26.08,328.77,4180.04
2.0700,20.29,422.70,4273.97
2.0800,20.29,422.70,4320.94
2.0900,22.82,375.73,4133.07
2.1000,26.08,328.77,4039.14
2.1100,16.60,516.63,4227.01
2.1200,18.26,469.67,4273.97
2.1300,20.29,422.70,4086.11
2.1400,60.86,140.90,4180.04
2.4300,22.82,375.73,2864.97
2.5100,60.86,140.90,15029.35
2.5200,20.29,422.70,14747.55
2.5300,18.26,469.67,14841.49
2.5500,9.61,892.37,15076.32
2.8400,18.26,469.67,3428.57
2.9700,91.29,93.93,5495.11
2.9800,45.64,187.87,5448.14
3.0500,36.52,234.83,3898.24
3.0600,18.26,469.67,3851.27
3.0800,22.82,375.73,3945.21
3.1300,36.52,234.83,4508.81
3.5200,45.64,187.87,4508.81
3.5300,45.64,187.87,4696.67
3.5500,60.86,140.90,4743.64
3.6000,13.04,657.53,3851.27
3.6100,11.41,751.47,3898.24
