Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0100,19.56,438.36,2410.96
0.0300,16.11,532.29,4383.56
0.1300,11.91,720.16,3600.78
0.1900,10.95,782.78,7232.88
0.2000,10.14,845.40,7232.88
0.2100,9.44,908.02,14309.20
0.2200,9.44,908.02,6731.90
0.2300,9.13,939.33,6387.48
0.2400,7.40,1158.51,6794.52
0.3300,9.13,939.33,6763.21
0.3500,8.05,1064.58,6669.28
0.3600,9.78,876.71,6857.14
0.3700,14.41,594.91,10551.86
0.3900,15.21,563.60,5385.52
0.4000,14.41,594.91,5823.87
0.4100,9.78,876.71,6951.08
0.4200,8.83,970.65,6700.59
0.4300,9.13,939.33,4947.16
0.4400,10.53,814.09,5009.78
0.4500,10.95,782.78,4853.23
0.4600,68.47,125.24,6888.45
0.5100,7.21,1189.82,6857.14
0.5400,7.21,1189.82,7107.63
0.5600,9.44,908.02,7138.94
0.6400,10.95,782.78,6731.90
0.6500,10.95,782.78,7076.32
0.6600,9.78,876.71,7138.94
0.6700,9.13,939.33,7045.01
0.6800,13.04,657.53,3882.58
0.7200,13.04,657.53,14403.13
0.7300,13.04,657.53,10238.75
0.7600,11.91,720.16,7076.32
0.7700,12.45,688.85,4540.12
0.7800,21.07,407.05,4665.36
0.7900,22.82,375.73,4696.67
0.9100,30.43,281.80,4790.61
0.9300,27.39,313.11,4853.23
0.9400,9.13,939.33,4540.12
0.9500,10.14,845.40,4508.81
0.9600,10.53,814.09,4634.05
0.9700,9.78,876.71,4727.98
0.9800,12.45,688.85,4414.87
0.9900,21.07,407.05,4227.01
1.0000,13.04,657.53,6888.45
1.0100,9.44,908.02,6919.77
1.0200,19.56,438.36,6763.21
1.0300,27.39,313.11,4727.98
1.0400,16.11,532.29,4947.16
1.0500,8.83,970.65,4884.54
1.0600,8.56,1001.96,4790.61
1.0700,7.82,1095.89,4477.50
1.1000,13.04,657.53,4759.30
1.1100,8.56,1001.96,4853.23
1.1200,8.83,970.65,4884.54
1.1300,9.13,939.33,4884.54
1.1400,8.05,1064.58,4696.67
1.1700,8.83,970.65,4696.67
1.2100,8.83,970.65,2598.83
1.2200,8.83,970.65,2442.27
1.2700,12.45,688.85,4540.12
1.2800,13.04,657.53,4634.05
1.3400,16.11,532.29,7076.32
1.3700,34.23,250.49,5228.96
1.4100,54.77,156.56,10958.90
1.4900,45.64,187.87,5573.39
1.5500,24.90,344.42,5228.96
1.5600,19.56,438.36,6168.30
1.5700,17.12,500.98,11397.26
1.5800,16.11,532.29,5792.56
1.5900,15.21,563.60,6011.74
1.6000,13.69,626.22,5792.56
1.6100,13.04,657.53,5823.87
1.6200,13.69,626.22,5980.43
1.6300,13.69,626.22,6043.05
1.6400,13.69,626.22,6043.05
1.6500,14.41,594.91,5855.19
1.6600,15.21,563.60,5354.21
1.6700,16.11,532.29,2285.71
1.6800,18.26,469.67,2379.65
1.6900,22.82,375.73,5009.78
1.7000,24.90,344.42,3475.54
1.7100,22.82,375.73,3506.85
1.7200,22.82,375.73,4007.83
1.7300,30.43,281.80,4195.69
1.7900,27.39,313.11,4320.94
1.8000,30.43,281.80,4195.69
1.8100,27.39,313.11,4101.76
1.8200,27.39,313.11,3945.21
1.8300,34.23,250.49,4915.85
1.8700,68.47,125.24,5604.70
1.8800,27.39,313.11,5636.01
1.8900,30.43,281.80,5698.63
1.9000,34.23,250.49,5698.63
1.9200,91.29,93.93,4195.69
1.9300,22.82,375.73,3444.23
1.9400,18.26,469.67,2974.56
1.9500,18.26,469.67,6387.48
1.9600,17.12,500.98,6324.85
1.9700,17.12,500.98,5354.21
1.9800,16.11,532.29,11365.95
1.9900,16.11,532.29,11428.57
2.0000,14.41,594.91,4790.61
2.0100,14.41,594.91,4759.30
2.0200,14.41,594.91,4727.98
2.0300,16.11,532.29,4947.16
