Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.5300,7.61,1127.20,8219.18
0.5400,8.30,1033.27,8125.24
0.5500,8.30,1033.27,7749.51
0.9600,45.64,187.87,4086.11
0.9700,30.43,281.80,4273.97
1.0600,60.86,140.90,13479.45
1.2900,20.29,422.70,21275.93
1.3500,16.60,516.63,10614.48
1.4100,26.08,328.77,11365.95
1.4200,20.29,422.70,11976.52
1.4300,18.26,469.67,18974.56
1.4400,20.29,422.70,12634.05
1.4500,30.43,281.80,12587.08
1.4600,26.08,328.77,21604.70
1.4800,30.43,281.80,12634.05
1.6200,36.52,234.83,12164.38
1.6400,13.04,657.53,19397.26
1.6600,11.41,751.47,19068.49
1.6700,9.13,939.33,19397.26
1.7700,18.26,469.67,14512.72
1.8000,13.04,657.53,13902.15
1.8100,10.74,798.43,13996.09
1.8200,10.14,845.40,13855.19
1.8300,11.41,751.47,10285.71
1.8400,9.13,939.33,10943.25
1.8500,8.69,986.30,11600.78
1.8600,8.69,986.30,12540.12
1.8700,10.74,798.43,11506.85
1.8800,11.41,751.47,11178.08
1.8900,10.74,798.43,11178.08
1.9000,11.41,751.47,19115.46
1.9200,12.17,704.50,19397.26
1.9300,18.26,469.67,19397.26
2.2200,36.52,234.83,2958.90
2.5700,45.64,187.87,13808.22
2.7000,22.82,375.73,6199.61
2.7200,91.29,93.93,16015.66
3.0700,12.17,704.50,11694.72
3.0900,22.82,375.73,4227.01
3.1000,26.08,328.77,4273.97
3.1100,26.08,328.77,4227.01
3.1200,26.08,328.77,4320.94
3.1300,45.64,187.87,4367.91
3.2000,30.43,281.80,8407.05
3.2100,30.43,281.80,4133.07
3.2900,22.82,375.73,5025.44
3.3200,14.04,610.57,14935.42
3.3300,12.17,704.50,19256.36
3.3700,15.21,563.60,19491.19
3.4000,8.69,986.30,13009.78
3.4800,45.64,187.87,12540.12
3.4900,22.82,375.73,13197.65
3.5000,22.82,375.73,12962.82
3.5400,22.82,375.73,4602.74
3.5500,45.64,187.87,12962.82
3.5600,30.43,281.80,6199.61
3.9100,9.13,939.33,5729.94
