Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4200,18.26,469.67,14559.69
0.5500,26.08,328.77,7514.68
0.6100,30.43,281.80,4790.61
0.6200,36.52,234.83,4743.64
0.6500,20.29,422.70,3898.24
0.6600,18.26,469.67,4227.01
0.6700,16.60,516.63,4367.91
0.6800,16.60,516.63,4320.94
0.6900,26.08,328.77,11084.15
0.8900,7.61,1127.20,11506.85
0.9100,7.30,1174.17,11506.85
0.9200,7.94,1080.23,11412.92
0.9300,7.94,1080.23,11412.92
1.0300,14.04,610.57,13479.45
1.0400,13.04,657.53,13291.59
1.0500,12.17,704.50,11882.58
1.0600,10.74,798.43,12164.38
1.0700,10.74,798.43,13996.09
1.0800,11.41,751.47,10849.32
1.0900,13.04,657.53,11178.08
1.1000,14.04,610.57,10332.68
1.1100,16.60,516.63,10990.22
1.1200,26.08,328.77,10990.22
1.1600,45.64,187.87,3428.57
1.1700,18.26,469.67,4039.14
1.2000,26.08,328.77,4414.87
1.2100,20.29,422.70,4227.01
1.2200,30.43,281.80,11037.18
1.2300,91.29,93.93,11412.92
1.2400,36.52,234.83,3945.21
1.3600,30.43,281.80,9205.48
1.3900,26.08,328.77,21651.66
1.4000,20.29,422.70,17095.89
1.4100,20.29,422.70,17424.66
1.4200,20.29,422.70,12446.18
1.4300,20.29,422.70,12493.15
1.4400,20.29,422.70,9252.45
1.4500,20.29,422.70,9393.35
1.4600,20.29,422.70,9534.25
1.4700,22.82,375.73,10144.81
1.4800,22.82,375.73,10426.61
1.4900,22.82,375.73,10426.61
1.5000,22.82,375.73,10379.65
1.5100,26.08,328.77,17283.76
1.5200,91.29,93.93,17142.86
1.5400,26.08,328.77,9393.35
1.5500,22.82,375.73,21604.70
1.5600,26.08,328.77,21651.66
