Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
1.1400,9.44,908.02,2880.63
1.1500,13.04,657.53,1878.67
1.1700,17.12,500.98,5667.32
1.1900,15.21,563.60,11303.33
1.2000,14.41,594.91,14434.44
1.2100,13.69,626.22,14183.95
1.2200,13.04,657.53,11146.77
1.2300,13.04,657.53,14246.58
1.2400,13.04,657.53,14340.51
1.2500,13.04,657.53,14246.58
1.2600,13.04,657.53,14027.40
1.2800,14.41,594.91,6324.85
1.2900,14.41,594.91,6043.05
1.3000,19.56,438.36,5949.12
1.3300,22.82,375.73,1690.80
1.3400,12.45,688.85,1377.69
1.3500,11.41,751.47,14309.20
1.3600,10.95,782.78,11209.39
1.3700,10.53,814.09,14434.44
1.3800,10.95,782.78,14183.95
1.4000,10.14,845.40,14309.20
1.4100,9.44,908.02,11240.70
1.4200,10.14,845.40,11303.33
1.4400,10.53,814.09,14340.51
1.4500,9.78,876.71,11240.70
1.4600,9.78,876.71,8046.97
1.4700,11.41,751.47,7890.41
1.4800,9.78,876.71,14371.82
1.4900,10.95,782.78,14371.82
1.5000,11.41,751.47,11303.33
1.5100,11.91,720.16,11459.88
1.5200,12.45,688.85,8328.77
1.5300,13.04,657.53,11428.57
1.5400,14.41,594.91,14121.33
1.5700,68.47,125.24,11178.08
1.5800,34.23,250.49,11303.33
1.5900,30.43,281.80,11365.95
1.6000,30.43,281.80,11303.33
1.6100,30.43,281.80,11491.19
1.6200,27.39,313.11,8547.95
1.6300,24.90,344.42,3068.49
1.7600,27.39,313.11,5197.65
1.7700,30.43,281.80,11272.02
1.7800,30.43,281.80,14434.44
1.8100,24.90,344.42,14434.44
1.8200,22.82,375.73,14246.58
1.8300,19.56,438.36,14434.44
1.9100,13.69,626.22,14371.82
1.9200,13.04,657.53,14403.13
1.9300,13.04,657.53,14403.13
1.9400,12.45,688.85,11365.95
1.9500,13.04,657.53,5385.52
1.9600,13.69,626.22,8328.77
1.9700,13.04,657.53,8360.08
1.9800,12.45,688.85,11428.57
1.9900,12.45,688.85,11428.57
2.0000,13.04,657.53,14403.13
2.0100,13.69,626.22,14371.82
2.0200,13.69,626.22,11365.95
2.0300,13.69,626.22,11397.26
2.0400,13.04,657.53,5636.01
2.0500,13.04,657.53,8485.32
2.0600,13.69,626.22,11459.88
2.0700,15.21,563.60,11303.33
2.0800,17.12,500.98,11428.57
2.0900,18.26,469.67,8422.70
2.1000,18.26,469.67,5667.32
2.1100,18.26,469.67,8360.08
2.1200,18.26,469.67,11334.64
2.1300,18.26,469.67,11334.64
2.1400,22.82,375.73,14434.44
2.1800,54.77,156.56,3538.16
2.2100,22.82,375.73,2943.25
2.2200,14.41,594.91,3005.87
2.4600,10.95,782.78,4853.23
2.4700,11.41,751.47,8641.88
2.4800,11.41,751.47,8673.19
2.4900,11.91,720.16,11178.08
2.5000,11.41,751.47,13964.77
2.5100,10.53,814.09,12868.88
2.5200,10.95,782.78,12743.64
2.5300,11.41,751.47,14340.51
2.5400,11.91,720.16,14371.82
2.6900,34.23,250.49,11272.02
2.7000,39.12,219.18,5542.07
2.7100,39.12,219.18,5698.63
2.7200,30.43,281.80,5636.01
2.7300,39.12,219.18,5573.39
2.7900,34.23,250.49,5698.63
2.8000,34.23,250.49,5667.32
2.8100,30.43,281.80,5479.45
2.8200,39.12,219.18,11303.33
2.8300,24.90,344.42,5573.39
2.8400,19.56,438.36,5510.76
2.8500,18.26,469.67,5729.94
2.8600,18.26,469.67,5667.32
2.8700,18.26,469.67,5667.32
2.8800,19.56,438.36,5729.94
2.8900,19.56,438.36,5604.70
2.9000,18.26,469.67,8516.63
2.9100,18.26,469.67,8454.01
2.9200,19.56,438.36,8610.57
2.9300,21.07,407.05,2786.69
3.0600,13.69,626.22,5667.32
3.0700,17.12,500.98,5228.96
3.1200,15.21,563.60,12900.20
3.1500,17.12,500.98,14403.13
3.1600,17.12,500.98,14371.82
3.1800,18.26,469.67,14403.13
3.1900,19.56,438.36,14309.20
3.2000,18.26,469.67,14465.75
3.2100,18.26,469.67,11491.19
3.2200,18.26,469.67,11522.50
3.2300,19.56,438.36,11491.19
3.2400,19.56,438.36,14246.58
3.2500,19.56,438.36,11397.26
3.2600,19.56,438.36,11491.19
3.2700,21.07,407.05,11428.57
3.2800,24.90,344.42,14215.26
3.2900,22.82,375.73,14340.51
3.3300,14.41,594.91,11303.33
3.3400,14.41,594.91,11397.26
3.3500,13.69,626.22,11365.95
3.3600,13.69,626.22,14309.20
3.3700,13.69,626.22,14340.51
3.3800,13.04,657.53,14403.13
3.3900,13.04,657.53,14403.13
3.5200,30.43,281.80,3381.60
3.5300,17.12,500.98,4790.61
3.5400,17.12,500.98,4727.98
3.5500,17.12,500.98,4853.23
3.5600,18.26,469.67,5072.41
3.6000,9.78,876.71,3225.05
3.6100,14.41,594.91,14121.33
3.6200,10.95,782.78,11146.77
3.6300,11.41,751.47,12681.02
3.6500,13.04,657.53,12806.26
3.7500,22.82,375.73,3444.23
3.7600,30.43,281.80,4195.69
3.8300,8.83,970.65,1847.36
3.8600,16.11,532.29,6324.85
3.8700,16.11,532.29,11459.88
3.8800,17.12,500.98,5761.25
3.8900,17.12,500.98,14309.20
3.9100,17.12,500.98,14058.71
3.9500,24.90,344.42,14309.20
3.9600,39.12,219.18,14465.75
3.9700,45.64,187.87,14340.51
3.9800,30.43,281.80,11240.70
3.9900,27.39,313.11,11240.70
4.0100,24.90,344.42,14340.51
4.0200,27.39,313.11,11334.64
4.0300,39.12,219.18,14434.44
4.0400,30.43,281.80,14465.75
4.0600,10.14,845.40,14371.82
4.0700,11.41,751.47,11334.64
4.0800,13.69,626.22,14371.82
4.1000,13.69,626.22,14121.33
4.1100,14.41,594.91,8328.77
4.1200,14.41,594.91,14434.44
4.1400,16.11,532.29,14465.75
4.1500,18.26,469.67,11428.57
4.1600,18.26,469.67,11397.26
4.1800,18.26,469.67,11397.26
4.1900,19.56,438.36,11334.64
4.2000,21.07,407.05,11522.50
4.2100,21.07,407.05,8454.01
4.2200,21.07,407.05,8547.95
4.2300,39.12,219.18,11491.19
4.2500,68.47,125.24,3475.54
4.2600,17.12,500.98,5761.25
4.2700,18.26,469.67,5698.63
4.2800,18.26,469.67,5698.63
4.2900,18.26,469.67,5667.32
4.3000,27.39,313.11,5729.94
4.3100,30.43,281.80,5886.50
4.3200,19.56,438.36,8422.70
4.3300,18.26,469.67,8547.95
4.3400,18.26,469.67,8579.26
4.3500,18.26,469.67,8516.63
4.3600,19.56,438.36,11522.50
4.3700,21.07,407.05,11491.19
4.3800,22.82,375.73,11522.50
4.3900,27.39,313.11,11428.57
4.4000,68.47,125.24,14434.44
4.4400,39.12,219.18,2974.56
4.5000,9.78,876.71,3068.49
4.5100,24.90,344.42,6230.92
4.5200,19.56,438.36,14371.82
4.5300,15.21,563.60,14465.75
4.5400,15.21,563.60,14403.13
4.5500,14.41,594.91,8485.32
4.5600,14.41,594.91,5385.52
4.5700,12.45,688.85,8454.01
4.5800,11.91,720.16,14403.13
4.5900,11.91,720.16,11397.26
4.6000,12.45,688.85,5479.45
4.6100,12.45,688.85,5416.83
4.6200,11.41,751.47,14309.20
4.6300,11.91,720.16,11178.08
4.6400,13.04,657.53,5636.01
4.6500,13.04,657.53,5510.76
4.6600,13.04,657.53,11459.88
4.6700,13.69,626.22,11397.26
4.6800,14.41,594.91,11428.57
4.6900,15.21,563.60,11428.57
4.7000,16.11,532.29,14434.44
4.7200,14.41,594.91,14246.58
4.7300,13.69,626.22,14403.13
4.7400,13.69,626.22,11459.88
4.7500,13.69,626.22,11459.88
4.7600,14.41,594.91,5479.45
4.7700,15.21,563.60,12743.64
4.7800,15.21,563.60,9706.46
4.7900,16.11,532.29,5448.14
4.8000,16.11,532.29,11146.77
4.8100,16.11,532.29,14340.51
4.8200,17.12,500.98,11272.02
4.8300,17.12,500.98,14434.44
4.8400,17.12,500.98,14340.51
4.8500,17.12,500.98,14246.58
4.8700,30.43,281.80,14403.13
4.8800,30.43,281.80,11459.88
4.8900,30.43,281.80,11365.95
4.9000,30.43,281.80,11209.39
4.9100,30.43,281.80,11459.88
4.9200,30.43,281.80,11491.19
4.9300,30.43,281.80,11459.88
4.9600,45.64,187.87,14215.26
4.9700,45.64,187.87,3193.74
5.0100,13.69,626.22,3757.34
5.0200,15.21,563.60,6105.68
5.0300,15.21,563.60,6105.68
5.0400,15.21,563.60,6043.05
5.0500,16.11,532.29,2849.32
5.1000,13.69,626.22,3256.36
