Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.30,1174.17,3851.27
0.0300,8.30,1033.27,6293.54
0.0600,18.26,469.67,6340.51
0.0800,18.26,469.67,6011.74
0.0900,7.94,1080.23,6011.74
0.1000,9.13,939.33,6246.58
0.1200,9.61,892.37,6622.31
0.3100,10.14,845.40,5682.97
0.3200,7.94,1080.23,5260.27
0.3300,10.14,845.40,5354.21
0.3400,14.04,610.57,6763.21
0.4600,14.04,610.57,6481.41
0.4700,7.94,1080.23,6528.38
0.4800,11.41,751.47,6152.64
0.7600,45.64,187.87,21651.66
0.8100,91.29,93.93,12727.98
0.8400,22.82,375.73,21510.76
0.8500,20.29,422.70,21604.70
0.8700,18.26,469.67,19115.46
1.1000,11.41,751.47,5213.31
1.1200,8.69,986.30,19397.26
1.1300,8.69,986.30,5448.14
1.1400,11.41,751.47,5542.07
1.1500,15.21,563.60,5776.91
1.1600,15.21,563.60,6011.74
1.1700,15.21,563.60,6152.64
1.1800,20.29,422.70,6575.34
1.7500,18.26,469.67,6105.68
1.7600,13.04,657.53,6199.61
1.7700,91.29,93.93,6434.44
1.8200,20.29,422.70,5307.24
1.8300,45.64,187.87,6951.08
1.8400,13.04,657.53,6293.54
1.8500,22.82,375.73,5917.81
1.8800,10.74,798.43,6857.14
1.8900,7.30,1174.17,6481.41
2.0000,9.61,892.37,6199.61
2.0100,7.94,1080.23,6387.48
2.0600,7.30,1174.17,6105.68
2.0700,7.61,1127.20,5354.21
2.0800,7.61,1127.20,5729.94
2.1300,9.61,892.37,6246.58
2.1500,7.30,1174.17,6340.51
2.1600,7.94,1080.23,6340.51
2.1700,26.08,328.77,6152.64
2.1800,16.60,516.63,6199.61
2.1900,9.61,892.37,6246.58
2.2400,8.69,986.30,5636.01
