Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,16.60,516.63,2818.00
0.0200,20.29,422.70,9205.48
0.0300,16.60,516.63,9017.61
0.2900,20.29,422.70,8970.65
1.1900,45.64,187.87,5025.44
1.2700,45.64,187.87,4602.74
1.2900,22.82,375.73,17330.72
1.3000,22.82,375.73,17283.76
1.3100,20.29,422.70,17189.82
1.3300,18.26,469.67,21369.86
1.3600,16.60,516.63,19115.46
1.3700,18.26,469.67,19397.26
1.3800,20.29,422.70,21275.93
1.3900,20.29,422.70,4884.54
1.5200,36.52,234.83,5964.77
1.5300,36.52,234.83,5729.94
1.5900,16.60,516.63,12446.18
1.6000,20.29,422.70,8360.08
1.6100,20.29,422.70,8594.91
1.6200,18.26,469.67,8594.91
1.6600,14.04,610.57,8594.91
1.6700,14.04,610.57,8313.11
1.6800,15.21,563.60,8031.31
1.6900,16.60,516.63,12587.08
1.7000,16.60,516.63,12634.05
1.7100,18.26,469.67,21604.70
1.7200,16.60,516.63,21275.93
2.0000,11.41,751.47,7937.38
2.0100,36.52,234.83,8031.31
2.0600,18.26,469.67,19256.36
2.0900,16.60,516.63,8031.31
2.1000,15.21,563.60,8172.21
2.1100,15.21,563.60,17048.92
2.1500,12.17,704.50,21510.76
2.1600,12.17,704.50,16814.09
2.1700,12.17,704.50,21557.73
2.1800,18.26,469.67,8078.28
2.5200,60.86,140.90,6011.74
2.5300,45.64,187.87,9628.18
2.5400,60.86,140.90,9111.55
