Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0200,20.29,422.70,4837.57
0.2400,18.26,469.67,5213.31
0.2500,15.21,563.60,5166.34
0.2600,16.60,516.63,5166.34
0.2700,12.17,704.50,5072.41
0.2800,15.21,563.60,5025.44
0.3700,7.30,1174.17,5213.31
0.3800,10.74,798.43,5119.37
0.4300,7.61,1127.20,5213.31
0.4400,7.94,1080.23,5307.24
0.5000,10.74,798.43,5166.34
0.8600,30.43,281.80,5448.14
0.8700,22.82,375.73,17048.92
0.8800,22.82,375.73,12634.05
0.8900,20.29,422.70,8500.98
0.9000,15.21,563.60,8500.98
0.9100,15.21,563.60,8500.98
0.9200,14.04,610.57,8266.14
0.9300,14.04,610.57,8407.05
0.9400,15.21,563.60,8219.18
0.9500,22.82,375.73,7937.38
1.2100,22.82,375.73,8407.05
1.2200,26.08,328.77,8641.88
1.2300,36.52,234.83,8594.91
1.2400,30.43,281.80,8360.08
1.2500,16.60,516.63,8500.98
1.2600,15.21,563.60,2724.07
1.2700,15.21,563.60,2911.94
1.2800,16.60,516.63,8407.05
1.2900,18.26,469.67,8313.11
1.3000,16.60,516.63,8688.85
1.3100,18.26,469.67,8547.95
1.3200,30.43,281.80,8500.98
1.3300,60.86,140.90,8594.91
1.3400,36.52,234.83,8641.88
1.3500,22.82,375.73,8688.85
1.3600,26.08,328.77,3052.84
1.5100,36.52,234.83,16814.09
1.5600,26.08,328.77,21275.93
1.5700,18.26,469.67,21182.00
1.5900,16.60,516.63,19068.49
1.6100,18.26,469.67,21510.76
1.6200,18.26,469.67,21510.76
1.6400,20.29,422.70,6105.68
1.6500,20.29,422.70,10426.61
1.6600,20.29,422.70,6011.74
1.6700,20.29,422.70,6387.48
1.6800,18.26,469.67,6152.64
1.6900,20.29,422.70,10708.41
1.7000,22.82,375.73,21463.80
1.7400,22.82,375.73,21698.63
1.7600,20.29,422.70,21416.83
1.7700,18.26,469.67,21182.00
1.8000,20.29,422.70,21416.83
1.8100,20.29,422.70,21557.73
1.8200,20.29,422.70,21463.80
1.8700,22.82,375.73,21135.03
1.9200,26.08,328.77,5072.41
2.0100,18.26,469.67,5166.34
2.0200,18.26,469.67,5119.37
2.0300,18.26,469.67,5166.34
2.0400,18.26,469.67,5260.27
2.0500,20.29,422.70,5213.31
2.0800,18.26,469.67,12399.22
2.0900,18.26,469.67,12540.12
2.1000,16.60,516.63,21651.66
2.1400,11.41,751.47,12540.12
2.1600,20.29,422.70,19444.23
2.1700,18.26,469.67,19397.26
2.1800,18.26,469.67,19303.33
2.1900,16.60,516.63,19350.29
2.2200,15.21,563.60,21369.86
2.2800,45.64,187.87,19021.53
2.5100,36.52,234.83,2536.20
2.5200,36.52,234.83,2489.24
