Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,10.95,782.78,2536.20
0.1100,14.41,594.91,10489.24
0.1200,11.41,751.47,10489.24
0.1300,10.95,782.78,2504.89
0.1400,11.91,720.16,2410.96
0.2000,39.12,219.18,2160.47
0.2100,34.23,250.49,2035.23
0.2200,34.23,250.49,5949.12
0.2300,45.64,187.87,5917.81
0.3000,30.43,281.80,2160.47
0.3100,21.07,407.05,2317.03
0.3200,21.07,407.05,2285.71
0.3300,21.07,407.05,2223.09
0.3400,27.39,313.11,2066.54
0.5600,91.29,93.93,2066.54
0.6800,91.29,93.93,2191.78
0.6900,34.23,250.49,2191.78
0.7100,39.12,219.18,1972.60
0.7200,30.43,281.80,2129.16
0.7700,19.56,438.36,2317.03
0.7800,11.91,720.16,2317.03
0.7900,13.04,657.53,9675.15
0.8000,17.12,500.98,10082.19
0.9700,17.12,500.98,2504.89
0.9800,17.12,500.98,2692.76
0.9900,16.11,532.29,2661.45
1.0000,16.11,532.29,5698.63
1.0100,17.12,500.98,8516.63
1.0200,17.12,500.98,8516.63
1.0300,18.26,469.67,5604.70
1.0400,21.07,407.05,5729.94
1.0500,21.07,407.05,5823.87
1.0600,19.56,438.36,2223.09
1.0700,19.56,438.36,2191.78
1.0800,19.56,438.36,2160.47
1.0900,19.56,438.36,2191.78
1.1000,19.56,438.36,2160.47
1.1100,19.56,438.36,2160.47
1.1200,21.07,407.05,2129.16
1.1300,22.82,375.73,5792.56
1.1400,21.07,407.05,9362.04
1.1500,21.07,407.05,10708.41
1.1600,19.56,438.36,10864.97
1.1700,15.21,563.60,10990.22
1.1800,13.04,657.53,14403.13
1.1900,10.95,782.78,14371.82
1.2900,9.44,908.02,9737.77
1.3000,9.44,908.02,12962.82
1.3100,13.04,657.53,9393.35
1.3400,11.91,720.16,3538.16
1.3500,24.90,344.42,3506.85
1.3900,16.11,532.29,10270.06
1.4000,14.41,594.91,10019.57
1.4500,16.11,532.29,12774.95
1.4600,18.26,469.67,12868.88
1.4900,34.23,250.49,14403.13
1.5000,39.12,219.18,11397.26
1.5100,34.23,250.49,11491.19
1.5200,34.23,250.49,8641.88
1.5300,45.64,187.87,14434.44
1.5500,15.21,563.60,12649.71
1.5600,11.41,751.47,12743.64
1.5800,9.78,876.71,14371.82
1.6000,9.13,939.33,9863.01
1.6100,9.44,908.02,9800.39
1.6400,9.44,908.02,14183.95
1.7000,9.78,876.71,12712.33
1.7300,10.14,845.40,12555.77
1.7400,10.14,845.40,9925.64
1.7500,10.95,782.78,6919.77
1.7600,11.41,751.47,12743.64
1.7700,10.95,782.78,12900.20
1.7800,10.53,814.09,9455.97
1.7900,10.53,814.09,12962.82
1.8800,39.12,219.18,8735.81
1.9100,91.29,93.93,8767.12
1.9300,16.11,532.29,10082.19
1.9400,13.69,626.22,9330.72
1.9500,13.04,657.53,5573.39
1.9600,13.04,657.53,5823.87
1.9700,13.04,657.53,5855.19
1.9800,13.04,657.53,5823.87
1.9900,13.69,626.22,5729.94
2.0000,14.41,594.91,11459.88
2.0100,14.41,594.91,11397.26
2.0200,16.11,532.29,11459.88
2.0300,19.56,438.36,11491.19
2.0600,54.77,156.56,8892.37
2.0700,68.47,125.24,9487.28
2.1600,68.47,125.24,10426.61
2.1700,17.12,500.98,9925.64
2.1800,17.12,500.98,9988.26
2.2500,91.29,93.93,8954.99
2.2600,68.47,125.24,9205.48
2.3000,17.12,500.98,2035.23
2.3100,18.26,469.67,1878.67
2.3200,17.12,500.98,14403.13
2.3300,17.12,500.98,8861.06
2.3400,16.11,532.29,2003.91
2.3500,16.11,532.29,2223.09
2.3600,16.11,532.29,2129.16
2.3700,16.11,532.29,2160.47
2.3800,15.21,563.60,2129.16
2.3900,14.41,594.91,5604.70
2.4000,14.41,594.91,1753.42
2.4100,14.41,594.91,1690.80
2.4200,13.69,626.22,1596.87
2.4300,13.69,626.22,1534.25
2.4400,13.69,626.22,1534.25
2.4500,13.69,626.22,1502.94
2.4600,13.69,626.22,1502.94
2.5100,14.41,594.91,5510.76
2.5200,15.21,563.60,11428.57
2.5300,17.12,500.98,11334.64
2.5400,18.26,469.67,9299.41
2.5500,16.11,532.29,9017.61
2.5600,24.90,344.42,5729.94
2.5700,24.90,344.42,5698.63
2.5800,14.41,594.91,9424.66
2.5900,11.41,751.47,9549.90
2.6000,13.04,657.53,9612.52
