Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,8.83,970.65,3131.12
0.0200,7.82,1095.89,3318.98
0.0700,9.13,939.33,5009.78
0.1400,7.82,1095.89,5228.96
0.1600,8.30,1033.27,7733.86
0.1700,9.44,908.02,3694.72
0.1800,8.56,1001.96,3757.34
0.2500,7.82,1095.89,6199.61
0.2600,14.41,594.91,3726.03
0.2700,9.78,876.71,3757.34
0.2800,11.41,751.47,3506.85
0.2900,18.26,469.67,8109.59
0.3000,13.69,626.22,9956.95
0.3700,10.95,782.78,5667.32
0.3800,9.78,876.71,3068.49
0.3900,22.82,375.73,2974.56
0.4500,10.14,845.40,3945.21
0.4900,19.56,438.36,3632.09
0.5700,9.44,908.02,3381.60
0.5800,9.44,908.02,3444.23
0.5900,9.44,908.02,3350.29
0.6000,9.78,876.71,3318.98
0.6100,21.07,407.05,7921.72
0.6500,27.39,313.11,3538.16
0.6700,10.53,814.09,2943.25
0.6800,9.44,908.02,3068.49
0.6900,10.53,814.09,2943.25
0.7000,10.14,845.40,2786.69
0.7400,13.69,626.22,4101.76
0.7500,13.69,626.22,3945.21
0.7600,14.41,594.91,4039.14
0.7700,13.69,626.22,4070.45
0.7800,13.04,657.53,4039.14
0.7900,15.21,563.60,4195.69
0.8700,10.95,782.78,3475.54
0.8800,9.13,939.33,3193.74
0.8900,9.13,939.33,3162.43
0.9000,9.44,908.02,8454.01
0.9100,9.13,939.33,8547.95
0.9200,9.13,939.33,3256.36
0.9300,9.13,939.33,3350.29
0.9400,9.44,908.02,3913.89
1.1200,8.56,1001.96,3632.09
1.1800,8.30,1033.27,3694.72
1.1900,13.04,657.53,6637.96
1.2200,11.41,751.47,14246.58
1.2300,10.53,814.09,14434.44
1.2400,10.14,845.40,14403.13
1.2500,10.14,845.40,14403.13
1.2700,8.83,970.65,6043.05
1.2900,9.13,939.33,5792.56
1.3000,9.13,939.33,5823.87
1.3100,8.83,970.65,5855.19
1.3200,9.13,939.33,6043.05
1.3300,9.44,908.02,6168.30
1.3400,10.14,845.40,5917.81
1.3500,11.41,751.47,6324.85
1.3600,13.04,657.53,2066.54
1.3700,12.45,688.85,6011.74
1.3800,12.45,688.85,5949.12
1.3900,12.45,688.85,5886.50
1.4000,14.41,594.91,14121.33
1.4100,16.11,532.29,10896.28
1.4200,19.56,438.36,11178.08
1.5700,27.39,313.11,3600.78
1.5800,27.39,313.11,11303.33
1.5900,30.43,281.80,14434.44
1.6000,39.12,219.18,14403.13
1.6100,45.64,187.87,14434.44
1.6200,39.12,219.18,9487.28
1.6300,45.64,187.87,3538.16
1.7100,45.64,187.87,3068.49
1.7200,27.39,313.11,2786.69
1.7300,16.11,532.29,9894.32
1.7400,15.21,563.60,12649.71
1.7500,13.69,626.22,12743.64
1.7600,14.41,594.91,11021.53
1.7700,15.21,563.60,2661.45
1.7800,16.11,532.29,2598.83
1.7900,54.77,156.56,3444.23
1.8600,91.29,93.93,2692.76
1.9200,68.47,125.24,4508.81
1.9300,45.64,187.87,4602.74
1.9400,91.29,93.93,4352.25
1.9500,54.77,156.56,5573.39
1.9900,68.47,125.24,11522.50
2.1400,30.43,281.80,2818.00
2.1600,54.77,156.56,2724.07
2.1700,39.12,219.18,2755.38
2.1800,27.39,313.11,2786.69
2.1900,24.90,344.42,2911.94
2.2000,27.39,313.11,3131.12
2.2100,39.12,219.18,3287.67
2.2200,45.64,187.87,3193.74
2.2500,68.47,125.24,3318.98
2.2600,34.23,250.49,3256.36
2.2700,30.43,281.80,3225.05
2.2800,30.43,281.80,3287.67
2.2900,30.43,281.80,3287.67
2.3000,30.43,281.80,3256.36
2.3100,27.39,313.11,3225.05
2.3200,27.39,313.11,3225.05
2.3300,27.39,313.11,3381.60
2.3400,27.39,313.11,3350.29
2.3500,27.39,313.11,3099.80
2.3600,27.39,313.11,3005.87
2.3700,27.39,313.11,2818.00
2.3800,27.39,313.11,8547.95
2.3900,27.39,313.11,11491.19
2.4000,30.43,281.80,3318.98
2.4100,39.12,219.18,3381.60
2.4200,68.47,125.24,3318.98
2.7800,39.12,219.18,2974.56
2.7900,39.12,219.18,2911.94
2.8000,34.23,250.49,2724.07
2.8100,34.23,250.49,8641.88
2.8200,30.43,281.80,5604.70
2.8300,27.39,313.11,2661.45
2.8400,24.90,344.42,2818.00
2.8500,27.39,313.11,2724.07
2.8600,27.39,313.11,2818.00
2.8700,27.39,313.11,2880.63
2.8800,27.39,313.11,2911.94
2.8900,39.12,219.18,3538.16
3.0400,21.07,407.05,3412.92
3.0500,16.11,532.29,3068.49
3.0600,14.41,594.91,3162.43
3.0700,13.04,657.53,3162.43
3.0800,10.95,782.78,3162.43
3.0900,8.83,970.65,3193.74
3.1000,10.14,845.40,6450.10
3.1100,10.95,782.78,6418.79
3.1200,11.41,751.47,6293.54
3.1300,11.41,751.47,6262.23
3.1400,12.45,688.85,6230.92
3.1500,13.69,626.22,6262.23
3.1600,14.41,594.91,6450.10
3.1700,16.11,532.29,6575.34
3.1800,18.26,469.67,6512.72
3.1900,18.26,469.67,6356.16
3.2000,18.26,469.67,6230.92
3.2200,19.56,438.36,14183.95
3.2300,21.07,407.05,14434.44
3.2700,45.64,187.87,3506.85
3.3500,54.77,156.56,3099.80
3.4000,8.05,1064.58,2880.63
3.4100,9.78,876.71,2911.94
3.4200,13.04,657.53,5855.19
3.4300,14.41,594.91,5761.25
3.4400,15.21,563.60,6324.85
3.4500,17.12,500.98,6450.10
3.4600,34.23,250.49,9925.64
3.4700,54.77,156.56,3412.92
3.6500,91.29,93.93,3632.09
3.6600,15.21,563.60,3569.47
3.7000,16.11,532.29,1659.49
3.8500,17.12,500.98,4258.32
3.8600,15.21,563.60,1221.14
3.8700,11.91,720.16,14403.13
3.8800,11.91,720.16,11334.64
3.8900,11.41,751.47,11365.95
3.9000,10.95,782.78,5448.14
3.9100,10.95,782.78,5636.01
3.9200,11.41,751.47,5698.63
3.9300,10.95,782.78,5823.87
3.9400,10.53,814.09,5855.19
3.9500,10.53,814.09,5949.12
3.9600,10.53,814.09,5980.43
3.9700,10.95,782.78,6074.36
3.9800,11.41,751.47,6011.74
3.9900,11.91,720.16,5980.43
4.0000,12.45,688.85,5949.12
4.0100,14.41,594.91,2285.71
4.0200,15.21,563.60,2379.65
4.0300,15.21,563.60,2442.27
4.0400,16.11,532.29,2442.27
4.0500,21.07,407.05,2598.83
4.0600,27.39,313.11,6011.74
4.0700,27.39,313.11,5855.19
4.0800,27.39,313.11,5761.25
4.0900,24.90,344.42,11522.50
4.1000,22.82,375.73,11522.50
4.1100,30.43,281.80,3068.49
4.1200,45.64,187.87,3131.12
4.1800,9.44,908.02,3475.54
4.1900,7.21,1189.82,10082.19
4.2500,30.43,281.80,4320.94
4.2900,7.40,1158.51,5072.41
4.3800,11.91,720.16,3037.18
4.3900,11.91,720.16,2943.25
4.4100,10.95,782.78,7076.32
4.4200,8.56,1001.96,3851.27
4.4300,8.05,1064.58,3506.85
4.5100,13.04,657.53,4039.14
4.5600,7.61,1127.20,3632.09
4.5800,7.61,1127.20,3381.60
4.5900,8.30,1033.27,3193.74
4.6000,9.44,908.02,3162.43
4.6100,16.11,532.29,3005.87
4.6200,11.91,720.16,3068.49
4.6300,18.26,469.67,2880.63
4.6400,45.64,187.87,2911.94
4.6800,11.41,751.47,3099.80
4.6900,7.61,1127.20,8046.97
4.7100,7.21,1189.82,4039.14
4.7200,7.82,1095.89,3663.41
4.7700,8.56,1001.96,5228.96
4.7800,13.04,657.53,7921.72
4.8200,45.64,187.87,9894.32
4.9000,7.82,1095.89,7984.34
4.9100,8.30,1033.27,7953.03
4.9200,9.78,876.71,8203.52
5.0900,15.21,563.60,3318.98
5.1200,8.83,970.65,2755.38
5.1300,7.82,1095.89,3193.74
5.1400,7.61,1127.20,3600.78
5.1900,9.78,876.71,7953.03
5.2000,7.21,1189.82,3444.23
5.2200,9.44,908.02,3381.60
5.2800,30.43,281.80,3788.65
5.2900,9.13,939.33,4446.18
5.4200,11.91,720.16,3600.78
5.4300,14.41,594.91,3538.16
5.4400,39.12,219.18,3475.54
5.4500,9.78,876.71,3037.18
5.4600,10.14,845.40,2974.56
5.4700,13.04,657.53,6105.68
5.6600,11.41,751.47,3945.21
5.7200,13.69,626.22,3037.18
5.7300,9.78,876.71,3256.36
5.7400,10.53,814.09,3600.78
5.7500,14.41,594.91,3819.96
5.7700,14.41,594.91,2911.94
5.7800,34.23,250.49,5510.76
5.7900,9.44,908.02,5542.07
5.8600,7.21,1189.82,3225.05
5.8700,15.21,563.60,5291.59
5.9100,24.90,344.42,8078.28
5.9300,8.05,1064.58,4101.76
5.9800,7.61,1127.20,7984.34
5.9900,13.04,657.53,8234.83
