Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.1400,8.05,1064.58,4383.56
0.1500,7.82,1095.89,4258.32
0.1600,8.30,1033.27,4289.63
0.1700,10.14,845.40,4258.32
0.2300,30.43,281.80,5228.96
0.2400,10.53,814.09,5260.27
0.2700,54.77,156.56,3569.47
0.2800,18.26,469.67,3506.85
0.6100,27.39,313.11,5886.50
0.7300,7.61,1127.20,7639.92
0.7400,8.05,1064.58,3350.29
0.7500,8.30,1033.27,3412.92
0.7600,8.56,1001.96,3412.92
0.7700,9.13,939.33,8547.95
0.7800,10.53,814.09,7076.32
0.7900,10.14,845.40,7201.57
0.8000,10.14,845.40,3569.47
0.8100,10.14,845.40,3726.03
0.8200,10.95,782.78,3663.41
0.8300,11.91,720.16,3694.72
0.8400,13.04,657.53,3506.85
0.8500,10.53,814.09,7326.81
0.8600,9.44,908.02,3726.03
0.8700,9.44,908.02,3757.34
0.8800,19.56,438.36,3726.03
0.8900,34.23,250.49,3726.03
0.9000,30.43,281.80,3851.27
0.9100,68.47,125.24,3819.96
0.9200,27.39,313.11,3005.87
0.9300,27.39,313.11,2692.76
0.9400,30.43,281.80,9831.70
1.0300,21.07,407.05,2317.03
1.1000,22.82,375.73,3569.47
1.2000,30.43,281.80,12994.13
1.2100,21.07,407.05,3350.29
1.2200,22.82,375.73,3569.47
1.2300,45.64,187.87,3726.03
1.2400,24.90,344.42,3851.27
1.2500,30.43,281.80,3851.27
1.2600,45.64,187.87,3726.03
1.3000,24.90,344.42,8046.97
1.3100,24.90,344.42,8391.39
1.3200,30.43,281.80,3538.16
1.3300,24.90,344.42,8266.14
1.3400,21.07,407.05,8266.14
1.4400,12.45,688.85,12806.26
1.4600,13.04,657.53,14371.82
1.4700,14.41,594.91,14434.44
1.4800,15.21,563.60,11397.26
1.4900,15.21,563.60,14277.89
1.5000,14.41,594.91,12743.64
1.5200,13.69,626.22,3318.98
1.5300,13.69,626.22,3663.41
1.5400,27.39,313.11,3694.72
1.6500,18.26,469.67,3381.60
1.6600,18.26,469.67,3005.87
1.6700,19.56,438.36,5855.19
1.6800,19.56,438.36,2786.69
1.6900,22.82,375.73,2974.56
1.7000,24.90,344.42,3005.87
1.7100,21.07,407.05,3068.49
1.7200,24.90,344.42,3037.18
1.7300,27.39,313.11,3162.43
1.8000,18.26,469.67,5792.56
1.8100,17.12,500.98,8673.19
1.8200,15.21,563.60,14215.26
1.8700,14.41,594.91,14434.44
1.8800,15.21,563.60,11365.95
1.8900,16.11,532.29,14371.82
1.9000,16.11,532.29,14340.51
1.9100,16.11,532.29,8547.95
1.9500,8.05,1064.58,14246.58
1.9700,68.47,125.24,8422.70
2.0000,30.43,281.80,2661.45
2.0100,22.82,375.73,2849.32
2.0200,22.82,375.73,2630.14
2.0300,24.90,344.42,2473.58
2.0400,27.39,313.11,2536.20
2.0500,22.82,375.73,2473.58
2.0600,22.82,375.73,2285.71
2.0700,22.82,375.73,2160.47
2.0800,54.77,156.56,5448.14
2.0900,27.39,313.11,8610.57
2.1000,24.90,344.42,8610.57
2.1100,24.90,344.42,8829.75
2.2000,34.23,250.49,2598.83
2.2500,22.82,375.73,2818.00
2.2600,19.56,438.36,2661.45
2.2700,19.56,438.36,5667.32
2.2800,21.07,407.05,8641.88
2.2900,21.07,407.05,5510.76
2.3000,21.07,407.05,5636.01
2.3100,22.82,375.73,5698.63
2.3200,24.90,344.42,1878.67
2.3300,24.90,344.42,5636.01
2.3400,22.82,375.73,5573.39
2.3500,22.82,375.73,8641.88
2.3600,22.82,375.73,8954.99
2.3700,24.90,344.42,8986.30
2.3900,27.39,313.11,2692.76
2.4200,22.82,375.73,3287.67
2.4300,21.07,407.05,2818.00
2.4400,22.82,375.73,2724.07
2.4500,22.82,375.73,2567.51
2.4600,39.12,219.18,2410.96
2.5000,22.82,375.73,2786.69
2.5100,22.82,375.73,2755.38
2.5200,30.43,281.80,2598.83
2.5600,17.12,500.98,2504.89
2.5800,13.69,626.22,9612.52
2.5900,13.04,657.53,14434.44
2.6100,10.53,814.09,3819.96
2.6200,10.53,814.09,3882.58
2.6300,10.14,845.40,3882.58
2.6400,9.13,939.33,3788.65
2.6500,8.30,1033.27,8360.08
2.6600,7.82,1095.89,8328.77
2.6700,8.83,970.65,8266.14
2.6800,7.82,1095.89,8422.70
2.7100,14.41,594.91,1409.00
2.7200,7.21,1189.82,8422.70
2.7300,8.30,1033.27,8015.66
2.7400,7.21,1189.82,14309.20
2.7900,7.21,1189.82,8579.26
2.8000,19.56,438.36,8610.57
2.8100,18.26,469.67,2285.71
2.8200,18.26,469.67,2567.51
2.8300,21.07,407.05,2661.45
2.8400,22.82,375.73,2692.76
2.8500,22.82,375.73,2661.45
2.8600,24.90,344.42,2661.45
2.9100,39.12,219.18,2724.07
2.9200,27.39,313.11,2536.20
2.9300,34.23,250.49,8892.37
2.9600,18.26,469.67,3475.54
2.9700,15.21,563.60,9111.55
3.1100,34.23,250.49,4446.18
3.1200,19.56,438.36,4446.18
3.3700,45.64,187.87,3444.23
3.3800,34.23,250.49,3318.98
3.3900,24.90,344.42,3287.67
3.4000,30.43,281.80,3256.36
3.4200,45.64,187.87,5667.32
3.4300,16.11,532.29,5667.32
3.4400,19.56,438.36,9330.72
3.4800,39.12,219.18,5636.01
3.5400,22.82,375.73,9424.66
3.5500,34.23,250.49,9706.46
3.6300,14.41,594.91,5197.65
3.6400,16.11,532.29,8297.46
3.7600,24.90,344.42,5166.34
3.7700,68.47,125.24,8641.88
3.7800,24.90,344.42,8861.06
3.8700,9.13,939.33,3037.18
3.8800,8.83,970.65,3131.12
3.8900,7.82,1095.89,4790.61
3.9000,8.05,1064.58,4853.23
3.9100,8.30,1033.27,4602.74
4.0100,7.61,1127.20,3506.85
4.0200,7.40,1158.51,3538.16
4.0300,7.21,1189.82,3819.96
4.0600,7.40,1158.51,4540.12
4.0700,8.05,1064.58,4634.05
4.0800,11.41,751.47,5260.27
4.0900,34.23,250.49,5322.90
4.1400,19.56,438.36,5072.41
4.1800,91.29,93.93,3162.43
4.1900,91.29,93.93,2911.94
4.2000,19.56,438.36,5166.34
4.2100,10.95,782.78,3569.47
4.2200,11.91,720.16,3663.41
4.2700,18.26,469.67,8704.50
4.2800,17.12,500.98,4915.85
4.2900,19.56,438.36,4853.23
4.3000,16.11,532.29,4978.47
4.3100,15.21,563.60,3193.74
