Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.82,1095.89,3068.49
0.2900,91.29,93.93,6293.54
0.3000,12.45,688.85,6230.92
0.3100,14.41,594.91,5949.12
0.3200,21.07,407.05,5667.32
0.4200,7.21,1189.82,5510.76
0.4700,17.12,500.98,10395.30
0.4800,91.29,93.93,4477.50
0.5700,16.11,532.29,3663.41
0.5800,11.41,751.47,3538.16
0.5900,10.95,782.78,3444.23
0.6000,11.41,751.47,3381.60
0.6100,15.21,563.60,8829.75
0.7900,10.14,845.40,3381.60
0.8300,10.53,814.09,2567.51
0.8900,13.69,626.22,3788.65
0.9000,9.78,876.71,4164.38
0.9100,9.44,908.02,5009.78
0.9200,10.53,814.09,5228.96
0.9300,10.53,814.09,4978.47
0.9400,10.95,782.78,4727.98
0.9500,13.69,626.22,4727.98
1.0600,15.21,563.60,7389.43
1.0700,14.41,594.91,7984.34
1.0800,13.69,626.22,8046.97
1.0900,12.45,688.85,8516.63
1.1000,11.41,751.47,2755.38
1.1100,10.95,782.78,8954.99
1.1200,10.95,782.78,8954.99
1.1300,10.53,814.09,8673.19
1.1400,10.53,814.09,8297.46
1.1500,10.53,814.09,8078.28
1.1600,10.14,845.40,11052.84
1.1700,10.14,845.40,14371.82
1.1900,11.91,720.16,9393.35
1.2000,13.69,626.22,10457.93
1.2400,34.23,250.49,3538.16
1.2500,34.23,250.49,3882.58
1.2700,18.26,469.67,8485.32
1.2800,15.21,563.60,9080.23
1.2900,16.11,532.29,9455.97
1.3000,16.11,532.29,9455.97
1.3100,13.69,626.22,9111.55
1.3300,13.04,657.53,12555.77
1.3700,16.11,532.29,8360.08
1.3800,17.12,500.98,7953.03
1.3900,17.12,500.98,7984.34
1.4000,17.12,500.98,3976.52
1.4100,18.26,469.67,8234.83
1.4200,15.21,563.60,12900.20
1.4400,14.41,594.91,8579.26
1.4500,14.41,594.91,8735.81
1.4600,15.21,563.60,8767.12
1.4700,16.11,532.29,3005.87
1.4800,17.12,500.98,3193.74
1.4900,17.12,500.98,3225.05
1.5000,19.56,438.36,3757.34
1.5100,34.23,250.49,9080.23
1.5200,45.64,187.87,14277.89
1.5500,22.82,375.73,4070.45
1.5600,21.07,407.05,3538.16
1.5700,21.07,407.05,3569.47
1.5800,19.56,438.36,3444.23
1.5900,18.26,469.67,3412.92
1.6000,18.26,469.67,3381.60
1.6100,21.07,407.05,3412.92
1.6200,24.90,344.42,3569.47
1.7400,45.64,187.87,4540.12
1.7500,39.12,219.18,4133.07
1.7600,34.23,250.49,9017.61
1.7700,30.43,281.80,3569.47
1.7800,30.43,281.80,4289.63
1.7900,30.43,281.80,4101.76
1.8000,30.43,281.80,4133.07
1.8100,39.12,219.18,10113.50
1.9300,27.39,313.11,6387.48
1.9900,11.41,751.47,10457.93
2.0500,68.47,125.24,10708.41
2.0800,24.90,344.42,14121.33
2.0900,21.07,407.05,2818.00
2.1000,21.07,407.05,3037.18
2.1100,17.12,500.98,3068.49
2.1200,17.12,500.98,3068.49
2.1300,18.26,469.67,3068.49
2.1400,18.26,469.67,3225.05
2.1500,18.26,469.67,3225.05
2.1600,21.07,407.05,3193.74
2.1700,19.56,438.36,2974.56
2.1800,18.26,469.67,2911.94
2.1900,19.56,438.36,2974.56
2.2000,19.56,438.36,3005.87
2.2100,19.56,438.36,3037.18
2.2200,19.56,438.36,3099.80
2.2300,21.07,407.05,3099.80
2.2400,45.64,187.87,3287.67
2.2500,39.12,219.18,3350.29
2.2600,30.43,281.80,3037.18
2.2700,27.39,313.11,3162.43
2.3300,39.12,219.18,4571.43
2.3400,34.23,250.49,4164.38
2.3500,34.23,250.49,3350.29
2.3600,39.12,219.18,3538.16
2.4300,54.77,156.56,4696.67
2.4400,30.43,281.80,4759.30
2.4900,14.41,594.91,4540.12
2.5000,8.83,970.65,4508.81
2.6100,30.43,281.80,2974.56
2.6200,17.12,500.98,7420.74
2.6300,16.11,532.29,7358.12
2.6400,14.41,594.91,7796.48
2.6500,13.04,657.53,7765.17
2.6600,11.41,751.47,7577.30
2.6700,10.95,782.78,7420.74
2.6800,10.14,845.40,7045.01
2.6900,10.14,845.40,6982.39
2.7000,11.91,720.16,7013.70
2.7300,17.12,500.98,3945.21
2.7600,7.82,1095.89,3444.23
2.8600,30.43,281.80,2911.94
2.8700,24.90,344.42,7577.30
2.8800,19.56,438.36,11084.15
2.8900,17.12,500.98,10990.22
2.9000,17.12,500.98,10771.04
2.9100,16.11,532.29,8892.37
2.9200,16.11,532.29,8861.06
2.9300,16.11,532.29,14465.75
2.9400,14.41,594.91,8203.52
2.9500,14.41,594.91,14497.06
2.9600,13.69,626.22,3193.74
2.9700,12.45,688.85,3381.60
2.9800,11.91,720.16,2880.63
2.9900,11.91,720.16,2911.94
3.0000,11.91,720.16,3005.87
3.0100,13.69,626.22,3162.43
3.0200,15.21,563.60,3193.74
3.0300,17.12,500.98,3225.05
3.0400,21.07,407.05,3287.67
3.0500,34.23,250.49,7013.70
3.0800,91.29,93.93,14434.44
3.0900,45.64,187.87,7389.43
3.1000,27.39,313.11,7608.61
3.1100,22.82,375.73,7608.61
3.1200,16.11,532.29,7358.12
3.1300,17.12,500.98,7326.81
3.1900,8.83,970.65,3788.65
3.2000,7.21,1189.82,4007.83
3.2700,13.04,657.53,4133.07
3.2900,10.14,845.40,12837.57
3.3000,9.44,908.02,7076.32
3.3100,8.83,970.65,3913.89
3.3200,8.83,970.65,7295.50
3.3300,8.83,970.65,7045.01
3.3400,8.30,1033.27,7076.32
3.3500,8.30,1033.27,7138.94
3.3700,8.83,970.65,12618.40
3.3800,9.78,876.71,12931.51
3.3900,10.95,782.78,7045.01
3.4000,12.45,688.85,12931.51
3.4100,13.04,657.53,9455.97
3.4200,11.91,720.16,6857.14
3.4300,10.53,814.09,3694.72
3.4400,11.91,720.16,12900.20
3.4500,14.41,594.91,12868.88
3.4700,11.91,720.16,7264.19
3.4800,11.41,751.47,7138.94
3.4900,10.53,814.09,7138.94
3.5000,18.26,469.67,9956.95
3.5100,19.56,438.36,10144.81
3.5300,19.56,438.36,9142.86
3.5400,19.56,438.36,3287.67
3.5500,21.07,407.05,3193.74
3.5600,22.82,375.73,3131.12
3.5700,27.39,313.11,3193.74
3.5800,39.12,219.18,3225.05
3.6100,54.77,156.56,3005.87
3.6200,34.23,250.49,10927.59
3.6300,39.12,219.18,11052.84
3.6800,45.64,187.87,3287.67
3.6900,39.12,219.18,3131.12
3.7000,34.23,250.49,3131.12
3.7100,45.64,187.87,3475.54
3.7200,54.77,156.56,3506.85
3.7300,68.47,125.24,3287.67
3.7400,45.64,187.87,3225.05
3.7500,27.39,313.11,3162.43
3.7600,27.39,313.11,3068.49
3.7700,39.12,219.18,2943.25
3.7900,45.64,187.87,2818.00
3.8000,30.43,281.80,2724.07
3.8100,27.39,313.11,2661.45
3.8200,22.82,375.73,2598.83
3.8300,21.07,407.05,2567.51
3.8400,19.56,438.36,2504.89
3.8500,21.07,407.05,2379.65
3.8600,19.56,438.36,2317.03
3.8700,19.56,438.36,2254.40
3.8800,21.07,407.05,2066.54
3.8900,19.56,438.36,2160.47
3.9000,19.56,438.36,2129.16
3.9100,19.56,438.36,2191.78
3.9200,19.56,438.36,5698.63
3.9300,19.56,438.36,8641.88
3.9400,21.07,407.05,8391.39
3.9500,22.82,375.73,2504.89
3.9600,24.90,344.42,2943.25
3.9700,54.77,156.56,3005.87
4.6300,91.29,93.93,6105.68
4.7300,22.82,375.73,4978.47
4.7400,12.45,688.85,4947.16
4.7500,13.69,626.22,4759.30
4.7600,22.82,375.73,4414.87
4.8100,21.07,407.05,5510.76
4.8200,22.82,375.73,5260.27
4.8300,22.82,375.73,5448.14
4.9100,19.56,438.36,4508.81
4.9200,16.11,532.29,4571.43
4.9300,14.41,594.91,4414.87
4.9400,15.21,563.60,4258.32
4.9500,15.21,563.60,4133.07
4.9600,17.12,500.98,4164.38
