Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.1600,60.86,140.90,5166.34
0.1700,60.86,140.90,5025.44
0.2000,91.29,93.93,5072.41
0.2100,10.74,798.43,5025.44
0.2200,12.17,704.50,5166.34
0.2600,91.29,93.93,5964.77
0.5500,18.26,469.67,4602.74
0.5600,22.82,375.73,3992.17
0.5900,36.52,234.83,5166.34
0.6000,20.29,422.70,5260.27
0.6100,22.82,375.73,5166.34
0.6300,30.43,281.80,4884.54
0.6400,22.82,375.73,4790.61
0.6500,22.82,375.73,5025.44
0.6600,26.08,328.77,5589.04
0.6700,30.43,281.80,7326.81
0.6800,30.43,281.80,7608.61
0.6900,26.08,328.77,7608.61
0.7000,36.52,234.83,7420.74
0.7300,11.41,751.47,10990.22
0.7400,10.74,798.43,10661.45
0.7500,8.69,986.30,10755.38
0.7600,7.30,1174.17,10943.25
0.7800,7.30,1174.17,10990.22
0.7900,7.30,1174.17,11037.18
0.8000,8.30,1033.27,10990.22
0.8100,8.69,986.30,10755.38
0.8200,9.61,892.37,10896.28
0.8300,13.04,657.53,10943.25
0.8400,13.04,657.53,10896.28
0.8500,11.41,751.47,10567.51
0.8600,10.74,798.43,10426.61
0.8700,12.17,704.50,10379.65
0.8800,14.04,610.57,10426.61
0.8900,12.17,704.50,10379.65
0.9000,12.17,704.50,10144.81
0.9100,20.29,422.70,9487.28
1.0000,36.52,234.83,12446.18
1.0100,20.29,422.70,12023.48
1.0200,20.29,422.70,17095.89
1.0300,20.29,422.70,17189.82
1.0400,20.29,422.70,17142.86
1.0500,26.08,328.77,21604.70
1.0600,45.64,187.87,21463.80
1.0700,30.43,281.80,21182.00
1.0800,30.43,281.80,5307.24
1.0900,26.08,328.77,11037.18
1.1000,18.26,469.67,10943.25
1.1100,18.26,469.67,5729.94
1.1200,30.43,281.80,6387.48
1.1300,60.86,140.90,6575.34
1.1400,60.86,140.90,10238.75
1.1900,45.64,187.87,8876.71
1.2300,36.52,234.83,9863.01
1.3200,22.82,375.73,9956.95
1.3300,14.04,610.57,10050.88
1.3400,14.04,610.57,9816.05
1.3500,36.52,234.83,10661.45
1.3600,22.82,375.73,10238.75
1.3700,16.60,516.63,10191.78
1.3800,20.29,422.70,10097.85
1.4200,14.04,610.57,9956.95
1.4300,10.74,798.43,10003.91
1.4400,13.04,657.53,9581.21
1.5100,13.04,657.53,11131.12
1.5200,12.17,704.50,10614.48
1.5300,12.17,704.50,10097.85
1.5400,14.04,610.57,9816.05
1.5700,20.29,422.70,8782.78
1.5800,20.29,422.70,8876.71
1.5900,16.60,516.63,9205.48
1.6000,14.04,610.57,8031.31
1.6200,7.61,1127.20,7655.58
1.6300,7.61,1127.20,8172.21
1.6400,8.69,986.30,8313.11
1.6500,9.13,939.33,10661.45
1.6600,10.74,798.43,16861.06
1.6700,12.17,704.50,7984.34
1.7200,26.08,328.77,7185.91
1.7400,14.04,610.57,21416.83
1.7500,16.60,516.63,7608.61
1.7600,20.29,422.70,7796.48
1.8900,13.04,657.53,14841.49
1.9000,11.41,751.47,14606.65
1.9200,13.04,657.53,11318.98
2.0500,7.30,1174.17,7702.54
2.0600,8.30,1033.27,7937.38
2.0700,7.94,1080.23,3099.80
2.0800,8.30,1033.27,3193.74
2.0900,8.69,986.30,3240.70
2.1000,10.14,845.40,3005.87
2.1100,10.14,845.40,8031.31
2.1200,9.13,939.33,7937.38
2.1300,10.14,845.40,12634.05
2.1400,14.04,610.57,21604.70
2.1500,12.17,704.50,17048.92
2.1600,13.04,657.53,8266.14
2.1700,13.04,657.53,8688.85
2.1800,14.04,610.57,9346.38
2.1900,14.04,610.57,12915.85
2.2000,14.04,610.57,12493.15
2.2100,30.43,281.80,12540.12
2.2200,20.29,422.70,12774.95
2.2300,15.21,563.60,21604.70
2.2400,15.21,563.60,10802.35
2.2500,36.52,234.83,10755.38
2.2600,45.64,187.87,10426.61
2.2700,22.82,375.73,9252.45
2.2800,18.26,469.67,8923.68
2.2900,16.60,516.63,10003.91
2.3000,15.21,563.60,9064.58
2.3100,16.60,516.63,3287.67
2.4200,30.43,281.80,5729.94
2.4300,20.29,422.70,11084.15
2.4400,14.04,610.57,11225.05
2.4500,13.04,657.53,11084.15
2.4600,13.04,657.53,10990.22
2.4700,13.04,657.53,11178.08
2.4800,11.41,751.47,11225.05
2.4900,10.74,798.43,10849.32
2.5000,11.41,751.47,10708.41
2.5100,14.04,610.57,10708.41
2.5200,14.04,610.57,10708.41
2.5300,15.21,563.60,10614.48
2.5400,16.60,516.63,10473.58
2.5500,16.60,516.63,10520.55
2.5600,18.26,469.67,10614.48
2.6100,14.04,610.57,21557.73
2.6200,15.21,563.60,9956.95
2.6300,45.64,187.87,17001.96
2.6400,16.60,516.63,9252.45
2.6500,15.21,563.60,10708.41
2.6600,15.21,563.60,10755.38
2.6700,15.21,563.60,10379.65
2.6800,22.82,375.73,21557.73
2.6900,26.08,328.77,8219.18
2.8700,20.29,422.70,10426.61
2.8800,15.21,563.60,6387.48
2.8900,20.29,422.70,9205.48
2.9000,91.29,93.93,9816.05
