Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,7.30,1174.17,3804.31
0.0500,8.69,986.30,4978.47
0.0600,13.04,657.53,5213.31
0.1000,10.74,798.43,4884.54
0.1200,9.13,939.33,5213.31
0.1300,10.74,798.43,5213.31
0.1400,10.14,845.40,5307.24
0.1500,9.61,892.37,5354.21
0.2000,36.52,234.83,5729.94
0.2100,10.14,845.40,5636.01
0.2200,14.04,610.57,5495.11
0.2700,10.14,845.40,4602.74
0.2800,8.69,986.30,4461.84
0.6100,36.52,234.83,5260.27
0.6300,91.29,93.93,5260.27
0.6400,16.60,516.63,5119.37
0.6500,16.60,516.63,5119.37
0.6600,22.82,375.73,4696.67
0.8200,12.17,704.50,12164.38
0.8300,10.74,798.43,4978.47
0.8400,10.14,845.40,2630.14
0.8500,10.14,845.40,5636.01
0.8600,9.61,892.37,2630.14
0.8700,10.74,798.43,2536.20
0.8800,13.04,657.53,12305.28
0.8900,15.21,563.60,2395.30
0.9000,18.26,469.67,2583.17
0.9100,60.86,140.90,12305.28
1.5200,30.43,281.80,12211.35
1.5300,36.52,234.83,21557.73
1.5900,7.94,1080.23,4555.77
1.6000,8.30,1033.27,4555.77
1.6100,9.61,892.37,4555.77
1.6200,18.26,469.67,4602.74
1.6300,16.60,516.63,12446.18
1.6400,15.21,563.60,4086.11
1.6700,18.26,469.67,21463.80
1.8600,18.26,469.67,5870.84
1.9800,9.61,892.37,6105.68
2.0400,20.29,422.70,4367.91
2.0500,36.52,234.83,4461.84
2.0600,22.82,375.73,4461.84
2.0700,20.29,422.70,4461.84
2.0800,22.82,375.73,4555.77
2.0900,26.08,328.77,4367.91
2.1000,26.08,328.77,4367.91
2.1100,22.82,375.73,4414.87
2.1200,16.60,516.63,4508.81
2.3200,36.52,234.83,5307.24
2.3800,14.04,610.57,12540.12
2.3900,12.17,704.50,12540.12
2.4000,12.17,704.50,12446.18
2.4100,10.74,798.43,16391.39
2.4600,12.17,704.50,17095.89
2.4700,10.74,798.43,17189.82
2.4800,10.74,798.43,21557.73
2.4900,11.41,751.47,4790.61
2.5000,26.08,328.77,4884.54
