Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,10.95,782.78,2410.96
0.7100,39.12,219.18,3225.05
0.7200,39.12,219.18,11491.19
0.7300,34.23,250.49,14434.44
0.7400,45.64,187.87,11334.64
0.7500,34.23,250.49,11459.88
0.7600,24.90,344.42,14465.75
0.7800,17.12,500.98,12931.51
0.7900,10.95,782.78,14340.51
0.8100,19.56,438.36,2786.69
0.8200,19.56,438.36,3569.47
0.8300,18.26,469.67,3381.60
0.8400,17.12,500.98,3350.29
0.8500,16.11,532.29,3256.36
0.8600,16.11,532.29,3162.43
0.8700,17.12,500.98,3131.12
0.8800,19.56,438.36,3131.12
0.8900,24.90,344.42,3131.12
0.9000,30.43,281.80,2943.25
0.9100,34.23,250.49,2911.94
0.9200,30.43,281.80,2943.25
0.9300,27.39,313.11,3005.87
0.9400,22.82,375.73,3005.87
1.1500,17.12,500.98,3694.72
1.1600,13.69,626.22,3663.41
1.1700,13.04,657.53,3350.29
1.2700,8.83,970.65,8328.77
1.2800,17.12,500.98,8391.39
1.3200,16.11,532.29,12806.26
1.3300,17.12,500.98,12931.51
1.3400,18.26,469.67,12962.82
1.3500,22.82,375.73,12837.57
1.3700,24.90,344.42,12931.51
1.3800,22.82,375.73,9988.26
1.4200,17.12,500.98,11491.19
1.4300,16.11,532.29,11303.33
1.4500,16.11,532.29,2943.25
1.4600,17.12,500.98,11272.02
1.4700,21.07,407.05,14246.58
1.4900,17.12,500.98,2974.56
1.5000,17.12,500.98,2849.32
1.5100,18.26,469.67,2911.94
1.5200,18.26,469.67,2880.63
1.5300,19.56,438.36,11459.88
1.5900,30.43,281.80,11428.57
1.6000,30.43,281.80,14403.13
1.6100,30.43,281.80,11428.57
1.6200,34.23,250.49,11397.26
1.6300,45.64,187.87,11428.57
1.6400,39.12,219.18,11459.88
1.6500,34.23,250.49,11428.57
1.6600,34.23,250.49,11272.02
1.6700,34.23,250.49,11303.33
1.6800,30.43,281.80,11334.64
1.6900,30.43,281.80,11491.19
1.7000,30.43,281.80,11428.57
1.7100,27.39,313.11,14434.44
1.7200,27.39,313.11,14434.44
1.7300,24.90,344.42,3131.12
1.7400,21.07,407.05,3162.43
1.7500,19.56,438.36,3162.43
1.7600,16.11,532.29,3162.43
1.7700,15.21,563.60,3162.43
1.7800,17.12,500.98,3162.43
1.7900,19.56,438.36,3162.43
1.8000,24.90,344.42,3225.05
1.8100,27.39,313.11,3225.05
1.8200,30.43,281.80,3162.43
1.8300,68.47,125.24,11428.57
1.8600,45.64,187.87,11428.57
1.8700,39.12,219.18,11303.33
1.8800,45.64,187.87,14434.44
1.9200,16.11,532.29,12649.71
1.9500,11.91,720.16,12931.51
1.9600,10.95,782.78,9894.32
1.9700,10.95,782.78,7045.01
1.9800,10.53,814.09,3099.80
1.9900,10.14,845.40,9643.84
2.0000,10.14,845.40,6919.77
2.0100,10.53,814.09,3632.09
2.0200,10.53,814.09,7076.32
2.0400,11.41,751.47,12774.95
2.0500,11.91,720.16,9894.32
2.0800,12.45,688.85,12837.57
2.0900,12.45,688.85,9988.26
2.1000,13.04,657.53,9956.95
2.1200,14.41,594.91,14340.51
2.1700,21.07,407.05,14403.13
2.1800,19.56,438.36,14465.75
2.1900,21.07,407.05,14309.20
2.2100,22.82,375.73,14246.58
2.2200,22.82,375.73,14371.82
2.2300,22.82,375.73,14403.13
2.2400,22.82,375.73,14371.82
2.2700,22.82,375.73,8485.32
2.2800,22.82,375.73,11522.50
2.2900,22.82,375.73,11491.19
2.3000,22.82,375.73,2974.56
2.3100,22.82,375.73,3412.92
2.3200,21.07,407.05,3506.85
2.3300,22.82,375.73,3444.23
2.3400,91.29,93.93,3381.60
2.4000,9.44,908.02,3726.03
2.4100,8.30,1033.27,3726.03
2.6300,7.61,1127.20,3538.16
2.6400,8.56,1001.96,3099.80
2.6500,9.13,939.33,2911.94
2.6600,9.44,908.02,2504.89
2.6700,9.78,876.71,2473.58
2.6800,9.78,876.71,4227.01
