Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,8.56,1001.96,2254.40
0.2800,21.07,407.05,2003.91
0.3000,17.12,500.98,2066.54
0.3600,10.95,782.78,2003.91
0.3700,11.91,720.16,2097.85
0.3800,91.29,93.93,1816.05
0.4800,30.43,281.80,1909.98
0.4900,18.26,469.67,1972.60
0.5300,12.45,688.85,2035.23
0.5400,13.04,657.53,1909.98
0.5500,9.44,908.02,2035.23
0.5600,8.56,1001.96,2129.16
0.5700,7.40,1158.51,2317.03
0.8100,27.39,313.11,1784.74
0.9200,18.26,469.67,1941.29
0.9300,19.56,438.36,1753.42
0.9400,18.26,469.67,11522.50
0.9500,18.26,469.67,14246.58
0.9900,34.23,250.49,4602.74
1.1100,27.39,313.11,2786.69
1.1200,21.07,407.05,2849.32
1.1300,18.26,469.67,2818.00
1.1400,18.26,469.67,2755.38
1.1500,19.56,438.36,2755.38
1.1600,19.56,438.36,2880.63
1.1700,19.56,438.36,2880.63
1.1800,19.56,438.36,2818.00
1.1900,19.56,438.36,5823.87
1.2000,19.56,438.36,5729.94
1.2100,91.29,93.93,5604.70
1.2300,19.56,438.36,1690.80
1.2400,19.56,438.36,1690.80
1.2600,54.77,156.56,1534.25
1.2800,21.07,407.05,1690.80
1.2900,18.26,469.67,1753.42
1.3000,21.07,407.05,1690.80
1.3100,19.56,438.36,1972.60
1.3200,18.26,469.67,2066.54
1.3300,18.26,469.67,2066.54
1.3400,18.26,469.67,2129.16
1.3500,18.26,469.67,2191.78
1.3600,18.26,469.67,2285.71
1.3700,17.12,500.98,2348.34
1.3800,17.12,500.98,2536.20
1.3900,17.12,500.98,2786.69
1.4000,18.26,469.67,2786.69
1.4100,19.56,438.36,2724.07
1.4200,21.07,407.05,2567.51
1.4300,22.82,375.73,2598.83
1.4400,27.39,313.11,2786.69
1.4500,34.23,250.49,2818.00
1.5000,27.39,313.11,2911.94
1.5100,19.56,438.36,5823.87
1.5200,19.56,438.36,14058.71
1.5300,18.26,469.67,11240.70
1.5400,16.11,532.29,14434.44
1.5500,16.11,532.29,14465.75
1.5600,16.11,532.29,11491.19
1.5700,16.11,532.29,11522.50
1.5800,16.11,532.29,8454.01
1.5900,16.11,532.29,2630.14
1.6000,17.12,500.98,2661.45
1.6100,17.12,500.98,2724.07
1.6200,17.12,500.98,2880.63
1.6300,18.26,469.67,2880.63
1.6400,18.26,469.67,8547.95
1.6500,21.07,407.05,5698.63
1.6600,22.82,375.73,14403.13
1.6700,30.43,281.80,14403.13
1.6800,30.43,281.80,14246.58
1.6900,27.39,313.11,8516.63
1.7000,34.23,250.49,11334.64
1.7100,30.43,281.80,14465.75
1.7200,27.39,313.11,14403.13
1.7300,27.39,313.11,14371.82
1.7400,30.43,281.80,14371.82
1.7700,54.77,156.56,11428.57
1.7800,30.43,281.80,14309.20
1.7900,22.82,375.73,12743.64
1.8000,21.07,407.05,14277.89
1.8200,18.26,469.67,14434.44
1.8400,13.69,626.22,9988.26
1.8500,12.45,688.85,12931.51
1.8900,9.78,876.71,12774.95
1.9100,9.78,876.71,14340.51
1.9200,9.44,908.02,14403.13
1.9500,8.56,1001.96,14371.82
1.9700,10.14,845.40,14340.51
1.9800,10.14,845.40,14465.75
1.9900,10.95,782.78,11334.64
2.0000,11.91,720.16,2567.51
2.0100,12.45,688.85,2724.07
2.0200,12.45,688.85,5761.25
2.0300,14.41,594.91,8422.70
2.0400,19.56,438.36,2504.89
2.0500,22.82,375.73,2473.58
2.0600,34.23,250.49,2473.58
2.1000,39.12,219.18,8391.39
2.1100,34.23,250.49,5416.83
2.1200,34.23,250.49,14371.82
2.1300,45.64,187.87,11522.50
2.1400,91.29,93.93,11491.19
2.1500,54.77,156.56,11459.88
2.1600,91.29,93.93,8610.57
2.2200,10.95,782.78,1878.67
2.2300,13.04,657.53,6544.03
2.2500,9.78,876.71,12712.33
2.2700,9.44,908.02,12743.64
2.2900,8.56,1001.96,11240.70
2.3000,8.83,970.65,11428.57
2.3100,9.13,939.33,11209.39
2.3200,9.13,939.33,14434.44
2.3300,9.13,939.33,8360.08
2.3400,9.78,876.71,5542.07
2.3500,10.53,814.09,5667.32
2.3600,11.41,751.47,2285.71
2.3700,11.91,720.16,2504.89
2.3800,13.04,657.53,2473.58
2.3900,15.21,563.60,2379.65
2.4000,16.11,532.29,2379.65
2.4100,16.11,532.29,2317.03
2.4200,16.11,532.29,5823.87
2.4300,16.11,532.29,5823.87
2.4400,19.56,438.36,14309.20
2.4500,21.07,407.05,14403.13
2.4600,18.26,469.67,2661.45
2.4700,17.12,500.98,2692.76
2.4800,16.11,532.29,2755.38
2.4900,18.26,469.67,2849.32
2.5000,19.56,438.36,2818.00
2.5100,22.82,375.73,2755.38
2.5200,27.39,313.11,2504.89
2.5300,34.23,250.49,2567.51
2.5400,45.64,187.87,2661.45
2.5500,54.77,156.56,2692.76
2.5600,91.29,93.93,2348.34
2.6400,15.21,563.60,2692.76
2.6500,11.41,751.47,6731.90
2.6700,10.14,845.40,14403.13
2.6800,10.95,782.78,5260.27
2.6900,11.41,751.47,5260.27
2.7000,11.91,720.16,14340.51
2.7100,13.04,657.53,9831.70
2.7200,13.04,657.53,12837.57
2.7400,13.04,657.53,12774.95
2.8100,11.41,751.47,14183.95
2.8200,12.45,688.85,8266.14
2.8300,11.91,720.16,14340.51
2.8400,13.04,657.53,14371.82
2.8500,13.04,657.53,14309.20
2.8700,16.11,532.29,14403.13
2.8800,17.12,500.98,11365.95
2.8900,18.26,469.67,11334.64
2.9000,18.26,469.67,11491.19
2.9100,18.26,469.67,11459.88
2.9200,18.26,469.67,11428.57
2.9300,17.12,500.98,11522.50
2.9400,17.12,500.98,11491.19
2.9500,17.12,500.98,11428.57
2.9600,17.12,500.98,14465.75
2.9700,16.11,532.29,14340.51
3.0300,11.91,720.16,14434.44
3.0400,11.41,751.47,11303.33
3.0500,11.91,720.16,14309.20
3.1400,11.41,751.47,14403.13
3.1500,11.91,720.16,14434.44
3.1600,10.95,782.78,11397.26
3.1700,10.53,814.09,8422.70
3.1800,10.53,814.09,5761.25
3.1900,10.14,845.40,5761.25
3.2000,8.30,1033.27,5604.70
3.2300,8.83,970.65,1941.29
3.2400,9.44,908.02,1972.60
3.6700,10.14,845.40,2379.65
3.7700,9.78,876.71,8422.70
3.7800,9.78,876.71,5354.21
3.7900,10.14,845.40,5416.83
3.8000,9.44,908.02,5761.25
3.8100,9.44,908.02,5729.94
3.8200,9.44,908.02,5636.01
3.8300,9.44,908.02,5604.70
3.8400,9.78,876.71,1941.29
3.8500,9.13,939.33,1972.60
3.8600,8.83,970.65,1909.98
3.8700,9.44,908.02,1941.29
