Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.4100,7.61,1127.20,5197.65
0.4200,8.56,1001.96,4915.85
0.4300,10.53,814.09,3475.54
0.4400,13.04,657.53,3381.60
0.4500,15.21,563.60,3412.92
0.4600,22.82,375.73,5197.65
0.5900,39.12,219.18,5886.50
0.6000,30.43,281.80,9800.39
0.6100,24.90,344.42,14183.95
0.6300,24.90,344.42,11334.64
0.6400,22.82,375.73,11522.50
0.6500,17.12,500.98,5729.94
0.6600,16.11,532.29,5729.94
0.6700,15.21,563.60,5573.39
0.6800,14.41,594.91,14403.13
0.6900,18.26,469.67,14371.82
0.7000,24.90,344.42,14309.20
0.7100,27.39,313.11,10238.75
0.7200,27.39,313.11,13839.53
0.7300,27.39,313.11,6982.39
0.7400,22.82,375.73,3538.16
0.7500,34.23,250.49,3663.41
0.8300,24.90,344.42,3694.72
0.8400,27.39,313.11,13996.09
0.8500,24.90,344.42,14340.51
0.8600,21.07,407.05,9236.79
0.8700,24.90,344.42,8923.68
0.8800,45.64,187.87,8704.50
0.9500,30.43,281.80,6669.28
0.9600,21.07,407.05,6105.68
0.9700,22.82,375.73,5729.94
0.9800,22.82,375.73,5573.39
0.9900,24.90,344.42,5573.39
1.0000,24.90,344.42,5448.14
1.0100,21.07,407.05,5416.83
1.0200,21.07,407.05,5416.83
1.0300,22.82,375.73,6606.65
1.0400,22.82,375.73,5228.96
1.0500,21.07,407.05,5385.52
1.0600,15.21,563.60,5542.07
1.0700,18.26,469.67,5510.76
1.0800,18.26,469.67,8798.43
1.0900,19.56,438.36,8829.75
1.1000,17.12,500.98,9048.92
1.1100,19.56,438.36,9800.39
1.1200,15.21,563.60,5385.52
1.1300,14.41,594.91,5510.76
1.1400,13.04,657.53,9518.59
1.1500,14.41,594.91,9894.32
1.1800,19.56,438.36,6951.08
1.1900,17.12,500.98,8610.57
1.2000,18.26,469.67,8485.32
1.2100,19.56,438.36,6888.45
1.2200,30.43,281.80,6731.90
1.2800,30.43,281.80,6043.05
1.2900,39.12,219.18,9737.77
1.3900,45.64,187.87,5510.76
1.4000,22.82,375.73,5604.70
1.4100,17.12,500.98,5667.32
1.4200,14.41,594.91,5510.76
1.4300,14.41,594.91,5479.45
1.5500,45.64,187.87,14277.89
1.5600,45.64,187.87,14277.89
1.5900,68.47,125.24,14403.13
1.6000,39.12,219.18,14340.51
1.6100,39.12,219.18,14371.82
1.6200,39.12,219.18,5949.12
1.6300,39.12,219.18,2755.38
1.6400,39.12,219.18,2880.63
1.6500,27.39,313.11,2911.94
1.6600,27.39,313.11,3037.18
1.6700,30.43,281.80,3318.98
1.6800,34.23,250.49,3350.29
1.7100,30.43,281.80,6951.08
1.7200,30.43,281.80,7013.70
1.7300,34.23,250.49,3037.18
1.7400,54.77,156.56,3005.87
1.7800,54.77,156.56,2943.25
1.8900,68.47,125.24,2974.56
1.9600,27.39,313.11,2285.71
1.9900,30.43,281.80,2317.03
2.0000,30.43,281.80,6763.21
2.0100,30.43,281.80,6919.77
2.0200,54.77,156.56,6982.39
2.0500,39.12,219.18,7138.94
2.1300,68.47,125.24,3757.34
2.1400,30.43,281.80,3412.92
2.1500,24.90,344.42,5761.25
2.1600,24.90,344.42,5761.25
2.1700,27.39,313.11,5761.25
2.1800,30.43,281.80,5416.83
2.1900,34.23,250.49,9737.77
2.2200,34.23,250.49,9612.52
2.2300,34.23,250.49,8923.68
2.2400,30.43,281.80,5667.32
2.2500,27.39,313.11,5949.12
2.2600,27.39,313.11,2598.83
2.2700,27.39,313.11,5949.12
2.2800,30.43,281.80,2755.38
2.2900,27.39,313.11,2943.25
2.3000,27.39,313.11,2849.32
2.3100,27.39,313.11,2786.69
2.3200,24.90,344.42,2724.07
2.3300,24.90,344.42,2630.14
2.3400,24.90,344.42,2504.89
2.3500,21.07,407.05,6888.45
2.3600,17.12,500.98,8861.06
2.3700,18.26,469.67,14403.13
2.3800,19.56,438.36,9236.79
2.3900,19.56,438.36,5980.43
2.4000,19.56,438.36,6105.68
2.4100,18.26,469.67,6168.30
2.4200,17.12,500.98,6168.30
2.4300,17.12,500.98,6043.05
2.4400,17.12,500.98,6043.05
2.4500,18.26,469.67,6011.74
2.4600,22.82,375.73,5949.12
2.4700,22.82,375.73,5949.12
2.4800,21.07,407.05,6105.68
2.4900,21.07,407.05,6136.99
2.5000,24.90,344.42,6544.03
2.5100,22.82,375.73,6731.90
2.5200,24.90,344.42,6731.90
2.5300,27.39,313.11,6763.21
2.5400,39.12,219.18,6763.21
2.5500,45.64,187.87,6825.83
2.5600,34.23,250.49,6794.52
2.5700,34.23,250.49,6700.59
2.5800,68.47,125.24,6544.03
2.6100,68.47,125.24,6763.21
2.6200,45.64,187.87,6763.21
2.6900,91.29,93.93,9455.97
2.7000,68.47,125.24,9612.52
2.7100,45.64,187.87,10019.57
2.7200,45.64,187.87,9299.41
2.8500,15.21,563.60,2160.47
2.8600,30.43,281.80,2129.16
2.9200,91.29,93.93,6324.85
