Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0000,9.13,939.33,3099.80
0.1100,19.56,438.36,8360.08
0.1200,22.82,375.73,2160.47
0.2000,91.29,93.93,14371.82
0.2500,34.23,250.49,2974.56
0.2600,30.43,281.80,2943.25
0.2900,45.64,187.87,2974.56
0.3300,24.90,344.42,2442.27
0.3400,22.82,375.73,2567.51
0.4000,39.12,219.18,2849.32
0.4100,39.12,219.18,2849.32
0.5900,45.64,187.87,3412.92
0.8700,34.23,250.49,2692.76
0.9000,34.23,250.49,8422.70
0.9100,34.23,250.49,8391.39
0.9200,27.39,313.11,10958.90
0.9300,30.43,281.80,8485.32
0.9400,34.23,250.49,11365.95
0.9500,68.47,125.24,14152.64
1.1100,7.61,1127.20,4195.69
1.1900,54.77,156.56,2066.54
1.2000,68.47,125.24,2097.85
1.2100,54.77,156.56,2035.23
1.2800,34.23,250.49,2567.51
1.2900,27.39,313.11,2410.96
1.3000,34.23,250.49,2223.09
1.3100,34.23,250.49,2254.40
1.3200,39.12,219.18,5792.56
1.3600,27.39,313.11,5573.39
1.3700,24.90,344.42,1941.29
1.3800,24.90,344.42,8861.06
1.3900,24.90,344.42,8579.26
1.4200,54.77,156.56,14090.02
1.4400,30.43,281.80,11303.33
1.4500,27.39,313.11,14121.33
1.4600,24.90,344.42,12555.77
1.5000,22.82,375.73,12524.46
1.5100,22.82,375.73,2567.51
1.5200,22.82,375.73,8735.81
1.5300,24.90,344.42,11397.26
1.5400,68.47,125.24,5510.76
1.5500,54.77,156.56,9424.66
1.8100,39.12,219.18,5322.90
1.8200,24.90,344.42,5542.07
1.8300,22.82,375.73,2285.71
1.8400,22.82,375.73,5510.76
1.8500,22.82,375.73,5479.45
1.8600,24.90,344.42,8767.12
1.8700,39.12,219.18,9080.23
1.9000,39.12,219.18,8547.95
1.9900,39.12,219.18,5636.01
2.0200,22.82,375.73,14309.20
2.0300,21.07,407.05,5416.83
2.0400,21.07,407.05,5855.19
2.0500,21.07,407.05,5917.81
2.0600,22.82,375.73,5823.87
2.0700,22.82,375.73,5573.39
2.0800,24.90,344.42,8454.01
2.0900,30.43,281.80,11459.88
2.1000,39.12,219.18,5667.32
2.1100,39.12,219.18,8579.26
2.1200,34.23,250.49,8547.95
2.2000,24.90,344.42,3788.65
2.2600,39.12,219.18,4383.56
2.2700,34.23,250.49,12837.57
2.2800,34.23,250.49,12618.40
2.2900,30.43,281.80,12681.02
2.3000,24.90,344.42,12931.51
2.3400,30.43,281.80,14434.44
2.3500,27.39,313.11,5636.01
2.3600,24.90,344.42,1972.60
2.3700,30.43,281.80,8641.88
2.3800,22.82,375.73,8704.50
2.3900,22.82,375.73,5729.94
2.4000,22.82,375.73,5729.94
2.4100,27.39,313.11,5636.01
2.4200,34.23,250.49,5636.01
2.4400,68.47,125.24,5917.81
2.4500,45.64,187.87,5855.19
2.4600,45.64,187.87,5823.87
2.7000,34.23,250.49,3350.29
2.7100,11.41,751.47,9894.32
2.7200,12.45,688.85,12837.57
2.7300,11.91,720.16,9017.61
2.7400,11.91,720.16,9487.28
2.7500,12.45,688.85,9549.90
2.7800,13.04,657.53,12806.26
2.7900,12.45,688.85,12900.20
2.8000,13.69,626.22,12774.95
2.8100,14.41,594.91,12712.33
2.8200,16.11,532.29,12868.88
2.8300,15.21,563.60,7013.70
2.8400,14.41,594.91,7013.70
2.8500,15.21,563.60,6982.39
2.8800,30.43,281.80,12868.88
2.9100,21.07,407.05,6544.03
2.9200,24.90,344.42,1878.67
2.9700,45.64,187.87,5729.94
3.0000,34.23,250.49,3131.12
3.0100,30.43,281.80,3162.43
3.0200,30.43,281.80,2911.94
3.0300,30.43,281.80,2661.45
3.0400,30.43,281.80,2504.89
3.0500,34.23,250.49,2348.34
3.0700,39.12,219.18,5573.39
3.0800,34.23,250.49,5729.94
3.0900,34.23,250.49,5636.01
3.1000,30.43,281.80,5573.39
3.1100,30.43,281.80,5479.45
3.1200,30.43,281.80,5416.83
3.1300,39.12,219.18,5354.21
3.1400,39.12,219.18,8360.08
3.2000,30.43,281.80,8516.63
3.2200,68.47,125.24,8454.01
3.2400,39.12,219.18,2035.23
3.2500,34.23,250.49,2191.78
3.2600,54.77,156.56,2285.71
3.2700,39.12,219.18,2410.96
3.2800,30.43,281.80,2504.89
3.2900,45.64,187.87,11397.26
3.5500,27.39,313.11,3162.43
3.5600,24.90,344.42,2943.25
3.5700,24.90,344.42,2880.63
3.5800,21.07,407.05,11365.95
3.5900,18.26,469.67,5823.87
3.6000,18.26,469.67,11459.88
3.6100,19.56,438.36,8673.19
3.6200,21.07,407.05,8767.12
3.6300,21.07,407.05,14434.44
3.6700,27.39,313.11,12868.88
3.7000,30.43,281.80,6888.45
3.7100,27.39,313.11,12837.57
3.7300,22.82,375.73,14309.20
3.7400,19.56,438.36,14403.13
3.7500,18.26,469.67,14371.82
3.9600,27.39,313.11,2473.58
3.9700,39.12,219.18,11459.88
4.0100,11.91,720.16,12712.33
4.0400,39.12,219.18,14309.20
4.0700,9.78,876.71,3412.92
4.1100,34.23,250.49,6700.59
4.1200,27.39,313.11,5823.87
4.1300,24.90,344.42,5792.56
4.1400,24.90,344.42,5886.50
4.1500,27.39,313.11,5855.19
4.1600,30.43,281.80,5761.25
4.1700,30.43,281.80,5729.94
4.1800,30.43,281.80,5761.25
4.2800,7.61,1127.20,3318.98
4.3800,45.64,187.87,14403.13
4.4000,54.77,156.56,2786.69
4.7400,17.12,500.98,2880.63
4.7500,8.05,1064.58,9581.21
4.7900,9.44,908.02,14403.13
4.8000,10.95,782.78,2035.23
4.8100,10.53,814.09,5792.56
4.8200,10.14,845.40,5761.25
4.8300,10.53,814.09,5729.94
4.8400,10.14,845.40,5667.32
4.8500,10.14,845.40,5604.70
4.8600,10.53,814.09,5792.56
4.8700,10.53,814.09,5729.94
4.8800,10.53,814.09,5729.94
4.8900,10.53,814.09,5823.87
4.9000,10.53,814.09,5667.32
4.9100,10.14,845.40,2223.09
4.9200,10.53,814.09,2254.40
4.9300,10.53,814.09,2223.09
4.9400,10.53,814.09,5698.63
4.9500,10.53,814.09,5510.76
4.9600,10.53,814.09,8516.63
4.9700,10.95,782.78,5823.87
4.9800,10.95,782.78,2223.09
4.9900,11.41,751.47,2223.09
5.0000,13.04,657.53,2254.40
5.0100,14.41,594.91,2066.54
5.0200,14.41,594.91,11459.88
5.0300,11.41,751.47,8610.57
