Time (s),Vocal Tract Length (cm),f1 (Hz),f2 (Hz)
0.0100,15.21,563.60,2348.34
0.0200,15.21,563.60,6011.74
0.0300,15.21,563.60,5980.43
0.0900,30.43,281.80,5135.03
0.1000,8.30,1033.27,5041.10
0.1500,10.14,845.40,4947.16
0.5100,10.95,782.78,2317.03
0.7700,10.95,782.78,3256.36
0.7800,7.40,1158.51,3225.05
0.8100,68.47,125.24,3256.36
0.8600,27.39,313.11,3381.60
0.8700,9.78,876.71,3412.92
0.8800,10.53,814.09,2786.69
0.9800,24.90,344.42,3131.12
0.9900,21.07,407.05,6418.79
1.0000,17.12,500.98,6074.36
1.0200,11.91,720.16,11209.39
1.0300,9.78,876.71,14309.20
1.0400,8.05,1064.58,7984.34
1.0500,7.61,1127.20,8109.59
1.0600,7.40,1158.51,4070.45
1.0700,7.21,1189.82,4133.07
1.0800,8.56,1001.96,4195.69
1.0900,8.05,1064.58,4320.94
1.1000,7.21,1189.82,4352.25
1.1200,8.56,1001.96,4258.32
1.1300,9.78,876.71,4195.69
1.1400,13.04,657.53,4195.69
1.1500,14.41,594.91,4133.07
1.1600,15.21,563.60,4039.14
1.1700,16.11,532.29,11178.08
1.1800,15.21,563.60,14246.58
1.2100,16.11,532.29,14309.20
1.2300,16.11,532.29,3788.65
1.2400,17.12,500.98,8015.66
1.2500,17.12,500.98,11365.95
1.2600,17.12,500.98,4665.36
1.2700,19.56,438.36,4978.47
1.2800,45.64,187.87,4477.50
1.3500,54.77,156.56,4477.50
1.3700,17.12,500.98,4352.25
1.3800,16.11,532.29,10927.59
1.3900,17.12,500.98,8046.97
1.4000,18.26,469.67,8140.90
1.4100,18.26,469.67,11397.26
1.4200,19.56,438.36,11115.46
1.4300,18.26,469.67,14183.95
1.4500,15.21,563.60,3945.21
1.4600,15.21,563.60,3851.27
1.4800,14.41,594.91,6575.34
1.4900,15.21,563.60,6387.48
1.5000,15.21,563.60,6293.54
1.5100,16.11,532.29,6606.65
1.5500,7.40,1158.51,5729.94
1.5600,17.12,500.98,1440.31
1.5700,9.44,908.02,6575.34
1.5800,9.44,908.02,14121.33
1.5900,8.83,970.65,6262.23
1.6000,8.05,1064.58,6888.45
1.6100,9.44,908.02,7138.94
1.6200,7.61,1127.20,10833.66
1.6300,8.05,1064.58,11084.15
1.6400,8.83,970.65,14340.51
1.7100,12.45,688.85,2254.40
1.7200,13.69,626.22,2097.85
1.8200,7.82,1095.89,5448.14
1.8400,34.23,250.49,5228.96
1.8500,24.90,344.42,6544.03
1.8600,22.82,375.73,6293.54
1.8700,21.07,407.05,6043.05
1.8800,19.56,438.36,14403.13
1.8900,30.43,281.80,14277.89
1.9200,17.12,500.98,5667.32
1.9300,15.21,563.60,1628.18
1.9400,16.11,532.29,5385.52
1.9500,16.11,532.29,5228.96
1.9600,12.45,688.85,8547.95
1.9700,11.91,720.16,1878.67
1.9800,11.91,720.16,1878.67
1.9900,13.04,657.53,1909.98
2.0000,16.11,532.29,1941.29
2.0100,15.21,563.60,2097.85
2.0200,14.41,594.91,2254.40
2.0300,15.21,563.60,2348.34
2.0400,16.11,532.29,2442.27
2.0500,18.26,469.67,2473.58
2.0600,21.07,407.05,2410.96
2.0700,14.41,594.91,2317.03
2.0800,14.41,594.91,2129.16
2.0900,14.41,594.91,8297.46
2.1700,21.07,407.05,11115.46
2.1800,18.26,469.67,14340.51
2.1900,17.12,500.98,3256.36
2.2200,39.12,219.18,2317.03
2.2300,45.64,187.87,5792.56
2.2400,39.12,219.18,5792.56
2.2500,39.12,219.18,8610.57
2.2600,54.77,156.56,11522.50
2.2900,54.77,156.56,5667.32
